#lambda/nm	C1
208.295	481.9
208.67	448
209.045	410.7
209.419	414.5
209.794	583.2
210.169	572.5
210.544	682.8
210.919	585.6
211.295	578.3
211.67	587.7
212.045	582.5
212.421	580.6
212.796	615.9
213.172	581.6
213.547	577.7
213.923	581.9
214.299	575.4
214.675	592.8
215.051	586.2
215.427	590.1
215.803	599.9
216.179	587.7
216.555	574.5
216.932	588.8
217.308	583.5
217.684	585.8
218.061	593.6
218.438	583.3
218.814	580.8
219.191	589.5
219.568	575.3
219.945	579.2
220.322	589.2
220.699	588.4
221.076	593.4
221.453	587
221.83	577.2
222.208	577
222.585	577
222.962	588.2
223.34	582.9
223.717	581.9
224.095	581.9
224.473	587.3
224.851	580.5
225.229	569.3
225.607	598.2
225.985	569.6
226.363	582.7
226.741	587
227.119	582
227.497	598.2
227.876	572.8
228.254	590.9
228.633	588.2
229.011	585.5
229.39	587.4
229.769	583.4
230.148	590.4
230.527	604.6
230.905	579.5
231.284	587.6
231.664	578.9
232.043	595.4
232.422	594
232.801	580.3
233.181	587.4
233.56	581.3
233.94	577
234.319	574.7
234.699	577.3
235.079	617.9
235.458	615.2
235.838	598.1
236.218	569.8
236.598	575.3
236.978	579.8
237.358	573.8
237.738	578.1
238.119	586.2
238.499	573.6
238.88	583.9
239.26	596.1
239.641	574
240.021	579
240.402	586.9
240.783	581.2
241.163	579.8
241.544	589.9
241.925	579.9
242.306	595
242.687	572.3
243.069	580.9
243.45	593.1
243.831	577.9
244.212	587.2
244.594	612.7
244.975	592.8
245.357	591.5
245.739	575.4
246.12	586.6
246.502	596.3
246.884	581.8
247.266	579
247.648	583.3
248.03	604.7
248.412	588.3
248.794	586.4
249.176	580.8
249.559	593.2
249.941	571.1
250.323	575.9
250.706	577.5
251.089	583.6
251.471	583.7
251.854	584.9
252.237	580.8
252.62	595.5
253.002	584.9
253.385	581.4
253.769	598.6
254.152	584.9
254.535	587.3
254.918	573.8
255.301	579.5
255.685	578.9
256.068	572.1
256.452	605.5
256.835	584.1
257.219	589.7
257.603	596.2
257.986	572.4
258.37	589.9
258.754	569.7
259.138	586.8
259.522	593.9
259.906	578.4
260.29	583.4
260.675	577.3
261.059	584.8
261.443	575.7
261.828	593
262.212	587.8
262.597	570.6
262.981	582
263.366	591.1
263.751	582.3
264.136	576.6
264.521	580.9
264.906	574.5
265.291	594
265.676	584.3
266.061	583.9
266.446	602.8
266.831	587.8
267.217	605.4
267.602	593.2
267.987	585.7
268.373	581
268.759	592.9
269.144	591.3
269.53	584.5
269.916	586.8
270.302	577.1
270.688	584.5
271.074	590.4
271.46	591.6
271.846	614.6
272.232	581.9
272.618	580.8
273.004	582.3
273.391	594.6
273.777	593.1
274.164	589
274.55	596.9
274.937	587.5
275.324	575.8
275.71	589
276.097	587.6
276.484	579.6
276.871	585.6
277.258	594.2
277.645	571.4
278.032	581.7
278.419	580.3
278.807	587.4
279.194	578.2
279.581	581.4
279.969	589
280.356	584.1
280.744	584.2
281.131	610.5
281.519	593.5
281.907	580.1
282.295	580.1
282.682	591.7
283.07	584.3
283.458	588.7
283.846	597.1
284.235	598.3
284.623	598.5
285.011	573.7
285.399	582.4
285.788	583.7
286.176	573.1
286.565	595.9
286.953	582.9
287.342	578.3
287.731	579.5
288.119	568.5
288.508	575.8
288.897	578.9
289.286	566.4
289.675	580.7
290.064	590.4
290.453	582.8
290.821	579.9
291.21	597.2
291.599	576.4
291.989	582.9
292.378	589.5
292.768	603.6
293.157	583.4
293.547	588.5
293.936	582.6
294.326	580.5
294.716	587.9
295.106	578.5
295.496	592.3
295.886	596.1
296.276	586.1
296.666	576.7
297.056	582.1
297.446	570.8
297.836	604.1
298.227	583.4
298.617	586.6
299.008	596.3
299.398	580.8
299.789	577.9
300.179	587.3
300.57	600.4
300.961	580.4
301.352	582.2
301.742	591.5
302.133	579.8
302.524	583
302.915	583.5
