#lambda/nm	C1
208.295	483.5
208.67	448.1
209.045	410.7
209.419	411
209.794	591.8
210.169	574.1
210.544	686.2
210.919	582.6
211.295	575.4
211.67	590.8
212.045	578.4
212.421	581.3
212.796	614.3
213.172	575.2
213.547	579.2
213.923	578.9
214.299	576.2
214.675	594.1
215.051	587.6
215.427	584.4
215.803	603.4
216.179	589.4
216.555	579.9
216.932	591.3
217.308	581.1
217.684	583.6
218.061	587.6
218.438	584.1
218.814	572.5
219.191	588.9
219.568	578.3
219.945	583.5
220.322	584.2
220.699	578.7
221.076	590.7
221.453	588.8
221.83	573.6
222.208	572.4
222.585	580.8
222.962	585
223.34	590.8
223.717	585.8
224.095	579.4
224.473	583.4
224.851	576.8
225.229	577
225.607	595.4
225.985	575.1
226.363	582.3
226.741	584
227.119	585.2
227.497	595.3
227.876	572
228.254	591.8
228.633	587.7
229.011	584.5
229.39	587.2
229.769	586.3
230.148	591.1
230.527	603.2
230.905	586.5
231.284	583.5
231.664	578.5
232.043	598.6
232.422	589.9
232.801	577.3
233.181	585.1
233.56	582.7
233.94	587.3
234.319	575
234.699	573.7
235.079	621
235.458	619
235.838	600.7
236.218	577.3
236.598	571
236.978	578.2
237.358	576.1
237.738	577.7
238.119	586.6
238.499	576.6
238.88	581.7
239.26	599.1
239.641	572.2
240.021	579.3
240.402	581
240.783	579.2
241.163	581.2
241.544	584.5
241.925	580.8
242.306	595.1
242.687	577.4
243.069	583.2
243.45	586.5
243.831	578.2
244.212	577.4
244.594	621.9
244.975	593.5
245.357	593.8
245.739	579.3
246.12	578.8
246.502	593.5
246.884	581.9
247.266	582.1
247.648	580.3
248.03	602.1
248.412	585.2
248.794	582.6
249.176	576.4
249.559	587.1
249.941	576.5
250.323	572.5
250.706	580.2
251.089	576.1
251.471	584
251.854	581.9
252.237	581.5
252.62	593.6
253.002	586.7
253.385	580.4
253.769	591.1
254.152	585.5
254.535	588.7
254.918	573.6
255.301	580.9
255.685	580.8
256.068	578.6
256.452	605.8
256.835	588.6
257.219	589.1
257.603	591.5
257.986	573.6
258.37	587.1
258.754	565.6
259.138	589.5
259.522	596.6
259.906	577.8
260.29	587.5
260.675	576.7
261.059	577.6
261.443	571.5
261.828	584.9
262.212	588.8
262.597	572.3
262.981	578
263.366	593.2
263.751	581.1
264.136	578.1
264.521	577.1
264.906	575.9
265.291	591.5
265.676	580.8
266.061	591.8
266.446	602.5
266.831	587.5
267.217	595.4
267.602	587.2
267.987	580.7
268.373	582.4
268.759	590.4
269.144	590.7
269.53	583.8
269.916	582.6
270.302	587.4
270.688	588
271.074	589.1
271.46	592.6
271.846	618.4
272.232	581.8
272.618	576.6
273.004	586.3
273.391	591.9
273.777	598.7
274.164	580.9
274.55	599.5
274.937	589.4
275.324	582.6
275.71	587.8
276.097	588.7
276.484	579.1
276.871	589.5
277.258	586.2
277.645	575.1
278.032	581.7
278.419	579.7
278.807	589
279.194	577.9
279.581	577.4
279.969	585.7
280.356	587.6
280.744	582.3
281.131	601.9
281.519	597.1
281.907	578.5
282.295	575.3
282.682	593.3
283.07	587.7
283.458	585.1
283.846	591.3
284.235	596.7
284.623	591.5
285.011	576.4
285.399	585.4
285.788	580.8
286.176	574
286.565	593.7
286.953	578.6
287.342	578.1
287.731	572.2
288.119	574.8
288.508	583.3
288.897	576
289.286	570.2
289.675	583.7
290.064	592.2
290.453	578
290.821	586.1
291.21	598
291.599	577
291.989	583.6
292.378	591.9
292.768	603.1
293.157	590.1
293.547	590.3
293.936	582.7
294.326	583.3
294.716	586.7
295.106	581.9
295.496	585.7
295.886	596
296.276	584.5
296.666	577.8
297.056	585.4
297.446	572.8
297.836	599.2
298.227	587.4
298.617	584.1
299.008	597.1
299.398	586.5
299.789	580.4
300.179	589.9
300.57	599
300.961	574.7
301.352	580.6
301.742	586.9
302.133	586.8
302.524	584.3
302.915	583.6
303.307	577.1
303.698	595.6
304.089	590.5
304.48	586.2
304.872	588.8
305.263	580.8
305.655	580.5
306.046	586
306.438	587.8
306.829	583.4
307.221	598.9
307.613	597.2
308.005	597
308.397	597.8
308.789	603.5
309.181	607.4
309.573	605
309.965	592.8
310.357	577.5
310.749	585.5
311.142	575.6
311.534	582.2
311.926	595.4
312.319	587.2
312.711	583.2
313.104	594.5
313.497	583.9
313.889	619.2
314.282	595.9
314.675	604.7
