#lambda/nm	C1
208.295	480.9
208.67	446.4
209.045	406.3
209.419	415.1
209.794	592.4
210.169	568.4
210.544	688.1
210.919	591.1
211.295	575.2
211.67	583.6
212.045	582
212.421	580.4
212.796	621
213.172	580.7
213.547	581.3
213.923	583.5
214.299	574.8
214.675	592.4
215.051	590.1
215.427	585.5
215.803	599.1
216.179	585.8
216.555	576.9
216.932	590.3
217.308	580.4
217.684	581.2
218.061	588.4
218.438	584.7
218.814	581.1
219.191	590
219.568	575.8
219.945	578.8
220.322	586.8
220.699	586.6
221.076	591.4
221.453	584.2
221.83	577.2
222.208	579.4
222.585	583.6
222.962	585.2
223.34	588.8
223.717	582.4
224.095	586.1
224.473	585.6
224.851	580.3
225.229	572.9
225.607	596.8
225.985	572.3
226.363	588.7
226.741	585.2
227.119	579.4
227.497	597
227.876	576.9
228.254	592.7
228.633	586.6
229.011	584.3
229.39	583.2
229.769	586
230.148	587.5
230.527	600.1
230.905	580.2
231.284	587.3
231.664	575.6
232.043	595.3
232.422	587.5
232.801	581.7
233.181	583.2
233.56	577.7
233.94	581
234.319	570.3
234.699	586.4
235.079	616.9
235.458	616.4
235.838	598.4
236.218	579.1
236.598	572.2
236.978	578.4
237.358	579.4
237.738	574.7
238.119	590.9
238.499	570.9
238.88	581.4
239.26	594.7
239.641	577.2
240.021	579.1
240.402	583.8
240.783	576.1
241.163	578.6
241.544	586.4
241.925	586.2
242.306	595.4
242.687	575.1
243.069	584.3
243.45	589.6
243.831	578.1
244.212	582.1
244.594	621
244.975	585.7
245.357	588.1
245.739	576.9
246.12	582.5
246.502	594.6
246.884	577.6
247.266	579.3
247.648	584
248.03	597.6
248.412	585.6
248.794	591.8
249.176	576.7
249.559	591.3
249.941	583.9
250.323	573.3
250.706	573.6
251.089	580.2
251.471	585.9
251.854	584.2
252.237	580.4
252.62	589.8
253.002	582.3
253.385	586
253.769	594.2
254.152	588.2
254.535	594.9
254.918	576.6
255.301	584.7
255.685	581.2
256.068	579.8
256.452	605
256.835	591.7
257.219	593.8
257.603	597.5
257.986	572.8
258.37	589
258.754	579.4
259.138	593.6
259.522	596.8
259.906	579.2
260.29	586.4
260.675	579.9
261.059	585
261.443	577.4
261.828	589.2
262.212	583.5
262.597	572.5
262.981	581.8
263.366	590.7
263.751	586.7
264.136	576.8
264.521	586.2
264.906	573.2
265.291	591.2
265.676	580.6
266.061	592.7
266.446	607.3
266.831	579.1
267.217	609.1
267.602	580.2
267.987	589.2
268.373	580
268.759	593.9
269.144	586.6
269.53	582
269.916	578.8
270.302	580.8
270.688	581.2
271.074	581.9
271.46	593.5
271.846	606.6
272.232	585.4
272.618	576.1
273.004	575.9
273.391	590.9
273.777	592.6
274.164	586.2
274.55	599.9
274.937	583.3
275.324	590.3
275.71	587.4
276.097	595.3
276.484	576.6
276.871	583.9
277.258	587.3
277.645	569
278.032	582
278.419	585.3
278.807	588.3
279.194	583.3
279.581	575.9
279.969	590.5
280.356	587.2
280.744	586.4
281.131	607
281.519	594.5
281.907	585.1
282.295	581.7
282.682	600.2
283.07	585.2
283.458	592
283.846	595.2
284.235	598
284.623	592.9
285.011	579.6
285.399	585
285.788	582.8
286.176	579
286.565	595.8
286.953	580
287.342	581
287.731	578.5
288.119	578.9
288.508	584.7
288.897	585.6
289.286	572.1
289.675	590
290.064	596.1
290.453	582.8
290.821	587.8
291.21	606.7
291.599	576.5
291.989	583.7
292.378	592.2
292.768	605
293.157	589.5
293.547	593
293.936	582.9
294.326	580.9
294.716	590.7
295.106	584.3
295.496	588.6
295.886	590.8
296.276	584.4
296.666	580.3
297.056	581.4
297.446	573.4
297.836	596.6
298.227	582.5
298.617	585.2
299.008	596.7
299.398	584.5
299.789	579.3
300.179	589.6
300.57	597.3
300.961	580.4
301.352	580.9
301.742	592.9
302.133	585.5
302.524	579.1
302.915	587.3
303.307	578.4
303.698	594.8
304.089	594.7
304.48	576.6
304.872	589.1
305.263	588.8
305.655	574.9
306.046	593.3
306.438	588.2
306.829	581.8
307.221	593.7
307.613	590.7
308.005	594.2
308.397	595.9
308.789	603.6
309.181	606.2
309.573	600.1
309.965	593.3
310.357	583.8
310.749	585.2
311.142	577.3
311.534	577.9
311.926	593
312.319	589.6
312.711	579.3
313.104	591.2
313.497	578.4
313.889	625.6
314.282	603
314.675	610.1
315.068	585
315.461	585.8
315.854	613.6
316.247	589.3
316.64	584.8
317.033	582
317.405	593.7
317.798	585.8
318.192	588.3
318.585	583.3
318.979	592.6
319.372	574.8
319.766	585.2
320.16	597.2
320.553	605
320.947	602.5
321.341	585.2
321.735	585.3
322.129	579.5
322.523	607.6
322.917	579
323.311	597.3
323.705	587.9
324.099	596.5
324.494	600.5
324.888	591.6
325.282	582.8
325.677	585.5
326.071	594.3
326.466	596
326.861	581.2
327.255	594.7
327.65	597.9
328.045	597
328.44	589.1
328.835	586.9
329.23	579.5
329.625	610.3
330.02	578.2
330.415	603.8
330.81	585.2
331.206	587.3
331.601	578.2
331.996	595.6
332.37	593.2
332.766	577
333.161	606.5
333.557	581.5
333.953	583.9
334.348	952.5
334.744	591
335.14	579.9
335.536	579.1
335.932	595.3
336.328	583.3
336.724	596.3
337.12	586
337.516	591.1
337.913	582.2
338.309	593.2
338.705	584.2
339.102	595.1
339.498	578.4
339.895	596.1
340.291	575.6
340.688	595.9
341.085	577.3
341.481	579.6
341.878	586.5
342.275	598.5
342.672	577.3
343.069	575.9
343.466	563.2
343.842	593.8
344.239	578.1
344.636	582.7
345.033	574.2
345.431	574.9
345.828	581.7
