#lambda/nm	C1
208.295	475.9
208.67	443.6
209.045	405.6
209.419	411
209.794	587.4
210.169	557
210.544	670.6
210.919	578.6
211.295	570.1
211.67	576.6
212.045	572.6
212.421	571.8
212.796	606.1
213.172	573.2
213.547	570.9
213.923	571.6
214.299	568.4
214.675	573.7
215.051	571.9
215.427	580.2
215.803	590.5
216.179	577.8
216.555	563.6
216.932	583.3
217.308	576.5
217.684	570.1
218.061	581.2
218.438	575.3
218.814	569.5
219.191	583.9
219.568	568.2
219.945	566.2
220.322	575.7
220.699	578.6
221.076	585.7
221.453	574.9
221.83	564.2
222.208	570.6
222.585	570.9
222.962	573.5
223.34	578.9
223.717	575.1
224.095	568.3
224.473	576.2
224.851	567.9
225.229	568.8
225.607	588.4
225.985	565.8
226.363	575.6
226.741	569.7
227.119	571.4
227.497	584.1
227.876	560.3
228.254	576.1
228.633	576.9
229.011	573
229.39	582.2
229.769	578.9
230.148	579.4
230.527	590.6
230.905	576.1
231.284	581.5
231.664	568
232.043	585.1
232.422	578.2
232.801	572.5
233.181	577.2
233.56	567.7
233.94	576.9
234.319	562.3
234.699	570.5
235.079	608.8
235.458	610.2
235.838	587.2
236.218	564.1
236.598	566
236.978	561.4
237.358	569.9
237.738	571
238.119	582.4
238.499	565.7
238.88	577.1
239.26	584.4
239.641	563.9
240.021	573
240.402	574
240.783	573.5
241.163	570.9
241.544	575.9
241.925	574.3
242.306	587.9
242.687	568.9
243.069	572.2
243.45	576.5
243.831	570.1
244.212	565.4
244.594	613.9
244.975	579.8
245.357	578.9
245.739	567.2
246.12	571.9
246.502	581.6
246.884	568.3
247.266	570.9
247.648	579.5
248.03	593.6
248.412	575.9
248.794	584.9
249.176	574.6
249.559	587.6
249.941	568.4
250.323	568.5
250.706	569.9
251.089	572.8
251.471	580.6
251.854	571.7
252.237	574
252.62	585.3
253.002	575
253.385	573.7
253.769	589.9
254.152	576.7
254.535	578.2
254.918	562.4
255.301	573.5
255.685	570.3
256.068	562.9
256.452	598.6
256.835	580.3
257.219	576.7
257.603	584.8
257.986	571.3
258.37	577.1
258.754	566.4
259.138	582.7
259.522	581.1
259.906	568
260.29	581.3
260.675	567.2
261.059	574.4
261.443	561.4
261.828	577.4
262.212	574.5
262.597	562.4
262.981	569.6
263.366	577.9
263.751	575.2
264.136	570.6
264.521	571.9
264.906	568.4
265.291	584.7
265.676	569.2
266.061	583.4
266.446	590.2
266.831	574
267.217	593.8
267.602	582.5
267.987	575.6
268.373	575.7
268.759	582.1
269.144	580.7
269.53	576.3
269.916	572.9
270.302	568
270.688	579
