#lambda/nm	C1
208.295	476.6
208.67	444.6
209.045	406.8
209.419	409
209.794	576.8
210.169	561.4
210.544	673.8
210.919	578.5
211.295	570.7
211.67	574.1
212.045	570.7
212.421	573.6
212.796	601.7
213.172	567
213.547	562.6
213.923	568.9
214.299	565.1
214.675	576.9
215.051	576.4
215.427	576.4
215.803	585.7
216.179	572.3
216.555	565.4
216.932	575.2
217.308	576.7
217.684	573.2
218.061	579.3
218.438	572.6
218.814	565.5
219.191	579.6
219.568	565.5
219.945	569.1
220.322	579.5
220.699	572.8
221.076	576.5
221.453	581.5
221.83	567.1
222.208	559
222.585	568
222.962	573
223.34	576.9
223.717	571.8
224.095	575.7
224.473	569.4
224.851	562
225.229	566.8
225.607	586
225.985	562.8
226.363	573.7
226.741	572.6
227.119	573
227.497	584
227.876	564.1
228.254	579.4
228.633	574.8
229.011	575.1
229.39	580.4
229.769	570.9
230.148	578.4
230.527	588.8
230.905	573.3
231.284	576.8
231.664	568
232.043	586.3
232.422	581.3
232.801	564.2
233.181	580.1
233.56	567.2
233.94	580.9
234.319	561
234.699	570.3
235.079	604.6
235.458	607.3
235.838	584.6
236.218	567.9
236.598	563
236.978	568.4
237.358	568.9
237.738	567.1
238.119	578.7
238.499	565
238.88	570.3
239.26	586.8
239.641	561.8
240.021	564.5
240.402	573
240.783	570.4
241.163	569.9
241.544	575.5
241.925	571.9
242.306	586
242.687	568.2
243.069	571
243.45	576.7
243.831	568.4
244.212	571.5
244.594	605.6
244.975	583.4
245.357	571.8
245.739	563.5
246.12	572.3
246.502	585.7
246.884	567.4
247.266	567.6
247.648	569.2
248.03	585.2
248.412	577.5
248.794	574.4
249.176	565.7
249.559	575.4
249.941	560.9
250.323	561.8
250.706	566.8
251.089	566.9
251.471	572.6
251.854	565
252.237	567.9
252.62	574.9
253.002	566.3
253.385	570.5
253.769	581.6
254.152	570.1
254.535	576.3
254.918	569.2
255.301	562.2
255.685	567.4
256.068	563.3
256.452	588.7
256.835	577.5
257.219	576.8
257.603	585.2
257.986	563.2
258.37	575.7
258.754	560.7
259.138	576.5
259.522	580.3
259.906	563.9
260.29	570.8
260.675	565.9
261.059	568.4
261.443	565.2
261.828	580.2
262.212	576.2
262.597	560.1
262.981	562.5
263.366	580
263.751	573.5
264.136	564
264.521	568.4
264.906	567.5
265.291	576.6
265.676	567.1
266.061	576
266.446	589.8
266.831	571.7
267.217	592.8
267.602	578.1
267.987	573.6
268.373	572.7
268.759	581.5
269.144	579.7
269.53	572.7
269.916	569
270.302	567.9
270.688	582
271.074	574.3
271.46	583.2
271.846	597.5
272.232	575.3
272.618	562.3
273.004	570.5
273.391	580.7
273.777	583.4
274.164	580.3
274.55	588.5
274.937	581.7
275.324	566.2
275.71	577.1
276.097	583.5
276.484	567.1
276.871	573.1
277.258	578.7
277.645	565
278.032	570.3
278.419	573.5
278.807	582.7
279.194	565.3
279.581	567.7
279.969	581
280.356	578
280.744	577.7
281.131	596
281.519	587.3
281.907	572.1
282.295	569.3
282.682	585.5
283.07	576
283.458	581.8
283.846	583
284.235	587.5
284.623	581.6
285.011	561.7
285.399	575
285.788	572
286.176	567.2
286.565	581.5
286.953	564.1
287.342	573.8
287.731	561.1
288.119	567.7
288.508	568.3
288.897	574.4
289.286	567
289.675	576.7
290.064	587.1
290.453	573.7
290.821	577.4
291.21	587.2
291.599	571.6
291.989	578.1
292.378	578.6
292.768	590.6
293.157	585.1
293.547	579.3
293.936	567.5
294.326	561.6
294.716	577.3
295.106	569.6
295.496	578.1
295.886	583.2
296.276	577.8
296.666	567.1
297.056	568.2
297.446	561.4
297.836	590.1
298.227	572.7
298.617	579.7
299.008	587.4
299.398	571.1
299.789	568.4
300.179	576.9
300.57	584.6
300.961	572.9
301.352	567.4
301.742	584.6
302.133	575.6
302.524	576.7
302.915	578.5
303.307	572.9
303.698	577.5
304.089	582.7
304.48	576.9
304.872	578
305.263	576.1
305.655	571.5
306.046	577.1
306.438	578.5
306.829	567.3
307.221	589.9
307.613	581.2
308.005	584
308.397	583.2
308.789	598
309.181	602.2
309.573	593.2
309.965	584.5
310.357	571.5
310.749	579
311.142	562.6
311.534	565.2
311.926	586.3
312.319	578.9
312.711	570
313.104	587.2
313.497	573.4
313.889	615.8
314.282	589.6
314.675	595.3
315.068	576.8
315.461	586
315.854	597.2
316.247	586.4
316.64	577.7
317.033	580.1
317.405	581.1
317.798	572.4
318.192	578.8
318.585	566.3
318.979	583.1
319.372	568.8
319.766	573.5
320.16	584.7
320.553	588.5
320.947	592.8
321.341	572.6
321.735	577.6
322.129	559.4
322.523	596.7
322.917	569
323.311	582.5
323.705	574.8
324.099	581
324.494	591.6
324.888	579.4
325.282	579.8
325.677	580.3
326.071	583.4
326.466	588.8
326.861	578.6
327.255	592.1
327.65	590.7
