#lambda/nm	C1
208.295	481.6
208.67	444.4
209.045	406.2
209.419	414.5
209.794	595
210.169	572.2
210.544	687.3
210.919	589.3
211.295	583.3
211.67	590
212.045	585.4
212.421	586
212.796	615.5
213.172	579.8
213.547	583.4
213.923	581.8
214.299	575.7
214.675	590.2
215.051	586.3
215.427	588.5
215.803	605.4
216.179	593.4
216.555	575.6
216.932	597.4
217.308	586.4
217.684	580.5
218.061	589.3
218.438	589.4
218.814	578.9
219.191	596
219.568	576.9
219.945	581.9
220.322	586.4
220.699	588.1
221.076	589.1
221.453	585.4
221.83	572.7
222.208	580.5
222.585	579.4
222.962	581.8
223.34	589.7
223.717	586.1
224.095	581.9
224.473	581.5
224.851	582.1
225.229	573.6
225.607	595
225.985	577
226.363	584.1
226.741	585.1
227.119	583
227.497	598.8
227.876	569.7
228.254	586
228.633	589
229.011	583.2
229.39	588.8
229.769	586.3
230.148	598
230.527	602.5
230.905	586.4
231.284	588.1
231.664	580
232.043	596.9
232.422	589.1
232.801	583.6
233.181	586
233.56	589.7
233.94	583.7
234.319	572.5
234.699	576.1
235.079	621.9
235.458	615.8
235.838	603.5
236.218	582.3
236.598	572.6
236.978	578.3
237.358	578.5
237.738	584.7
238.119	595.5
238.499	570.4
238.88	590.5
239.26	600.8
239.641	573.4
240.021	585.4
240.402	585.3
240.783	584.1
241.163	580.4
241.544	589.9
241.925	586
242.306	600.5
242.687	577.7
243.069	591.1
243.45	597.6
243.831	582.5
244.212	583.5
244.594	614.3
244.975	597.6
245.357	593.2
245.739	584
246.12	589.6
246.502	598.2
246.884	585.4
247.266	583.9
247.648	588.4
248.03	606.7
248.412	592
248.794	586.7
249.176	583
249.559	601
249.941	578.6
250.323	578.6
250.706	577.7
251.089	589.2
251.471	586.6
251.854	588
252.237	585.9
252.62	598.9
253.002	586.3
253.385	586.2
253.769	601.7
254.152	583.8
254.535	591.3
254.918	575.9
255.301	584.4
255.685	583.3
256.068	576.1
256.452	605.8
256.835	583.2
257.219	591.2
257.603	593
257.986	587.1
258.37	592.1
258.754	577
259.138	593.7
259.522	590
259.906	584.2
260.29	588.1
260.675	579.1
261.059	592
261.443	576.9
261.828	590.8
262.212	592.7
262.597	570.5
262.981	583.4
263.366	593.9
263.751	586.1
264.136	583.5
264.521	580.6
264.906	579.5
265.291	593.5
265.676	579
266.061	590.5
266.446	605
266.831	585.8
267.217	606.4
267.602	587.9
267.987	588.6
268.373	583.8
268.759	588
269.144	595.1
269.53	585.2
269.916	581.4
270.302	578.6
270.688	590.2
271.074	585.8
271.46	595
271.846	615.2
272.232	590.1
272.618	578.6
273.004	582.1
273.391	590.6
273.777	600.1
274.164	589.5
274.55	596.3
274.937	586
275.324	585.6
275.71	591.1
276.097	590.3
276.484	583.8
276.871	586.1
277.258	596.1
277.645	570.2
278.032	590.1
278.419	585.7
278.807	590
279.194	580.5
279.581	579.2
279.969	593.2
280.356	590.3
280.744	585.4
281.131	613
281.519	598.3
281.907	587.1
282.295	584.5
282.682	593.4
283.07	590.7
283.458	595.5
283.846	595.7
284.235	602.6
284.623	594.6
285.011	577.4
285.399	584.6
285.788	583.6
286.176	577.9
286.565	593.8
286.953	583.7
287.342	585.4
287.731	579.7
288.119	580.5
288.508	589.3
288.897	585.9
289.286	572.4
289.675	590.8
290.064	596.2
290.453	579.2
290.821	583.2
291.21	603.1
291.599	586
291.989	592.8
292.378	591.3
292.768	607.2
293.157	589.7
293.547	597.7
293.936	580.8
294.326	586.7
294.716	589.3
295.106	587
295.496	596.1
295.886	598.5
296.276	590.3
296.666	582.4
297.056	580.1
297.446	574.5
297.836	601.4
298.227	584.2
298.617	592.1
299.008	600.1
299.398	587.9
299.789	584.9
300.179	587.6
300.57	600.9
300.961	582.3
301.352	583.4
301.742	596
302.133	585.8
302.524	591.2
302.915	584.2
303.307	580.7
303.698	595.5
304.089	591.3
304.48	589.5
304.872	594.7
305.263	584.9
305.655	583.8
306.046	592.4
306.438	588.5
306.829	580.4
307.221	599.2
307.613	592.3
308.005	599
308.397	602.4
308.789	601.7
309.181	610.9
309.573	602
309.965	598.1
310.357	586.6
310.749	590.4
311.142	576.3
311.534	579.7
311.926	593.5
312.319	586.2
312.711	582
313.104	596.6
313.497	589.5
313.889	621.4
314.282	599.8
314.675	603.9
315.068	589.1
315.461	592.3
315.854	614.8
316.247	591
316.64	589.2
317.033	587.5
