#lambda/nm	C1
208.295	488.5
208.67	446.7
209.045	411.2
209.419	415.9
209.794	596.2
210.169	576
210.544	694.2
210.919	594.9
211.295	578.9
211.67	593.6
212.045	585.4
212.421	587.4
212.796	620.7
213.172	587.8
213.547	585.6
213.923	589.1
214.299	584.9
214.675	593.4
215.051	600
215.427	597.4
215.803	608.7
216.179	592.9
216.555	580.6
216.932	596
217.308	587.9
217.684	583.9
218.061	596.9
218.438	592.3
218.814	582.9
219.191	595.5
219.568	579.8
219.945	589.6
220.322	595.9
220.699	591.8
221.076	596.1
221.453	597.8
221.83	584.9
222.208	585.3
222.585	583
222.962	594.4
223.34	592.5
223.717	587.9
224.095	589.6
224.473	588.3
224.851	580.9
225.229	579.9
225.607	608.3
225.985	575.9
226.363	594.1
226.741	586
227.119	591.7
227.497	602.9
227.876	574.2
228.254	596.2
228.633	594.4
229.011	587.7
229.39	596
229.769	595.8
230.148	598
230.527	607.5
230.905	595.3
231.284	584.3
231.664	581
232.043	600.5
232.422	596.5
232.801	586.1
233.181	593.5
233.56	590.4
233.94	588.2
234.319	571.8
234.699	585
235.079	629.1
235.458	626.5
235.838	606
236.218	587.9
236.598	581.3
236.978	579.9
237.358	584.3
237.738	585
238.119	601.7
238.499	579.9
238.88	589.1
239.26	601
239.641	580.9
240.021	585.4
240.402	594.1
240.783	588.7
241.163	588.8
241.544	594.5
241.925	588.7
242.306	602.9
242.687	585.8
243.069	591.1
243.45	601.6
243.831	582.5
244.212	589.7
244.594	629.6
244.975	597
245.357	593.6
245.739	579.3
246.12	590.5
246.502	598.6
246.884	585.8
247.266	588
247.648	593.4
248.03	605
248.412	595.3
248.794	595.3
249.176	585.6
249.559	597.6
249.941	582.3
250.323	578.3
250.706	583.1
251.089	586.1
251.471	590
251.854	592.8
252.237	593.6
252.62	597.8
253.002	593.4
253.385	589.8
253.769	602
254.152	592.8
254.535	597.3
254.918	585.2
255.301	590.9
255.685	583.2
256.068	582.9
256.452	609.2
256.835	601.2
257.219	599.3
257.603	602.9
257.986	582.6
258.37	597
258.754	585.2
259.138	601.4
259.522	599.5
259.906	586.5
260.29	594.6
260.675	587.9
261.059	599
261.443	583.8
261.828	596.5
262.212	597.1
262.597	579.8
262.981	585.3
263.366	598.2
263.751	595.2
264.136	585.9
264.521	586.6
264.906	574.5
265.291	595.5
265.676	589.9
266.061	594.2
266.446	607.7
266.831	586.6
267.217	609.6
267.602	590.1
267.987	593.4
268.373	585.6
268.759	598.7
269.144	594.4
269.53	591.7
269.916	580.3
270.302	585.8
270.688	593.7
271.074	593.3
271.46	603
271.846	620.3
272.232	590.6
272.618	587.7
273.004	584.9
273.391	603.1
273.777	603.3
274.164	593.3
274.55	603.4
274.937	589.1
275.324	588.6
275.71	593.3
276.097	596.6
276.484	584.2
276.871	590.1
277.258	592
277.645	578.6
278.032	593.9
278.419	590.5
278.807	590.7
279.194	584.4
279.581	583.1
279.969	594.4
280.356	590.7
280.744	587.7
281.131	612.9
281.519	599.5
281.907	588
282.295	587.2
282.682	605.1
283.07	593.4
283.458	598.7
283.846	606.7
284.235	600.8
284.623	602.9
285.011	583.7
285.399	591.1
285.788	592.3
286.176	582
286.565	606.7
286.953	587
287.342	591.6
287.731	590.2
288.119	586.5
288.508	590.3
288.897	593.7
289.286	572.8
289.675	589
290.064	599.3
290.453	585
290.821	592.2
291.21	606.1
291.599	591.2
291.989	592.8
292.378	596.9
292.768	606.6
293.157	597.6
293.547	594.4
293.936	584.3
294.326	582.3
294.716	593
295.106	590.8
295.496	595.9
295.886	600.8
296.276	586.5
296.666	587.9
297.056	589
297.446	581.4
297.836	606.9
298.227	585.1
298.617	588.6
299.008	606.3
299.398	588.4
299.789	583.8
300.179	597.6
300.57	607.2
300.961	586.3
301.352	586
301.742	601.2
302.133	589.2
302.524	592.4
302.915	589.9
303.307	588.7
303.698	597.6
304.089	599.5
304.48	593.2
304.872	598.7
305.263	593.2
305.655	584.7
306.046	596.5
306.438	597.4
306.829	585.4
307.221	606.3
307.613	600
308.005	603.4
308.397	607.8
308.789	610.4
309.181	619.5
309.573	611.1
309.965	603.7
310.357	590
310.749	596.4
311.142	585.8
311.534	589.2
311.926	605.1
312.319	594.7
312.711	583.2
313.104	605.6
313.497	587.5
313.889	620.3
314.282	605.6
314.675	613.8
315.068	595.9
315.461	596.9
315.854	622.4
316.247	594.3
316.64	594.5
317.033	597
317.405	603
317.798	593.1
318.192	596.7
318.585	585.4
318.979	597.5
319.372	590.5
319.766	590.1
320.16	607
320.553	603.7
320.947	613.3
321.341	590.5
321.735	592.1
322.129	582.4
322.523	619.2
322.917	584.9
323.311	596.4
323.705	595.8
324.099	600.9
324.494	606.2
324.888	611.4
325.282	590
325.677	591.1
326.071	596.2
326.466	611.7
326.861	597.1
327.255	608.9
327.65	604
328.045	608.2
328.44	592.1
328.835	591
329.23	585.5
329.625	614.7
330.02	584.1
330.415	611.3
330.81	592.5
331.206	589.2
331.601	589.7
331.996	598.3
332.37	600.9
332.766	579.6
333.161	618.9
333.557	587.9
333.953	596.2
334.348	922.2
334.744	594.2
335.14	587.8
335.536	586.6
335.932	602.8
336.328	591.6
