#lambda/nm	C1
208.295	474.7
208.67	445.7
209.045	404.6
209.419	413.4
209.794	582.7
210.169	562.3
210.544	674.3
210.919	578.1
211.295	569.7
211.67	578.5
212.045	575.2
212.421	569.9
212.796	611.8
213.172	568.4
213.547	570.8
213.923	571.4
214.299	569.2
214.675	583
215.051	578.9
215.427	586.3
215.803	595.4
216.179	577.6
216.555	566.3
216.932	585.1
217.308	574.9
217.684	569.6
218.061	583.7
218.438	577.9
218.814	570.1
219.191	584.4
219.568	575.5
219.945	566.7
220.322	580.3
220.699	578.6
221.076	580.8
221.453	580
221.83	568.9
222.208	569.4
222.585	568.2
222.962	574.9
223.34	574.5
223.717	578.1
224.095	572.7
224.473	575.2
224.851	573.2
225.229	569.3
225.607	595.6
225.985	564.5
226.363	574.6
226.741	578.8
227.119	575.3
227.497	590.7
227.876	562.2
228.254	585.6
228.633	580.1
229.011	578.4
229.39	584
229.769	580.7
230.148	586.3
230.527	595.1
230.905	580.9
231.284	577.1
231.664	582.2
232.043	587
232.422	584.7
232.801	575
233.181	581.3
233.56	575.7
233.94	578
234.319	569.1
234.699	574.4
235.079	613.3
235.458	608.4
235.838	592.5
236.218	572.1
236.598	569
236.978	573.7
237.358	573.8
237.738	576.8
238.119	576.9
238.499	566.3
238.88	573.8
239.26	593
239.641	568
240.021	577.5
240.402	571
240.783	573.8
241.163	577.4
241.544	580.1
241.925	572.7
242.306	591.7
242.687	572.2
243.069	575.7
243.45	582.6
243.831	568
244.212	576.5
244.594	604.8
244.975	580.1
245.357	579
245.739	573.4
246.12	578.3
246.502	588.6
246.884	573.3
247.266	577.2
247.648	575.9
248.03	594.4
248.412	580.3
248.794	584.9
249.176	570
249.559	580.6
249.941	568.9
250.323	565.7
250.706	569.6
251.089	579.5
251.471	579.9
251.854	582.7
252.237	578.4
252.62	581.3
253.002	577
253.385	581.9
253.769	590.4
254.152	571.1
254.535	584.7
254.918	570.8
255.301	572.5
255.685	573
256.068	566.9
256.452	594.5
256.835	579.9
257.219	583.7
257.603	584.5
257.986	562.8
258.37	582.2
258.754	568.2
259.138	588
259.522	586.9
259.906	575.9
260.29	577.7
260.675	570
261.059	580.3
261.443	566.6
261.828	585.1
262.212	581.6
262.597	560.6
262.981	569
263.366	580
263.751	577.6
264.136	575.7
264.521	572.7
264.906	572.3
265.291	588.7
265.676	572.2
266.061	581.3
266.446	588.4
266.831	579.3
267.217	593.3
267.602	581.7
267.987	580.2
268.373	576.4
268.759	583.1
269.144	585.1
269.53	571.6
269.916	570.8
270.302	573.8
270.688	579.3
271.074	578.6
271.46	584.1
271.846	598.3
272.232	573.7
272.618	572.5
273.004	572.7
273.391	588.5
273.777	599.3
