#lambda/nm	C1
208.295	484
208.67	447.7
209.045	409.1
209.419	414
209.794	596.8
210.169	580.2
210.544	690.7
210.919	587.6
211.295	588
211.67	589.8
212.045	587.2
212.421	587.1
212.796	625.5
213.172	577.2
213.547	582.8
213.923	581.9
214.299	581.5
214.675	596.6
215.051	587.4
215.427	591.3
215.803	602.2
216.179	588.1
216.555	577.2
216.932	594.4
217.308	586.6
217.684	586.4
218.061	594.8
218.438	588.7
218.814	586.7
219.191	594.6
219.568	577.2
219.945	587.5
220.322	594.4
220.699	594.8
221.076	597.6
221.453	594.1
221.83	581.6
222.208	580.5
222.585	585.7
222.962	594.6
223.34	598.1
223.717	589.5
224.095	587.7
224.473	587.5
224.851	580.1
225.229	579.6
225.607	601
225.985	576
226.363	588.9
226.741	594.2
227.119	586.5
227.497	603.1
227.876	576.2
228.254	600.2
228.633	595.1
229.011	591.5
229.39	590.1
229.769	593.2
230.148	596.1
230.527	614.7
230.905	591.9
231.284	591.4
231.664	585.5
232.043	602.2
232.422	598.9
232.801	588.7
233.181	599.1
233.56	590.9
233.94	593.7
234.319	577.1
234.699	585
235.079	623
235.458	622.3
235.838	600.1
236.218	578.2
236.598	579.9
236.978	587.3
237.358	576.9
237.738	585.8
238.119	596.6
238.499	582.7
238.88	588.4
239.26	607.4
239.641	578.3
240.021	585.8
240.402	595.6
240.783	583.9
241.163	590.1
241.544	592.3
241.925	596.7
242.306	608.4
242.687	584.4
243.069	594.2
243.45	598.3
243.831	584.4
244.212	590.3
244.594	620.1
244.975	597.4
245.357	589.2
245.739	584.3
246.12	591.6
246.502	602.2
246.884	588.5
247.266	594.5
247.648	591.5
248.03	612.6
248.412	589
248.794	589.9
249.176	589.6
249.559	593.2
249.941	583.5
250.323	577.2
250.706	585.2
251.089	587.3
251.471	602.3
251.854	591.4
252.237	588.7
252.62	592.4
253.002	586.9
253.385	592.2
253.769	606.4
254.152	586.8
254.535	594.4
254.918	577.9
255.301	582.5
255.685	588
256.068	583.9
256.452	611.8
256.835	594.9
257.219	595.4
257.603	598.1
257.986	579.4
258.37	589.3
258.754	582.2
259.138	594.3
259.522	595.1
259.906	586.5
260.29	592.8
260.675	582.4
261.059	589.6
261.443	582.1
261.828	597.2
262.212	592.5
262.597	583.9
262.981	578.7
263.366	595.3
263.751	589.7
264.136	584.5
264.521	588.1
264.906	582.5
265.291	599.1
265.676	587.5
266.061	600.4
266.446	607.4
266.831	589.1
267.217	604.3
267.602	593.6
267.987	592.1
268.373	590.7
268.759	600.2
269.144	599
269.53	585.6
269.916	583.2
270.302	585.4
270.688	585
271.074	596.5
271.46	602.2
271.846	618.1
272.232	592.5
272.618	587.3
273.004	587.5
273.391	599.5
273.777	596.2
274.164	592.7
274.55	613.1
274.937	587.3
275.324	587.7
275.71	594.3
276.097	595.6
276.484	579.9
276.871	594.8
277.258	599.4
277.645	574.8
278.032	593.1
278.419	586.8
278.807	595.3
279.194	585.3
279.581	583.1
279.969	590.7
280.356	587.6
280.744	590.1
281.131	621.5
281.519	592.3
281.907	587.4
282.295	588.3
282.682	606.6
283.07	590.2
283.458	596.3
283.846	600.3
284.235	604.9
284.623	598.7
285.011	584.3
285.399	596.4
285.788	589.2
286.176	575.3
286.565	600
286.953	589.1
287.342	590.9
287.731	580.4
288.119	584.9
288.508	586.7
288.897	592.9
289.286	577.4
289.675	594.4
290.064	605
290.453	582.9
290.821	587.3
291.21	611.3
291.599	586.3
291.989	588.6
292.378	597.2
292.768	612.6
293.157	597.3
293.547	599.9
293.936	590.8
294.326	580.1
294.716	599.6
295.106	589.5
295.496	602.3
295.886	602
296.276	587.1
296.666	586.7
297.056	589.4
297.446	579
297.836	611.2
298.227	596.6
298.617	587.2
299.008	604.8
299.398	586.8
299.789	587.9
300.179	594.1
300.57	604.9
300.961	582.8
301.352	583.1
301.742	600.6
302.133	589.1
302.524	587.7
302.915	593
303.307	585
303.698	598.4
304.089	597.2
304.48	594.9
304.872	596.1
305.263	593.4
305.655	588
306.046	597.8
306.438	595.4
306.829	587.9
307.221	605.2
307.613	600.9
308.005	601.5
308.397	603.3
308.789	612.3
309.181	616.1
309.573	601.7
309.965	605.6
310.357	585.9
310.749	587.8
311.142	585.2
311.534	588.8
311.926	600
312.319	595.7
312.711	587.2
313.104	600.8
313.497	585
313.889	632
314.282	604.9
314.675	616.4
315.068	597
315.461	598
315.854	620.9
316.247	596.4
316.64	590.8
317.033	595.2
317.405	602.6
317.798	595.4
318.192	595.1
318.585	584.6
318.979	595.2
319.372	587
319.766	591.7
320.16	606.1
320.553	606.7
320.947	610.8
321.341	588.5
321.735	589.5
322.129	581.5
322.523	615.9
322.917	588.4
323.311	598
323.705	594.4
324.099	598.9
324.494	611.8
324.888	601.6
325.282	596.3
325.677	600.3
326.071	604.5
326.466	602.9
326.861	593.2
327.255	605.6
327.65	604.3
328.045	604.3
328.44	599.2
328.835	591.8
329.23	585.7
329.625	618.6
330.02	588.3
330.415	612
330.81	597.3
331.206	596.2
331.601	583.9
331.996	596.1
332.37	602.6
332.766	582.4
333.161	611.4
333.557	592.5
333.953	596.5
334.348	971.9
334.744	593.6
335.14	587.1
335.536	581.4
335.932	602.9
336.328	592.9
336.724	601
337.12	586.8
337.516	597.2
337.913	589.9
338.309	609.6
338.705	591.2
339.102	602.2
339.498	591.8
339.895	606
340.291	587.5
340.688	603
341.085	585.3
341.481	591
341.878	584.2
342.275	608.1
342.672	581.4
343.069	584.1
343.466	579.6
343.842	604.2
344.239	585
344.636	595.9
345.033	584.4
345.431	584.4
345.828	592.7
346.225	587.4
346.623	598.2
347.02	595.8
347.418	599.3
347.816	601.5
348.213	580.6
348.611	593.8
349.009	582.1
349.407	598.9
349.805	584.3
350.203	579.8
350.601	597.5
350.999	583.2
351.397	580.2
351.795	588.2
352.193	597.8
352.57	590.9
352.969	603.4
353.367	578.6
353.766	580
354.164	585.4
354.563	593.5
354.961	588.4
355.36	585.4
355.759	586.7
356.158	579.9
356.557	584.1
356.956	579.8
357.355	578.5
357.754	592
358.153	588.3
358.552	614.8
358.951	585.9
359.35	599.9
359.75	583.4
360.149	578.8
360.527	573.6
