#lambda/nm	C1
208.295	477.5
208.67	445.8
209.045	406.7
209.419	411.5
209.794	592.9
210.169	576.9
210.544	688.8
210.919	592.5
211.295	576.4
211.67	585
212.045	579.8
212.421	576.5
212.796	620.5
213.172	579.4
213.547	580.1
213.923	583
214.299	578.8
214.675	594.7
215.051	590.4
215.427	589.5
215.803	605.7
216.179	589.1
216.555	577.9
216.932	593.3
217.308	585.8
217.684	588.3
218.061	595.1
218.438	587.8
218.814	584.2
219.191	589.4
219.568	571.6
219.945	583.9
220.322	593.9
220.699	582.6
221.076	592.8
221.453	584.9
221.83	578.9
222.208	576
222.585	580.3
222.962	589.6
223.34	592.4
223.717	581.4
224.095	578.3
224.473	585.9
224.851	579.5
225.229	577.5
225.607	600.2
225.985	576.1
226.363	588.8
226.741	587.6
227.119	584.2
227.497	598
227.876	574.1
228.254	590.9
228.633	593.9
229.011	587.3
229.39	587.1
229.769	588.6
230.148	593
230.527	603.2
230.905	584.4
231.284	587.4
231.664	579.9
232.043	593
232.422	593.5
232.801	573.7
233.181	589.3
233.56	578.8
233.94	585.6
234.319	569.9
234.699	579
235.079	619.2
235.458	619
235.838	599
236.218	580.9
236.598	574.5
236.978	577.5
237.358	578.6
237.738	579.2
238.119	592.8
238.499	575.4
238.88	586.9
239.26	602.5
239.641	567.7
240.021	583.8
240.402	586.6
240.783	580.3
241.163	581.8
241.544	588.1
241.925	584.2
242.306	597.2
242.687	582.6
243.069	584.1
243.45	595.2
243.831	578.3
244.212	581.6
244.594	619.6
244.975	587.8
245.357	593
245.739	575
246.12	586.8
246.502	596.5
246.884	581
247.266	585.2
247.648	591
248.03	604.2
248.412	590
248.794	588.3
249.176	583.1
249.559	592.6
249.941	577.9
250.323	574.2
250.706	580.2
251.089	586.6
251.471	589
251.854	583.1
252.237	586.8
252.62	593
253.002	585
253.385	586
253.769	605.8
254.152	583.5
254.535	591.5
254.918	578.1
255.301	583.1
255.685	582.3
256.068	580.3
256.452	605.8
256.835	597.7
257.219	590.9
257.603	600.1
257.986	574.7
258.37	591.8
258.754	576.2
259.138	591
259.522	594.1
259.906	587.3
260.29	588.8
260.675	583.6
261.059	588.3
261.443	574.5
261.828	595.6
262.212	588
262.597	572.4
262.981	586.5
263.366	588.5
263.751	588.5
264.136	581.2
264.521	581
264.906	576.5
265.291	593.5
265.676	583.7
266.061	593.5
266.446	599.8
266.831	588.9
267.217	605.3
267.602	592.9
267.987	590.2
268.373	583.4
268.759	592.2
269.144	593.7
269.53	589.6
269.916	584.1
270.302	585.9
270.688	590.9
271.074	587.1
271.46	597.1
271.846	613.2
272.232	588.5
272.618	574.6
273.004	582.4
273.391	587
273.777	591.7
274.164	587.8
274.55	603.7
274.937	589.9
275.324	592.9
275.71	594.3
276.097	591.9
276.484	578.1
276.871	585.3
