#lambda/nm	C1
208.295	483.8
208.67	449.6
209.045	411.1
209.419	416.1
209.794	596.2
210.169	576.4
210.544	695.4
210.919	594.9
211.295	582.2
211.67	591.1
212.045	583
212.421	580.8
212.796	623.7
213.172	584.9
213.547	585.1
213.923	587.2
214.299	578.6
214.675	605
215.051	590.4
215.427	592
215.803	608.4
216.179	595.9
216.555	582.7
216.932	592.8
217.308	589.3
217.684	596.4
218.061	598.7
218.438	587.9
218.814	589.5
219.191	591.7
219.568	573.9
219.945	586.9
220.322	593.7
220.699	597.3
221.076	601.1
221.453	599.1
221.83	583.1
222.208	584.7
222.585	587.4
222.962	593.2
223.34	595.7
223.717	593.5
224.095	584.1
224.473	588.9
224.851	584.3
225.229	582.8
225.607	605.7
225.985	580.6
226.363	591.3
226.741	588.9
227.119	593.5
227.497	604.6
227.876	584.1
228.254	596
228.633	596.7
229.011	588.6
229.39	600.8
229.769	596
230.148	598.2
230.527	610.5
230.905	590
231.284	592.5
231.664	586.1
232.043	600.1
232.422	597.6
232.801	584.7
233.181	594.5
233.56	586
233.94	589.7
234.319	575.5
234.699	593.8
235.079	629.2
235.458	620.8
235.838	602.2
236.218	581.3
236.598	574.4
236.978	580
237.358	580.2
237.738	587.3
238.119	595.6
238.499	577.4
238.88	591.3
239.26	606.8
239.641	580.2
240.021	587.6
240.402	590.6
240.783	588.9
241.163	586
241.544	591.3
241.925	592.9
242.306	603.6
242.687	579
243.069	589.8
243.45	597.9
243.831	585.3
244.212	586.7
244.594	621.2
244.975	599.4
245.357	589.4
245.739	578.1
246.12	588
246.502	603.9
246.884	587.1
247.266	581.3
247.648	590.7
248.03	611.5
248.412	588.8
248.794	593.2
249.176	585.5
249.559	590.9
249.941	580.8
250.323	581.3
250.706	584.5
251.089	590.2
251.471	594.1
251.854	589.4
252.237	585.6
252.62	595.1
253.002	590
253.385	587.5
253.769	602.4
254.152	590
254.535	601.9
254.918	583.7
255.301	586.4
255.685	586.7
256.068	580.7
256.452	613.6
256.835	593
257.219	593.7
257.603	605.1
257.986	579.5
258.37	591.2
258.754	580
259.138	590.7
259.522	597.8
259.906	589.8
260.29	590.3
260.675	584.1
261.059	591.4
261.443	581.5
261.828	596.9
262.212	593.1
262.597	584.3
262.981	585.7
263.366	592.4
263.751	590.2
264.136	585.5
264.521	586.7
264.906	585.9
265.291	604.4
265.676	588.8
266.061	594.3
266.446	604.4
266.831	590.3
267.217	610.9
267.602	589.1
267.987	591.8
268.373	588.6
268.759	596.7
269.144	594.8
269.53	594.3
269.916	590
270.302	592.4
270.688	599.5
271.074	591.4
271.46	602
271.846	624.3
272.232	592
272.618	583.7
273.004	584
273.391	597.4
273.777	604
274.164	587.6
274.55	607.6
274.937	593.2
275.324	583.8
275.71	596.5
276.097	599.2
276.484	582.9
276.871	590.8
277.258	597.6
277.645	580.6
278.032	588.4
278.419	586.5
278.807	593.6
279.194	584.8
279.581	588.4
279.969	592.2
280.356	594.3
280.744	592.2
281.131	613
281.519	602.7
281.907	588.9
282.295	588.4
282.682	599.8
283.07	592
283.458	600.9
283.846	606.1
284.235	603.4
284.623	598.1
285.011	582.3
285.399	591.6
285.788	594.3
286.176	578.2
286.565	606.4
286.953	581.8
287.342	590.7
287.731	581.9
288.119	586.2
288.508	583.3
288.897	585.1
289.286	578.5
289.675	595.9
290.064	594.5
290.453	586
290.821	595.1
291.21	605
291.599	593
291.989	589.7
292.378	603.3
292.768	610.3
293.157	594.1
293.547	600.7
293.936	589.7
294.326	588.4
294.716	596.4
295.106	584.2
295.496	596.2
295.886	597.8
296.276	589.2
296.666	587.2
297.056	587.1
297.446	585.5
297.836	610.9
298.227	588.3
298.617	595.7
299.008	603.5
299.398	588.7
299.789	590.1
300.179	596.2
300.57	606.3
300.961	587.7
301.352	582.6
301.742	597.9
302.133	592.9
302.524	582.6
302.915	593.7
303.307	582.2
303.698	597.7
304.089	595.2
304.48	592
304.872	595.7
305.263	586.4
305.655	589.5
306.046	596
306.438	596.3
306.829	589.8
307.221	609.9
307.613	594.2
308.005	600.9
308.397	606.9
308.789	611.3
309.181	620.9
309.573	608.5
309.965	598.6
310.357	588.6
310.749	597.2
311.142	584.7
311.534	592.4
311.926	594.6
312.319	592.9
312.711	591.1
313.104	602.6
313.497	591.7
313.889	631.1
314.282	605.5
314.675	617
315.068	595.5
315.461	596.8
315.854	619.7
316.247	598.8
316.64	590.2
317.033	594.6
317.405	599
317.798	592.6
318.192	594.8
318.585	588.1
318.979	601.1
319.372	580.8
319.766	589
320.16	600
320.553	604.1
320.947	611
321.341	591.9
321.735	587.2
322.129	585.2
322.523	612
322.917	586.5
323.311	602.6
323.705	593.9
324.099	596.7
324.494	602
324.888	603
325.282	591.7
325.677	592.5
326.071	601.6
326.466	600.5
326.861	590.7
327.255	605.1
327.65	600.4
328.045	613
328.44	599
328.835	590.9
329.23	587.4
329.625	615.4
330.02	581.7
330.415	614.5
330.81	588.6
331.206	595.3
331.601	588
331.996	599.7
332.37	606
332.766	581.3
333.161	616.1
333.557	586.7
333.953	584.6
334.348	927.9
334.744	596
335.14	587.2
335.536	588
335.932	601
336.328	599.9
336.724	597.9
337.12	594.6
337.516	592.8
337.913	595.4
338.309	606.8
338.705	591.4
339.102	608.1
339.498	585.3
339.895	602.8
340.291	589.7
340.688	603.3
341.085	590.3
341.481	590.3
341.878	588.6
342.275	609.8
342.672	583.1
343.069	578.3
343.466	574.1
343.842	597.9
344.239	579.9
344.636	588.4
345.033	584.3
345.431	587
345.828	591.9
346.225	584.5
346.623	598.6
347.02	593.6
347.418	601.8
347.816	608.1
348.213	580.9
348.611	591.7
349.009	587.4
349.407	603.1
349.805	582.7
350.203	577.8
350.601	598.3
350.999	588.8
351.397	583
351.795	591.7
352.193	599
352.57	596.6
352.969	606.6
353.367	580.6
353.766	572.8
354.164	592.9
354.563	593
354.961	595.2
355.36	583.8
355.759	583.1
356.158	584
356.557	584.4
356.956	581.2
357.355	573.3
357.754	586.2
358.153	588.6
358.552	611
358.951	586.1
359.35	602.8
359.75	581.1
360.149	579.6
360.527	572.4
360.926	577.4
361.326	589.1
361.726	587.3
362.125	580.6
362.525	590.8
362.925	582.9
363.325	588.9
363.724	587
364.124	582.9
364.524	574.9
364.924	582.5
365.324	598.4
365.725	573
366.125	593.9
366.525	589.8
366.904	574.7
367.304	574.7
367.705	600.6
368.105	595.7
368.506	583.3
368.906	584.7
369.307	585.2
369.708	588
370.108	573.7
370.509	594.4
370.91	573.7
371.311	580.4
371.712	586.9
372.113	579.2
372.514	570.4
372.894	583.4
373.295	583.1
373.696	595.3
374.097	590.7
374.499	610.1
374.9	591.1
375.301	575.3
375.703	586.6
376.105	583.2
376.506	594.3
376.908	588.5
377.309	587.8
377.711	591.1
378.113	576
378.493	583.1
378.895	581
379.297	592.9
379.699	575.1
380.102	587.6
380.504	583.2
380.906	583.3
381.308	606.2
381.71	589.7
382.113	587.9
382.515	581.4
382.918	584.6
383.299	583.5
383.701	595.9
384.104	585.6
384.507	567.8
384.909	583.6
385.312	571
385.715	574.5
386.118	579.8
386.521	578.4
386.924	588.5
387.327	573.5
387.709	572.8
388.112	570
388.515	577.2
388.918	587
389.322	582.8
389.725	581.7
390.129	603.2
390.532	588.6
390.936	580.4
391.339	582
391.743	579.9
392.125	578.8
392.529	596.1
392.933	591.1
393.337	585.3
393.74	581.7
394.144	583.7
394.548	578.3
394.953	575.6
395.357	588.7
395.761	582.3
396.144	580.2
396.548	576.9
396.952	579.9
397.357	583.4
397.761	579.7
398.166	581.6
398.57	586.4
398.975	573.2
399.379	581.4
399.763	629.2
400.168	582.8
400.572	587.6
400.977	576.4
401.382	599
401.787	587.1
402.192	598
402.597	598.6
403.002	566.1
403.386	594.1
403.791	598.3
404.197	579.7
404.602	582.9
405.007	585
405.413	585.4
405.818	574.7
406.224	578.8
406.608	575.1
407.014	583
407.42	599.3
407.825	577.9
408.231	590.3
408.637	586.3
409.043	601.8
409.449	581.3
409.834	584.2
410.24	587.5
410.646	596.6
411.052	596.1
411.458	586.1
411.865	589.4
412.271	590.2
412.677	589.5
413.062	591.5
413.469	577.9
413.875	610.3
414.282	601.6
414.689	586.6
415.095	593.7
415.502	582.8
415.888	585.6
416.294	571.9
416.701	624
417.108	582.4
417.515	591.3
417.923	578.7
418.33	603.4
418.715	591.6
419.123	585
419.53	580.1
419.937	586.6
