#lambda/nm	C1
208.295	480.6
208.67	444.8
209.045	409.4
209.419	413.1
209.794	588.2
210.169	564.4
210.544	680.2
210.919	582.9
211.295	569
211.67	580.8
212.045	577
212.421	580.9
212.796	611.8
213.172	575.7
213.547	571.2
213.923	577.3
214.299	572.2
214.675	583.8
215.051	581
215.427	584.1
215.803	598.2
216.179	584.5
216.555	573.2
216.932	582.6
217.308	581.3
217.684	576.2
218.061	578.4
218.438	582
218.814	574.5
219.191	588.7
219.568	571.4
219.945	582.6
220.322	586.1
220.699	581.7
221.076	587.8
221.453	580.1
221.83	572.5
222.208	574.9
222.585	572.8
222.962	583.9
223.34	582.7
223.717	584.4
224.095	576.7
224.473	583.2
224.851	576.7
225.229	569.7
225.607	592.1
225.985	569.6
226.363	579.8
226.741	576.2
227.119	580.1
227.497	597.9
227.876	568.4
228.254	589.6
228.633	586.6
229.011	582.2
229.39	587.1
229.769	585.2
230.148	587.6
230.527	593.7
230.905	584.7
231.284	583.2
231.664	577.2
232.043	591.7
232.422	590.9
232.801	572.9
233.181	587.3
233.56	575.3
233.94	580.8
234.319	570
234.699	578.2
235.079	617.9
235.458	614.1
235.838	596.3
236.218	573.4
236.598	573.5
236.978	578.8
237.358	572.7
237.738	579.1
238.119	588.7
238.499	566.1
238.88	574.5
239.26	591.3
239.641	569.3
240.021	579.9
240.402	583.5
240.783	578.7
241.163	577
241.544	578.9
241.925	583.1
242.306	601.1
242.687	574.7
243.069	587.7
243.45	592
243.831	572.4
244.212	582.2
244.594	616.7
244.975	582.2
245.357	577.5
245.739	573.8
246.12	580.3
246.502	591
246.884	574.7
247.266	574.2
247.648	579.4
248.03	599.3
248.412	580.9
248.794	587.6
249.176	573.5
249.559	589.3
249.941	574.3
250.323	569.5
250.706	571.5
251.089	582.5
251.471	580.7
251.854	579.3
252.237	576.5
252.62	587.6
253.002	577.9
253.385	582.6
253.769	597.8
254.152	576.5
254.535	586.7
254.918	574.2
255.301	579.4
255.685	578.6
256.068	572.2
256.452	600.7
256.835	580.4
257.219	586.1
257.603	592.3
257.986	572.9
258.37	581.5
258.754	568.1
259.138	589.8
259.522	588.7
259.906	580.2
260.29	585.8
260.675	578.2
261.059	584.8
261.443	577.9
261.828	586.1
262.212	581.9
262.597	566.6
262.981	580.5
263.366	588.6
263.751	582.1
264.136	580.1
264.521	578.3
264.906	578.2
265.291	592.6
265.676	576.2
266.061	587.4
266.446	595.7
266.831	581.8
267.217	598.7
267.602	587.1
267.987	583.6
268.373	576.7
268.759	589.7
269.144	585.9
269.53	576.8
269.916	574.7
270.302	574
270.688	589.2
271.074	584.6
271.46	599.3
271.846	611.6
272.232	583.7
272.618	573.5
273.004	579.8
273.391	590.7
273.777	591.7
274.164	587.8
274.55	586.4
274.937	578.6
275.324	575.1
275.71	583.5
276.097	586.1
276.484	576.2
276.871	580.2
277.258	586.6
277.645	572.5
278.032	575.5
278.419	576.4
278.807	588.3
279.194	570.2
279.581	575.5
279.969	585.3
280.356	583.7
280.744	586.5
281.131	605.3
281.519	589.5
281.907	575.6
282.295	579.3
282.682	594.5
283.07	588.8
283.458	586.5
283.846	590.1
284.235	592.3
284.623	589.3
285.011	581.3
285.399	582.6
285.788	582.5
286.176	564.6
286.565	590.2
286.953	581.8
287.342	581.1
287.731	573.4
288.119	572.1
288.508	576.6
288.897	580.5
289.286	567.6
289.675	579.6
290.064	590.9
290.453	579.6
290.821	578
291.21	594.5
291.599	576.9
291.989	581.6
292.378	582.8
292.768	596.2
293.157	585.9
293.547	590.9
293.936	580.6
294.326	575.1
294.716	580.4
295.106	577.7
295.496	586.6
295.886	584.7
296.276	573.4
296.666	576.7
297.056	571.9
297.446	572.3
297.836	595
298.227	577.5
298.617	576.5
299.008	594.6
299.398	578
299.789	571.5
300.179	581.9
300.57	590.9
300.961	576.2
301.352	572.1
301.742	593.1
302.133	582.6
302.524	581.6
302.915	585
303.307	576.4
303.698	589.2
304.089	589
304.48	583.6
304.872	584.9
305.263	581.7
305.655	574.3
306.046	588.4
306.438	583.6
306.829	577.7
307.221	593.7
307.613	591.1
308.005	592
308.397	590.7
308.789	605.8
309.181	602.6
309.573	601
309.965	591.9
310.357	580.4
310.749	585.1
311.142	572.6
311.534	582
311.926	585.7
312.319	583.3
312.711	580.6
313.104	598.1
313.497	575
313.889	616.8
314.282	601.1
314.675	604.5
315.068	578.6
315.461	584.8
315.854	609.7
316.247	588.5
316.64	579
317.033	584.6
317.405	592.2
317.798	584.2
318.192	585.8
318.585	571.2
318.979	590.1
319.372	578.7
319.766	580.2
320.16	590.5
320.553	596.2
320.947	598.4
321.341	577.1
321.735	576.9
322.129	571.4
322.523	604.7
322.917	582.1
323.311	589.6
323.705	582.1
324.099	584.6
324.494	600
324.888	591.1
325.282	582.6
325.677	584.4
326.071	594.6
326.466	592.4
326.861	587.9
327.255	593.7
327.65	594.3
328.045	595.7
328.44	582
328.835	581.8
329.23	575.2
329.625	612.9
330.02	577.6
330.415	604.9
330.81	585.5
331.206	587.1
331.601	586.2
331.996	590.6
332.37	589.5
332.766	577.1
333.161	600.3
333.557	577.2
333.953	583.6
334.348	963
334.744	582.5
335.14	577.9
335.536	578
335.932	591.1
336.328	581.1
336.724	594.2
