#lambda/nm	C1
208.295	482.8
208.67	446.4
209.045	409.7
209.419	414.2
209.794	589.9
210.169	571.3
210.544	687.1
210.919	592
211.295	579.7
211.67	594.1
212.045	579.4
212.421	584.3
212.796	615.6
213.172	582
213.547	581.7
213.923	586.2
214.299	580.4
214.675	586.6
215.051	587.1
215.427	596.5
215.803	603.9
216.179	593
216.555	578.5
216.932	591.4
217.308	585.1
217.684	589.9
218.061	591.5
218.438	590
218.814	583.6
219.191	593
219.568	580.8
219.945	586.3
220.322	591.5
220.699	591.3
221.076	594.9
221.453	587.8
221.83	580.5
222.208	586.7
222.585	585.7
222.962	592.8
223.34	593.1
223.717	588.3
224.095	587
224.473	586.6
224.851	581.4
225.229	576
225.607	597.9
225.985	576
226.363	587.7
226.741	590.5
227.119	586.2
227.497	601.1
227.876	573.7
228.254	595.1
228.633	595
229.011	581.7
229.39	586.5
229.769	584.9
230.148	588.9
230.527	598.9
230.905	586
231.284	589.3
231.664	582.5
232.043	596.1
232.422	593.9
232.801	583.1
233.181	594.1
233.56	581.4
233.94	585.5
234.319	575.9
234.699	586.9
235.079	623.7
235.458	621.7
235.838	602.7
236.218	579.3
236.598	574.9
236.978	579.8
237.358	579.6
237.738	576.9
238.119	589.2
238.499	574.2
238.88	589.3
239.26	603.1
239.641	576.8
240.021	583.2
240.402	580.3
240.783	578.8
241.163	587.2
241.544	587
241.925	588.8
242.306	601
242.687	579.4
243.069	586.5
243.45	591.8
243.831	578.7
244.212	583.8
244.594	618.3
244.975	595.6
245.357	586.5
245.739	585.6
246.12	586.6
246.502	596.6
246.884	586.2
247.266	581.5
247.648	585.5
248.03	609.4
248.412	587.3
248.794	591.5
249.176	584.4
249.559	599.5
249.941	581.2
250.323	576.5
250.706	582
251.089	587.9
251.471	590.2
251.854	587.5
252.237	587.5
252.62	596.3
253.002	589.2
253.385	582.4
253.769	602.9
254.152	582.9
254.535	594.8
254.918	576.1
255.301	587.2
255.685	582
256.068	576.4
256.452	612.8
256.835	592.4
257.219	594.9
257.603	599.1
257.986	580.7
258.37	590
258.754	577
259.138	593.8
259.522	600.4
259.906	584.4
260.29	589.7
260.675	587.5
261.059	591
261.443	576.7
261.828	591.7
262.212	592.7
262.597	572.8
262.981	579.6
263.366	597.4
263.751	591.6
264.136	579.2
264.521	580.5
264.906	577.4
265.291	595.3
265.676	587.6
266.061	593.6
266.446	598.6
