#lambda/nm	C1
208.295	484
208.67	446.8
209.045	407.9
209.419	416.7
209.794	595
210.169	577.2
210.544	696
210.919	592.5
211.295	584.7
211.67	597.4
212.045	586.6
212.421	588.3
212.796	628.8
213.172	591
213.547	589.4
213.923	593
214.299	586.7
214.675	596.9
215.051	590.8
215.427	596.6
215.803	612.7
216.179	601.2
216.555	590.7
216.932	595.6
217.308	583.7
217.684	590.9
218.061	601.1
218.438	596.6
218.814	584.1
219.191	595.2
219.568	585
219.945	589
220.322	596.8
220.699	591.6
221.076	596.2
221.453	594.8
221.83	582.7
222.208	591.4
222.585	588.9
222.962	588.9
223.34	596.9
223.717	581.8
224.095	590
224.473	595.3
224.851	579.1
225.229	576.9
225.607	601.1
225.985	575.2
226.363	586.2
226.741	591.5
227.119	586.9
227.497	599.2
227.876	579.9
228.254	599
228.633	593.3
229.011	593.4
229.39	592.9
229.769	594
230.148	597.9
230.527	604.8
230.905	596.8
231.284	592.8
231.664	584.9
232.043	605.2
232.422	592.3
232.801	585.5
233.181	594.7
233.56	594.1
233.94	589.7
234.319	579.5
234.699	589.7
235.079	626.8
235.458	627.8
235.838	611.4
236.218	581.8
236.598	581.9
236.978	581.4
237.358	585
237.738	588
238.119	595.9
238.499	580.7
238.88	585.1
239.26	607.8
239.641	583.5
240.021	587.8
240.402	591.3
240.783	594.1
241.163	591.6
241.544	594.2
241.925	593.6
242.306	604
242.687	585.2
243.069	596.2
243.45	595.1
243.831	583.6
244.212	587.1
244.594	624.2
244.975	602.4
245.357	600.6
245.739	586.5
246.12	591.2
246.502	612.5
246.884	591
247.266	590.7
247.648	595.7
248.03	611.6
248.412	597.7
248.794	597.7
249.176	588.5
249.559	598
249.941	589.8
250.323	586.9
250.706	581.5
251.089	593.4
251.471	593.6
251.854	588.5
252.237	588
252.62	599.9
253.002	594.6
253.385	599.3
253.769	609.5
254.152	592
254.535	596.8
254.918	591.1
255.301	590.4
255.685	593.8
256.068	584.2
256.452	614.3
256.835	597.2
257.219	604
257.603	602.6
257.986	580.5
258.37	599.5
258.754	583.2
259.138	597.5
259.522	599.1
259.906	586.6
260.29	599.6
260.675	590.3
261.059	593.9
261.443	581.2
261.828	595.5
262.212	597.4
262.597	583.5
262.981	587.3
263.366	594
263.751	591.2
264.136	589
264.521	589.4
264.906	584.7
265.291	603.9
265.676	588.8
266.061	600.1
266.446	608.1
266.831	596.3
267.217	610.9
267.602	592.7
267.987	595.1
268.373	594.1
268.759	601.7
269.144	596.6
269.53	586.7
269.916	593.2
270.302	593.5
270.688	595.8
271.074	593.7
271.46	599.7
271.846	615.3
272.232	588.5
272.618	589.7
273.004	590.3
273.391	599.9
273.777	605.6
274.164	591.5
274.55	611.6
274.937	591.5
275.324	585.2
275.71	600.6
276.097	600.6
276.484	581
276.871	592.5
277.258	600.2
277.645	581
278.032	584.8
278.419	591.2
278.807	597.3
279.194	584.1
279.581	591.9
279.969	601.7
280.356	593.8
280.744	595.8
281.131	617.3
281.519	601.9
281.907	582.6
282.295	597.3
282.682	604.4
283.07	595.6
283.458	602.3
283.846	605.4
284.235	606.5
284.623	605.9
285.011	586.4
285.399	589.2
285.788	586.5
286.176	591.4
286.565	606.4
286.953	591.1
287.342	589.9
287.731	587.2
288.119	586.8
288.508	592.2
288.897	594
289.286	586.3
289.675	593.8
290.064	603.9
290.453	589
290.821	593.3
291.21	608.5
291.599	590.3
291.989	597.4
292.378	598.5
292.768	615
293.157	601.1
293.547	597.7
293.936	590.4
294.326	589.3
294.716	597.3
295.106	583.7
295.496	602.1
295.886	601.2
296.276	590.1
296.666	584.5
297.056	590.4
297.446	585.4
297.836	615.6
298.227	589.5
298.617	594.7
299.008	605.4
299.398	593.5
299.789	590.2
300.179	597.9
300.57	609.2
300.961	590.3
301.352	590
301.742	599
302.133	599.5
302.524	597.1
302.915	596.9
303.307	581.8
303.698	600
304.089	595
304.48	590.3
304.872	601.3
305.263	589.7
305.655	582.1
306.046	601
306.438	594.2
306.829	592.1
307.221	606.6
307.613	601.5
308.005	600.8
308.397	613
308.789	616.4
309.181	610.7
309.573	609.5
309.965	606.7
310.357	589.9
310.749	600.1
311.142	586.7
311.534	582.2
311.926	604.2
312.319	599.6
312.711	584
313.104	607.9
313.497	591.5
313.889	631.5
314.282	609.8
314.675	624
315.068	596.3
315.461	599.2
315.854	623.4
316.247	601.3
316.64	588.8
317.033	594.4
317.405	605.2
317.798	593.9
318.192	597.6
318.585	592.8
318.979	599.9
319.372	586.3
319.766	589.3
320.16	605.3
320.553	606.7
320.947	616.7
321.341	593.6
321.735	592.4
322.129	584.9
322.523	615
322.917	587.9
323.311	604.8
323.705	592.3
324.099	598.9
324.494	605.8
324.888	600.5
325.282	590.6
325.677	597.4
326.071	599.8
326.466	605.6
326.861	598.7
327.255	607.5
327.65	606.1
328.045	607.3
328.44	594.7
328.835	596.5
329.23	588.1
329.625	619.4
330.02	590.4
330.415	615.2
330.81	596.1
331.206	597.5
331.601	590.6
331.996	603.6
332.37	602.6
332.766	584.8
333.161	615
333.557	595.8
333.953	598.6
334.348	982.2
334.744	598
335.14	588.2
335.536	592.1
335.932	602.5
336.328	589.2
336.724	604.8
337.12	599.4
337.516	596.8
337.913	598.6
338.309	612.5
338.705	595.8
339.102	613.6
339.498	589.9
339.895	612.3
340.291	591.2
340.688	607.2
341.085	592.3
341.481	596.2
341.878	593.5
342.275	614.6
342.672	591
343.069	592
343.466	581.1
343.842	602.2
344.239	588.2
344.636	593.5
345.033	583.4
345.431	585.3
345.828	594.3
346.225	582.5
346.623	603.4
347.02	599.7
347.418	603.4
347.816	604.2
348.213	583.3
348.611	597.2
349.009	586.8
349.407	604.6
349.805	581.2
350.203	584.9
350.601	599.1
350.999	594.4
351.397	590
351.795	597.2
352.193	597.8
352.57	599.8
352.969	605.6
353.367	580.5
353.766	586.4
354.164	586.8
354.563	604.1
354.961	593.9
355.36	591.2
355.759	586.6
356.158	578.6
356.557	582.8
356.956	583.9
357.355	576.6
357.754	596.2
358.153	590.5
358.552	613.4
358.951	591.2
359.35	600.3
359.75	586.4
360.149	582.5
360.527	578.6
360.926	584
361.326	592.1
361.726	587.1
362.125	581.9
362.525	596.2
362.925	585.2
363.325	589
363.724	587.7
364.124	581.9
364.524	584.2
364.924	585.1
365.324	605
365.725	582.2
366.125	597.6
366.525	589.5
366.904	587
367.304	570.6
367.705	604.3
368.105	599.2
368.506	587.4
368.906	582.5
369.307	584.7
369.708	591.3
370.108	572.8
370.509	591.3
370.91	579.1
371.311	586
371.712	584.1
372.113	588.1
372.514	575.2
372.894	581.8
373.295	576.2
373.696	600.5
374.097	594.7
374.499	616.4
374.9	591.5
375.301	575.2
375.703	591.4
376.105	582.2
376.506	591.5
376.908	589.1
377.309	587.4
377.711	582.3
378.113	580.4
378.493	588.3
378.895	587.9
379.297	594
379.699	576
380.102	596.8
380.504	587.4
380.906	580.6
381.308	615.7
381.71	585.7
382.113	597.8
382.515	584.2
382.918	587.6
383.299	587.8
383.701	593.5
384.104	589
384.507	570.8
384.909	586.8
385.312	574.3
385.715	578.2
386.118	581.6
386.521	576
386.924	593.4
387.327	575.9
387.709	573.9
388.112	569.5
388.515	587.1
388.918	582.9
389.322	587.9
389.725	578.1
390.129	605.5
390.532	594
390.936	579.9
391.339	577.2
391.743	587.9
392.125	574.7
392.529	597.4
392.933	598
393.337	584.5
393.74	582.1
394.144	584.9
394.548	578.2
394.953	582.3
395.357	591.1
395.761	582.1
396.144	584.6
396.548	583.3
396.952	584.5
397.357	587.5
397.761	572.7
398.166	579
398.57	578.6
398.975	578.3
399.379	579.9
399.763	630.9
400.168	582.7
400.572	585.4
400.977	577.5
401.382	598.7
401.787	593.4
402.192	599.4
402.597	593
403.002	571.7
403.386	594.7
403.791	600.6
404.197	579.1
404.602	588.4
405.007	588.5
405.413	581
405.818	578.1
406.224	578.2
406.608	577.8
407.014	577.4
407.42	594.3
407.825	584
408.231	600.1
408.637	588.1
409.043	604
409.449	585.6
409.834	581.6
410.24	589.6
410.646	600.7
411.052	592.6
411.458	589.7
411.865	591.5
412.271	595.5
412.677	588.5
413.062	591.6
413.469	582.3
413.875	612.7
414.282	598
414.689	587.8
415.095	593.1
415.502	585.3
415.888	584.9
416.294	573.3
416.701	622.3
417.108	581.6
417.515	590.5
417.923	583.5
418.33	605.5
418.715	601.7
419.123	588.6
419.53	582.7
419.937	585.9
420.345	599.8
420.752	582.5
421.16	595.2
421.546	584.5
421.953	600.3
422.361	574.3
422.769	587.1
423.177	583.2
423.585	609.3
423.992	605.4
424.379	599.2
424.787	592.3
425.195	605.2
425.603	589
426.011	597.9
426.419	603.4
426.806	585.7
427.214	588.7
427.623	600.6
428.031	605.7
428.44	594.3
428.848	597.6
429.235	602.7
429.644	591.9
430.053	588.8
430.461	605.3
430.87	616.4
431.279	600.6
431.666	586
432.075	590.8
432.484	594.5
432.893	586
433.302	607.5
433.711	631.3
434.099	590.9
434.508	586.4
434.918	580.5
435.327	595.5
435.737	590.4
436.125	589
436.534	588.4
436.944	599.3
437.353	588.9
437.763	609.4
438.173	582.4
438.561	603.5
438.971	567.1
439.381	585.3
439.791	583.8
440.201	564.8
440.589	586.7
440.999	595.3
441.409	596.1
441.819	577.2
442.23	596.3
442.619	593.8
443.029	586.2
443.439	590.8
443.85	597.1
444.26	605.4
444.649	590.7
445.06	588.9
445.471	582.5
445.881	588.1
446.292	602.2
446.682	606.3
447.092	575.1
447.503	632
447.914	592
448.325	592.5
448.715	586.9
449.126	575.9
449.537	586.3
449.948	583.7
450.338	586.5
450.75	592.3
451.161	587.8
451.572	591
451.984	577.5
452.374	571
452.786	583
453.197	585.7
453.609	587.4
453.999	573.5
454.411	571.2
454.823	592
455.235	587.3
455.647	577.9
456.037	581.3
456.449	570.9
456.862	583.3
457.274	583.5
457.665	568.1
458.077	590.2
458.489	588.9
458.902	582
459.293	586.1
459.705	580.4
460.118	578
460.53	587
460.921	583.4
461.334	591.7
461.747	585.1
462.16	590.5
462.551	596.9
462.964	587.3
463.377	570
463.79	580.3
464.182	594.4
464.595	571.9
465.008	583.3
465.421	584.7
465.813	577.2
466.226	586.2
466.64	578.6
467.053	624.6
467.445	592.8
467.859	583.7
468.272	581.2
468.686	593.5
469.078	579
469.492	570.7
469.906	586.2
470.298	585.4
470.712	576.1
471.126	620.9
471.54	567.2
471.933	576.2
472.347	576.8
472.761	578.9
473.175	568.8
473.568	576.8
473.982	571.5
474.397	577.8
474.79	579.1
475.204	595.3
475.619	577.9
476.033	584
476.426	577.2
476.841	573.8
477.256	605.7
477.649	569.6
478.064	574.3
478.479	572.8
478.872	573.7
479.287	567.8
479.702	572.5
480.118	578.9
480.511	579.2
480.927	566.2
481.342	575.2
481.736	581.7
482.151	572.8
482.566	593
482.96	579.8
483.376	588
483.792	575.5
484.186	578
484.602	575.3
485.017	571.9
485.412	570.9
485.827	577
486.243	575.4
486.638	599.3
487.054	588.3
487.47	597
487.865	575.5
488.281	570.4
488.697	570.1
489.092	576.9
489.508	566.7
489.925	594.9
490.32	568.9
490.736	581.4
491.153	585
491.548	576.8
491.964	591.6
492.381	561.9
492.776	583.6
493.193	577.4
493.61	584.5
494.006	579.9
494.422	585.3
494.84	565.7
495.235	589.4
495.652	575.7
496.069	577.4
496.465	561.4
496.883	577.8
497.3	599.5
497.696	571.5
498.113	583.7
498.509	569.8
498.927	565.8
499.344	575.5
499.741	565.9
500.158	586.9
500.576	587
500.973	577.6
501.39	568.9
501.787	576
502.205	576.6
502.623	574.1
503.02	568.6
503.438	573.9
503.856	571.5
504.253	576.4
504.671	577.6
505.068	573.4
505.486	569.7
505.905	594.4
506.302	578
506.72	586
507.118	568.8
507.536	577.1
507.955	576
508.352	583.1
508.771	581.4
509.169	583.6
509.587	565.5
510.006	580.7
510.404	566.2
510.823	571.5
511.221	573.1
511.64	572.7
512.038	592
512.457	573.8
512.877	571.8
513.275	570.9
513.694	576.7
514.092	570.8
514.512	580.2
514.91	567.3
515.33	575.9
515.749	571.7
516.148	574.3
516.568	576.2
516.966	573.3
517.386	575.5
517.785	572.6
518.205	569.3
518.603	568.1
519.024	567.5
519.444	576.1
519.843	581.2
520.263	581
520.662	580.3
521.082	571.7
521.481	576.4
521.902	576.5
522.301	573.7
522.722	575.7
523.121	575.9
523.542	571.2
523.963	576.2
524.362	578.6
524.783	578.3
525.183	572.6
525.604	580.1
526.003	568.2
526.425	560.9
526.824	586.1
527.246	583.2
527.646	580.7
528.067	572.5
528.467	577
528.888	579.8
529.289	570.7
529.71	574.9
530.11	566.4
530.532	570.9
530.932	571.1
531.354	566.1
531.755	611.6
532.176	582.5
532.577	580.2
532.999	573.8
533.4	571.8
533.822	586.5
534.223	577.4
534.645	577.8
535.046	576.4
535.468	577.8
535.869	590.3
536.292	572.8
536.693	571.5
537.115	571.7
537.516	572.8
537.939	567.4
538.34	589.3
538.742	587.2
539.165	575.5
539.566	580
539.989	569.2
540.391	570.9
540.814	578
541.216	572.1
541.639	572.8
542.041	577.7
542.464	570.6
542.866	571.9
543.268	565.6
543.691	575.4
544.093	577.7
544.517	591.7
544.919	563.2
545.343	593.2
545.745	565.9
546.147	573.8
546.571	569.3
546.974	569.2
547.398	572.1
547.8	586.2
548.224	567.5
548.627	570.1
549.03	573.6
549.454	563.6
549.857	565.8
550.281	567.5
550.684	563.9
551.087	582.6
551.512	577.5
551.915	574.8
552.34	573.1
552.743	577
553.146	581.8
553.571	571
553.975	595.8
554.399	567.9
554.803	617
555.207	565.7
555.632	566
556.036	582.3
556.461	564.4
556.865	575.7
557.268	563.2
557.694	570
558.098	577.8
558.502	578.6
558.927	563.3
559.332	567.3
559.736	574.9
560.162	578.4
560.566	564.5
560.992	574.5
561.396	567
561.801	567.5
562.227	577
562.631	560
563.036	574.8
563.462	582.9
563.867	573.9
564.272	559.9
564.698	577.3
565.103	559.2
565.508	587.6
565.935	573.7
566.34	571.4
566.745	579.6
567.172	571.3
567.577	595.7
567.982	581.4
568.409	572.5
568.815	562.9
569.22	572.9
569.626	579.7
570.053	559.4
570.459	581.1
570.865	576.9
571.292	577.6
571.698	573.5
572.104	559.3
572.531	570.8
572.937	584.5
573.343	568.7
573.75	566.9
574.177	568.8
574.583	587
574.99	568.8
575.396	574.5
575.824	570
576.231	574.6
