#lambda/nm	C1
208.295	476.9
208.67	436.9
209.045	398.1
209.419	407
209.794	556.7
210.169	536.5
210.544	635.1
210.919	545.8
211.295	537.8
211.67	545.1
212.045	540.7
212.421	541.9
212.796	576.1
213.172	540.8
213.547	542.5
213.923	540.6
214.299	539.6
214.675	547
215.051	550.8
215.427	549.8
215.803	562.7
216.179	550
216.555	541.1
216.932	548.6
217.308	543.4
217.684	543
218.061	548.6
218.438	544.7
218.814	541.6
219.191	550.5
219.568	536.2
219.945	542.7
220.322	546.4
220.699	552.4
221.076	550
221.453	549
221.83	537.5
222.208	545.6
222.585	542.4
222.962	545.8
223.34	549.7
223.717	541.8
224.095	542.8
224.473	543.3
224.851	540.8
225.229	536.1
225.607	554.4
225.985	536.8
226.363	544
226.741	542.2
227.119	541.3
227.497	558.6
227.876	536.3
228.254	552.8
228.633	551.5
229.011	543.2
229.39	548.8
229.769	548.8
230.148	545.3
230.527	558.5
230.905	544.8
231.284	549.6
231.664	538.6
232.043	551
232.422	549.6
232.801	541.5
233.181	552.4
233.56	539
233.94	543.9
234.319	528.9
234.699	546.5
235.079	575.2
235.458	574.2
235.838	556.7
236.218	532.4
236.598	533.2
236.978	541.7
237.358	539
237.738	541.9
238.119	545.7
238.499	534.8
238.88	550.3
239.26	559.3
239.641	536.6
240.021	540.1
240.402	545.5
240.783	541.8
241.163	543.5
241.544	546.8
241.925	545.2
242.306	558.7
242.687	540.6
243.069	544.9
243.45	546.8
243.831	539.6
244.212	544.6
244.594	577
244.975	552.6
245.357	550.6
245.739	538.4
246.12	546.5
246.502	555.8
246.884	544.6
247.266	540.7
247.648	542.8
248.03	564.3
248.412	545.8
248.794	545.7
249.176	534.3
249.559	549.4
249.941	539
250.323	534.7
250.706	541.8
251.089	542.2
251.471	547.3
251.854	548.2
252.237	545.6
252.62	553.5
253.002	542.2
253.385	544.8
253.769	550.5
254.152	541.5
254.535	552.5
254.918	538.8
255.301	542.8
255.685	541.7
256.068	541
256.452	561.1
256.835	550.8
257.219	549.3
257.603	556.8
257.986	535.6
258.37	544.1
258.754	532.3
259.138	550.8
259.522	547.6
