#lambda/nm	C1
208.295	475.5
208.67	438
209.045	402.7
209.419	406.1
209.794	556
210.169	538.3
210.544	637.9
210.919	549.5
211.295	538.4
211.67	548.8
212.045	543.6
212.421	539.8
212.796	572.9
213.172	539.5
213.547	543.4
213.923	542.9
214.299	537.1
214.675	551.9
215.051	550.1
215.427	546.8
215.803	559.8
216.179	548.4
216.555	540
216.932	549
217.308	543.7
217.684	544.5
218.061	555.1
218.438	548.6
218.814	544.2
219.191	549.7
219.568	534.6
219.945	538
220.322	549.3
220.699	547.9
221.076	548.7
221.453	542
221.83	543.2
222.208	536.9
222.585	541.6
222.962	547.8
223.34	542.4
223.717	543.9
224.095	536.6
224.473	549.8
224.851	538.1
225.229	531.9
225.607	556.6
225.985	531
226.363	541.8
226.741	543
227.119	540.5
227.497	553
227.876	536.5
228.254	544.3
228.633	547.2
229.011	539
229.39	551.2
229.769	549.3
230.148	550.6
230.527	558.4
230.905	547
231.284	549.6
231.664	539.9
232.043	557.2
232.422	550.1
232.801	540.2
233.181	548.8
233.56	542.5
233.94	544.2
234.319	535.5
234.699	541.4
235.079	580.3
235.458	576.9
235.838	556.3
236.218	536.3
236.598	537.4
236.978	536
237.358	540.3
237.738	542
238.119	551.8
238.499	535.9
238.88	545.6
239.26	554.6
239.641	532.7
240.021	542.7
240.402	541.4
240.783	536.8
241.163	541.1
241.544	545.4
241.925	542.7
242.306	556.5
242.687	539.3
243.069	544
243.45	550.9
243.831	536.4
244.212	542.9
244.594	575.7
244.975	548
245.357	552.1
245.739	541
246.12	546.7
246.502	552.8
246.884	545.5
247.266	541.6
247.648	546.9
248.03	560.1
248.412	546.5
248.794	549.6
249.176	539.2
249.559	550.2
249.941	534.2
250.323	535.6
250.706	542
251.089	545.6
251.471	542.5
251.854	541.7
252.237	542.2
252.62	555.2
253.002	553.2
253.385	547.2
253.769	558.6
254.152	547.8
254.535	550.4
254.918	536
255.301	536.9
255.685	542.4
256.068	536.1
256.452	563.8
256.835	551.5
257.219	548.5
257.603	550.9
257.986	539.8
258.37	548.8
258.754	537.5
259.138	546.2
259.522	553.5
259.906	541.8
260.29	545.5
260.675	545.5
261.059	548.9
261.443	536.7
261.828	548.1
262.212	550.4
262.597	535.5
262.981	539.5
263.366	553.9
263.751	550.8
264.136	543.2
264.521	544.6
264.906	538.7
265.291	552.9
265.676	541.6
266.061	549.2
266.446	557.7
266.831	540.7
267.217	560.6
267.602	547.4
267.987	541.6
268.373	540
268.759	547.8
269.144	544.4
269.53	546.1
269.916	541.2
270.302	541.4
270.688	549.9
271.074	545.4
271.46	551.4
271.846	569
272.232	538.2
272.618	538.1
273.004	543.1
273.391	550.4
273.777	555
274.164	546.9
274.55	558.8
274.937	548.7
275.324	541.4
275.71	549.1
276.097	550
276.484	538.4
276.871	546.8
277.258	547.9
277.645	534.2
278.032	544.6
278.419	544.8
278.807	547.3
279.194	537.4
279.581	540
279.969	544.2
280.356	548.1
280.744	546.2
281.131	563.7
281.519	553
281.907	536.1
282.295	539.2
282.682	554.6
283.07	545.8
283.458	555.3
283.846	557.9
284.235	560.3
284.623	557.4
285.011	535.8
285.399	545.4
285.788	540.2
286.176	534.7
286.565	552.4
286.953	540.9
287.342	545.3
287.731	536.8
288.119	531.7
288.508	540.8
288.897	543
289.286	532.6
289.675	545.2
290.064	554.4
290.453	538.3
290.821	544.1
291.21	550.4
291.599	540.2
291.989	543.5
292.378	552.3
292.768	562
293.157	541.6
293.547	549.6
293.936	541.7
294.326	540.3
294.716	550.8
295.106	543.3
295.496	546.1
295.886	551.9
296.276	541.4
296.666	535.5
297.056	540
297.446	534.6
297.836	554.2
298.227	539
298.617	548.9
299.008	557.1
299.398	537
299.789	542.3
300.179	548.8
300.57	556
300.961	540
301.352	536.7
301.742	549
302.133	542.7
302.524	544
302.915	541.1
303.307	541.1
303.698	552.6
304.089	547.7
304.48	543.4
304.872	546.1
305.263	544.9
305.655	532.9
306.046	549.7
306.438	549.7
306.829	542.8
307.221	558.8
307.613	550.7
308.005	549.2
308.397	559.1
308.789	570.3
309.181	565.7
309.573	559.4
309.965	553
310.357	539.9
310.749	550.2
311.142	537.5
311.534	542.5
311.926	550.4
312.319	549
312.711	540.4
313.104	555.5
313.497	539.1
313.889	572
314.282	561.1
314.675	564.2
315.068	543
315.461	552.4
315.854	571.2
316.247	552.6
316.64	545.6
317.033	547.2
317.405	545.8
317.798	540.7
318.192	546.7
318.585	540.9
318.979	551.3
319.372	539
319.766	545.5
320.16	552.8
320.553	555.6
320.947	561.3
321.341	539.3
321.735	543.2
322.129	535.3
322.523	567.4
322.917	541
323.311	548
323.705	546.8
324.099	546.6
324.494	567.1
324.888	554
325.282	542.9
325.677	540.3
326.071	555.3
326.466	552.5
326.861	546.2
327.255	554.9
327.65	557
328.045	554.3
328.44	543.4
328.835	545.2
329.23	542.9
329.625	570
330.02	542.5
330.415	554.3
330.81	548.8
331.206	544.1
