#lambda/nm	C1
208.295	476.6
208.67	441.8
209.045	400.5
209.419	406.2
209.794	552.6
210.169	532.7
210.544	637.1
210.919	551
211.295	536.2
211.67	547.5
212.045	539.4
212.421	538.4
212.796	570.7
213.172	543.8
213.547	534.7
213.923	538.9
214.299	538.6
214.675	547.9
215.051	546.1
215.427	548
215.803	563.3
216.179	545.9
216.555	538.7
216.932	550.3
217.308	547.3
217.684	543.2
218.061	547.8
218.438	546.9
218.814	538.2
219.191	548.4
219.568	540.3
219.945	540.8
220.322	550
220.699	545.6
221.076	550.2
221.453	547.7
221.83	536.8
222.208	540.8
222.585	540.2
222.962	546.5
223.34	543.4
223.717	543.4
224.095	542.2
224.473	547
224.851	543.3
225.229	536.1
225.607	552.9
225.985	533.5
226.363	540.7
226.741	541.5
227.119	536.3
227.497	552.9
227.876	533.1
228.254	550.9
228.633	547.5
229.011	547.1
229.39	544.5
229.769	545
230.148	545.2
230.527	554.4
230.905	538.8
231.284	542
231.664	536.5
232.043	554
232.422	552.9
232.801	543.1
233.181	550.4
233.56	537.9
233.94	543.5
234.319	537.1
234.699	539.6
235.079	581.1
235.458	573.2
235.838	556.1
236.218	540
236.598	535.5
236.978	538.2
237.358	536.7
237.738	537.4
238.119	545.8
238.499	534.6
238.88	544
239.26	559.2
239.641	536.5
240.021	545.6
240.402	543.3
240.783	537.2
241.163	543.8
241.544	550.4
241.925	540.4
242.306	558.8
242.687	542.7
243.069	548.1
243.45	552.9
243.831	540.1
244.212	541.7
244.594	572.2
244.975	550.2
245.357	547.2
245.739	540.2
246.12	545.2
246.502	556.6
246.884	541.8
247.266	542.3
247.648	546
248.03	561.3
248.412	551.2
248.794	546.3
249.176	540.9
249.559	555.8
249.941	539.3
250.323	539
250.706	537
251.089	543
251.471	543.5
251.854	543.6
252.237	544.2
252.62	551.7
253.002	545.3
253.385	541.4
253.769	555.7
254.152	546.2
254.535	551.4
254.918	530.3
255.301	539
255.685	538.7
256.068	539.2
256.452	556.5
256.835	550.2
257.219	547.9
257.603	550.6
257.986	527.4
258.37	545.7
258.754	530.5
259.138	544.7
259.522	554.6
259.906	534.5
260.29	539.8
260.675	541.9
261.059	540.9
261.443	537.1
261.828	548
262.212	545.6
262.597	535.5
262.981	538.8
263.366	548.5
263.751	544.6
264.136	539.1
264.521	533.3
264.906	540.5
265.291	550.4
265.676	544
266.061	548.2
266.446	555.8
266.831	543.8
267.217	559.7
267.602	546.3
267.987	546.7
268.373	540.7
268.759	557.2
269.144	554
269.53	538.2
269.916	535.4
270.302	546.7
270.688	549.9
271.074	541.9
271.46	556.6
271.846	567.9
272.232	551.2
272.618	544.3
273.004	543.8
273.391	555.7
273.777	558.8
274.164	548
274.55	557.9
274.937	549.9
275.324	543.5
275.71	547.9
276.097	549.4
276.484	537.3
276.871	547.8
277.258	546.3
277.645	536.4
278.032	543.7
278.419	545
278.807	549.6
279.194	538.4
279.581	540.3
279.969	545.5
280.356	545.9
280.744	540.4
281.131	567.9
281.519	548.5
281.907	542.4
282.295	545.1
282.682	554.1
283.07	545.7
283.458	549.8
283.846	556.1
284.235	554.5
284.623	558.3
285.011	542.7
285.399	547.4
285.788	545.6
286.176	534.2
286.565	556.7
286.953	543.4
287.342	546.9
287.731	542.1
288.119	540.5
288.508	547.2
288.897	551.4
289.286	540.8
289.675	551.3
290.064	549.5
290.453	537.3
290.821	542.4
291.21	556.8
291.599	541.2
291.989	545.8
292.378	550.5
292.768	557.1
293.157	553.1
293.547	551.3
293.936	544.8
294.326	543.7
294.716	542.8
295.106	541.8
295.496	553.7
295.886	553.7
296.276	545.5
296.666	540.8
297.056	538
297.446	541.4
297.836	553.3
298.227	540.7
298.617	546.7
299.008	552
299.398	543.9
299.789	543.3
300.179	544.2
300.57	554
300.961	536.1
301.352	543.6
301.742	558.3
302.133	550.7
302.524	543.9
302.915	547.1
303.307	535.7
303.698	551.6
304.089	550.9
304.48	541.6
304.872	546.2
305.263	544.6
305.655	539.1
306.046	545.5
306.438	548.5
306.829	547.1
307.221	554.1
307.613	556.3
308.005	553.1
308.397	555.1
308.789	560.4
309.181	566
309.573	561.2
309.965	558.5
310.357	546.1
310.749	541.4
311.142	535.6
311.534	543.5
311.926	555.5
312.319	548
312.711	541
313.104	552.3
313.497	544
313.889	578.4
314.282	557
314.675	560.6
315.068	546
315.461	548.4
315.854	573.8
316.247	547.5
316.64	542.4
317.033	549.4
317.405	548.2
317.798	544.9
318.192	550.6
318.585	529.2
318.979	549.9
319.372	537
319.766	541.9
320.16	552.1
320.553	551.3
320.947	560.4
321.341	541.9
321.735	546
322.129	528.4
322.523	570.2
322.917	538.3
323.311	546.4
323.705	542.9
324.099	550.3
324.494	557.5
324.888	552.8
325.282	542.5
325.677	550.8
326.071	549.8
326.466	550
326.861	550.2
327.255	554.4
327.65	552.1
328.045	556
328.44	544.1
328.835	541.9
329.23	541.7
329.625	566.8
330.02	539.3
330.415	563.6
330.81	548.2
331.206	547.6
331.601	542
331.996	551.7
332.37	555.5
332.766	536.4
333.161	567.7
333.557	542.4
333.953	546.8
334.348	790.2
334.744	540.1
335.14	540.4
335.536	538.6
335.932	552.8
336.328	553
336.724	559.5
337.12	546
337.516	546.7
337.913	547.9
338.309	558.6
338.705	545.4
339.102	555.1
339.498	547
339.895	557.6
340.291	547.5
340.688	554.2
341.085	538.6
341.481	540.7
341.878	544.2
342.275	560.3
342.672	536.7
343.069	539.2
343.466	535.1
343.842	550.4
344.239	539.5
344.636	539.8
345.033	538.5
345.431	539.2
345.828	540.6
346.225	542.9
346.623	551.4
347.02	542.8
347.418	550
347.816	554.3
348.213	531.1
348.611	540.7
349.009	536.3
349.407	554.7
349.805	534.9
350.203	535.8
350.601	546.7
350.999	543.9
351.397	538.1
351.795	533.6
352.193	545
352.57	543
352.969	547.6
353.367	531.9
353.766	532.9
354.164	544
354.563	545.4
354.961	541.8
355.36	538.7
355.759	542
356.158	533.3
356.557	538.2
356.956	532.8
357.355	529.7
357.754	540.4
358.153	548.8
358.552	553.4
358.951	542.5
359.35	550.1
359.75	535.7
360.149	530.6
360.527	528.8
360.926	535.2
361.326	545.9
361.726	540
362.125	532.3
362.525	545.9
362.925	538.9
363.325	543.3
363.724	533.6
364.124	538.4
364.524	532.3
364.924	536.1
365.324	552
365.725	529.5
366.125	545.9
366.525	541.4
366.904	528.8
367.304	525.1
367.705	557.3
368.105	552.2
368.506	542.8
368.906	538.1
369.307	538.7
369.708	544.5
370.108	527.5
370.509	548.3
370.91	535.1
371.311	538.4
371.712	534.7
372.113	542.6
372.514	530.7
372.894	542.5
373.295	533.1
373.696	549.8
374.097	545.8
374.499	566.5
374.9	547.7
375.301	537.8
375.703	542.4
376.105	534.1
376.506	544.5
376.908	544
377.309	537.7
377.711	539.1
378.113	533.4
378.493	537.7
378.895	533.6
379.297	550.1
379.699	528.7
380.102	544.5
380.504	538.8
380.906	533.9
381.308	560
381.71	535.6
382.113	542.9
382.515	538.9
382.918	539.1
383.299	538.4
383.701	549.9
384.104	535.9
384.507	523.7
384.909	529.7
385.312	528.5
385.715	533.8
386.118	538.9
386.521	525
386.924	541.1
387.327	530.8
387.709	526
388.112	522.1
388.515	533.6
388.918	532.2
389.322	541.1
389.725	533
390.129	549.5
390.532	541.5
390.936	535.4
391.339	531.6
391.743	538.1
392.125	526.9
392.529	545.3
392.933	548.6
393.337	539.8
393.74	536.2
394.144	533.2
394.548	531.2
394.953	536.2
395.357	538.8
395.761	533.6
396.144	538.8
396.548	538.2
396.952	538.6
397.357	536
397.761	535.4
398.166	532.1
398.57	539.6
398.975	526.8
399.379	541
399.763	576.2
400.168	533.6
400.572	535.3
400.977	532.7
401.382	551.7
401.787	540.3
402.192	547.8
402.597	549
403.002	529.4
403.386	544.6
403.791	551.1
404.197	532.9
404.602	532.4
405.007	539.9
405.413	538.1
405.818	530.1
406.224	530.2
406.608	533.9
407.014	531.1
407.42	552.4
407.825	534.6
408.231	541
408.637	536.3
409.043	549.6
409.449	533.7
409.834	528.2
410.24	537.6
410.646	542.7
411.052	541.9
411.458	541.9
411.865	543.4
412.271	546
