#lambda/nm	C1
208.295	473.8
208.67	436.3
209.045	402.8
209.419	410.6
209.794	593.3
210.169	574.2
210.544	699.9
210.919	596.2
211.295	587.7
211.67	593
212.045	588
212.421	589
212.796	624.7
213.172	592.5
213.547	583.8
213.923	585.4
214.299	590.6
214.675	597.5
215.051	592.9
215.427	591.7
215.803	607.5
216.179	594.4
216.555	578.4
216.932	594.2
217.308	595.3
217.684	589.1
218.061	596.6
218.438	591.4
218.814	584.8
219.191	602.9
219.568	583.6
219.945	588.4
220.322	592.1
220.699	591.6
221.076	594.8
221.453	590.1
221.83	585.7
222.208	584.8
222.585	589.3
222.962	596
223.34	591.1
223.717	592.3
224.095	583.5
224.473	590
224.851	587.2
225.229	574.4
225.607	609.2
225.985	580.2
226.363	586.9
226.741	593.9
227.119	587.3
227.497	603.1
227.876	578.6
228.254	599.1
228.633	594.4
229.011	589.5
229.39	596.8
229.769	593.1
230.148	597.4
230.527	613.5
230.905	590.7
231.284	593.2
231.664	586.3
232.043	603.5
232.422	596.4
232.801	589.2
233.181	593.2
233.56	589.5
233.94	593.8
234.319	571.1
234.699	590.7
235.079	627
235.458	622
235.838	604.6
236.218	581.2
236.598	579.6
236.978	586.8
237.358	581.8
237.738	581.6
238.119	593.1
238.499	584.7
238.88	587.2
239.26	602.7
239.641	582.2
240.021	586.2
240.402	588.6
240.783	587.5
241.163	587.9
241.544	595.3
241.925	590
242.306	603.4
242.687	584.2
243.069	593.7
243.45	600.1
243.831	586.7
244.212	585.7
244.594	629.1
244.975	598
245.357	591.8
245.739	580.5
246.12	589.8
246.502	606.7
246.884	589.6
247.266	586.6
247.648	593.2
248.03	605.8
248.412	590.3
248.794	597
249.176	584.1
249.559	596.4
249.941	583.5
250.323	585.5
250.706	584
251.089	587.6
251.471	591.1
251.854	592.9
252.237	586.2
252.62	598.7
253.002	589.4
253.385	589
253.769	605
254.152	589
254.535	604.3
254.918	582.9
255.301	587.3
255.685	592.1
256.068	588.8
256.452	619
256.835	597.9
257.219	592.9
257.603	605.7
257.986	578.2
258.37	594.4
258.754	583.2
259.138	601.1
259.522	597.1
