#lambda/nm	C1
208.295	474.8
208.67	436.4
209.045	404.5
209.419	407.4
209.794	598.4
210.169	576.8
210.544	693
210.919	593.2
211.295	578.8
211.67	591.2
212.045	583.5
212.421	585
212.796	623.1
213.172	585.7
213.547	588.2
213.923	585.9
214.299	584.2
214.675	596.9
215.051	597.4
215.427	593.9
215.803	610.1
216.179	602.6
216.555	579.5
216.932	601.5
217.308	586.7
217.684	584.9
218.061	602.4
218.438	591.3
218.814	589.2
219.191	595.3
219.568	579.7
219.945	587.1
220.322	597.7
220.699	596.9
221.076	598.7
221.453	592.5
221.83	583.8
222.208	588.8
222.585	589.9
222.962	593.3
223.34	593.2
223.717	594.2
224.095	589.9
224.473	592.2
224.851	583.7
225.229	581.4
225.607	601.7
225.985	580.4
226.363	589.8
226.741	590.4
227.119	586.7
227.497	602.3
227.876	576.1
228.254	593.7
228.633	589
229.011	588.5
229.39	593.4
229.769	593.4
230.148	594.6
230.527	607.3
230.905	586.5
231.284	593.4
231.664	585.6
232.043	602.9
232.422	595
232.801	583.4
233.181	593.6
233.56	584.2
233.94	590.9
234.319	580.7
234.699	584.1
235.079	632.3
235.458	626.3
235.838	606.9
236.218	580.7
236.598	581
236.978	586
237.358	581.9
237.738	581.7
238.119	591.1
238.499	577.2
238.88	588.3
239.26	605.7
239.641	580.6
240.021	584.3
240.402	591.4
240.783	583.2
241.163	586.5
241.544	595.5
241.925	593.3
242.306	606.5
242.687	584.1
243.069	590.8
243.45	597.9
243.831	587.8
244.212	591.9
244.594	620.5
244.975	597.5
245.357	592.1
245.739	580
246.12	590.8
246.502	603.3
246.884	594.6
247.266	581.6
247.648	593.5
248.03	614.1
248.412	589.7
248.794	594.9
249.176	587.4
249.559	599.4
249.941	584.9
250.323	583.7
250.706	580.2
251.089	594.6
251.471	594.6
251.854	593.6
252.237	592.6
252.62	601.6
253.002	590.2
253.385	591
253.769	607
254.152	588.9
254.535	602.9
254.918	586.7
255.301	591.1
255.685	586.5
256.068	582.9
256.452	613.2
256.835	601.9
257.219	594.6
257.603	606.8
257.986	579.6
258.37	595
258.754	586.2
259.138	602
259.522	602.5
259.906	586.8
260.29	592.2
260.675	588.3
261.059	588.7
261.443	585.9
261.828	597.2
262.212	594.6
262.597	583.8
262.981	587.3
263.366	594.1
263.751	594.6
264.136	584.8
264.521	585
264.906	589
265.291	603.1
265.676	594.9
266.061	598.4
266.446	611.5
266.831	597
267.217	614.1
267.602	597
267.987	593
268.373	593.9
268.759	600.6
269.144	597.8
269.53	592.4
269.916	589.5
270.302	585.6
270.688	598.5
271.074	595
271.46	604.7
271.846	620.3
272.232	590.5
272.618	585.4
273.004	586
273.391	600.6
273.777	607.5
274.164	594.8
274.55	604.8
274.937	591
275.324	590.8
275.71	601.2
276.097	595.5
276.484	592.1
276.871	598.7
277.258	598.8
277.645	580
278.032	595.4
278.419	589.9
278.807	596.3
279.194	587.8
279.581	584.4
279.969	594.1
280.356	593.8
280.744	590.9
281.131	619.3
281.519	608.3
281.907	588.3
282.295	588.9
282.682	604.9
283.07	592.9
283.458	595.7
283.846	607.7
284.235	607.5
284.623	596
285.011	585.1
285.399	592.4
285.788	595
286.176	579.8
286.565	607.5
286.953	591.7
287.342	595.2
287.731	590.2
288.119	581.8
288.508	594.5
288.897	595.6
289.286	574.6
289.675	596.3
290.064	602.9
290.453	585.5
290.821	589.2
291.21	612.4
291.599	580.9
291.989	596
292.378	601
292.768	615.8
293.157	598.1
293.547	598
293.936	589.1
294.326	591.5
294.716	593.1
295.106	592.3
295.496	599.4
295.886	604.5
296.276	596.7
296.666	586.1
297.056	593.2
297.446	577.2
297.836	610.2
298.227	583.6
298.617	597
299.008	610
299.398	590.7
299.789	586.5
300.179	598.2
300.57	607.7
300.961	585.6
301.352	589.7
301.742	598.3
302.133	594.5
302.524	591.9
302.915	586.9
303.307	582.1
303.698	597.2
304.089	598.6
304.48	589.9
304.872	595.1
305.263	592.5
305.655	590.1
306.046	592.3
306.438	599.6
306.829	583.5
307.221	604.9
307.613	600.9
308.005	608.2
308.397	604.2
308.789	615.5
309.181	619
309.573	615.3
309.965	600.2
310.357	583.8
310.749	596.4
311.142	586.4
311.534	582.2
311.926	600.3
312.319	594.9
312.711	587.6
313.104	605.4
313.497	590.1
313.889	628.6
314.282	613.9
314.675	617.8
315.068	593.5
315.461	605
315.854	624
316.247	603
316.64	600.1
317.033	596.7
317.405	603.1
317.798	591
318.192	597.7
318.585	586.5
318.979	600.4
319.372	587.4
319.766	588.2
320.16	603
320.553	608.8
320.947	610.2
321.341	592.9
321.735	589.4
322.129	578.9
322.523	619.7
322.917	585.2
323.311	602.9
323.705	592.5
324.099	588.5
324.494	608
324.888	599.2
325.282	584.1
325.677	599.3
326.071	595.5
326.466	604.9
326.861	597.7
327.255	610.8
327.65	602.2
328.045	609.1
328.44	594.4
328.835	595.8
329.23	591.5
329.625	618.9
330.02	585.9
330.415	613.4
330.81	594.7
331.206	589.7
331.601	592
331.996	599.4
332.37	608.2
332.766	587.7
333.161	612.5
333.557	584.1
333.953	592.2
334.348	993
334.744	596.2
335.14	582.6
335.536	583.6
335.932	606.8
336.328	589.1
336.724	600.6
337.12	593.8
337.516	591
337.913	590.1
338.309	604
338.705	590
339.102	602.6
339.498	583.6
339.895	606.8
340.291	587.1
340.688	602
341.085	587.2
341.481	590.7
341.878	594
342.275	607.8
342.672	585.6
343.069	588.2
343.466	579.3
343.842	604.8
344.239	586.5
344.636	593.4
345.033	586.7
345.431	583.4
345.828	595.5
346.225	586.9
346.623	600.9
347.02	590.6
347.418	599.2
347.816	604.3
348.213	589.7
348.611	592
349.009	584.4
349.407	607
349.805	579.4
350.203	577.3
350.601	599.7
350.999	589.5
351.397	584.3
351.795	584.5
352.193	604.3
352.57	599.6
352.969	598.7
353.367	577.6
353.766	582.3
354.164	588.8
354.563	602.7
354.961	589.6
355.36	584
355.759	585.8
356.158	578.6
356.557	584
356.956	579.4
357.355	579.4
357.754	591.6
358.153	594
358.552	615.9
358.951	589.3
359.35	604.6
359.75	583.1
360.149	583
360.527	576.8
360.926	578
361.326	589.8
361.726	590.1
362.125	575.5
362.525	595.8
362.925	587.2
363.325	585.8
363.724	589.4
364.124	583.9
364.524	581
364.924	586.2
365.324	602.3
365.725	568.6
366.125	587.8
366.525	584.2
366.904	580.4
367.304	570.9
367.705	604.9
368.105	600.8
368.506	581.5
368.906	592.2
369.307	584.9
369.708	592.1
370.108	576.5
370.509	596.8
370.91	586.7
371.311	588.7
371.712	585.3
372.113	586.8
372.514	574
372.894	582.3
373.295	577.5
373.696	597.7
374.097	599.2
374.499	615.2
374.9	587.2
375.301	582.6
375.703	585
376.105	578.3
376.506	598
376.908	588.8
377.309	585.8
377.711	585.5
378.113	585.6
378.493	588.7
378.895	586.4
379.297	595
379.699	570.7
380.102	593.2
380.504	589.1
380.906	578.7
381.308	605.3
381.71	579.2
382.113	596.8
382.515	585.1
382.918	589.3
383.299	583.1
383.701	591.3
384.104	585.3
384.507	567.9
384.909	587.4
385.312	567.4
385.715	574.7
386.118	584.8
386.521	570.7
386.924	594.8
387.327	577.6
387.709	573.8
388.112	567.8
388.515	586.2
388.918	582.1
389.322	589
389.725	582.9
390.129	606.1
390.532	587
390.936	578.3
391.339	582.5
391.743	589.9
392.125	576.1
392.529	596.1
392.933	596.3
393.337	584.7
393.74	582.4
394.144	589.3
394.548	576.7
394.953	583.3
395.357	587.7
395.761	583.3
396.144	587.7
396.548	581.9
396.952	574.6
397.357	584.2
397.761	572.7
398.166	578.7
398.57	580.5
398.975	571.1
399.379	584
399.763	628.8
400.168	583.1
400.572	585.2
400.977	580.7
401.382	601.2
401.787	596.3
402.192	606.4
402.597	591.7
403.002	570
403.386	599.6
403.791	601.5
404.197	581.1
404.602	583
405.007	579.7
405.413	572.6
405.818	575.8
406.224	575.4
406.608	575.5
407.014	575
407.42	599.4
407.825	583.5
408.231	591.6
408.637	587
409.043	601.5
409.449	579.8
409.834	581.9
410.24	583.5
410.646	598.8
411.052	599
411.458	590.5
411.865	588.1
412.271	595.7
412.677	587.9
413.062	590.9
413.469	572.9
413.875	617.1
414.282	598.4
414.689	589
415.095	593
415.502	582.1
415.888	581.7
416.294	577.7
416.701	622.2
417.108	572.1
417.515	596.8
417.923	578.9
418.33	599.6
418.715	593.3
419.123	581.6
419.53	584.6
419.937	588.7
420.345	598.6
420.752	577.7
421.16	603.1
421.546	583.5
421.953	593.1
422.361	578.8
422.769	584.5
423.177	575.2
423.585	604.8
423.992	603.2
424.379	597.4
424.787	588.6
425.195	599.5
425.603	582.2
426.011	595.5
426.419	596.5
426.806	587.7
427.214	588.7
427.623	592.8
428.031	605
428.44	588.9
428.848	597
429.235	607.3
429.644	593.2
430.053	592.9
430.461	603.1
430.87	613.2
431.279	597.2
431.666	586.7
432.075	592.5
432.484	601.6
432.893	590.1
433.302	618
433.711	645.6
434.099	605.3
434.508	600.1
434.918	602.2
435.327	618.1
435.737	614.3
436.125	620.3
436.534	624
436.944	624.3
437.353	630.6
437.763	655.9
438.173	628.5
438.561	654
438.971	629
439.381	648.3
439.791	656
440.201	639.3
440.589	666.6
440.999	668.4
441.409	679
441.819	666.4
442.23	682.3
442.619	685.9
443.029	682
443.439	692.5
443.85	700.5
444.26	709.7
444.649	706.3
445.06	708.8
445.471	703.9
445.881	714.3
446.292	731.7
446.682	739.8
447.092	705.1
447.503	769.4
447.914	723.2
448.325	723.1
448.715	726.5
449.126	722.9
449.537	729.7
449.948	730.8
450.338	736.8
450.75	746.4
451.161	744.1
451.572	746.4
451.984	732.5
452.374	726.6
452.786	744.8
453.197	746.2
453.609	762.6
453.999	731.8
454.411	739.5
454.823	761.8
455.235	755.2
455.647	750
456.037	763.5
456.449	744.3
456.862	758.9
457.274	760.6
457.665	755.6
458.077	759
458.489	770.1
458.902	755.6
459.293	765.9
459.705	760.9
460.118	754
460.53	760
460.921	759.7
461.334	765.8
461.747	764.6
462.16	776.1
462.551	770.4
462.964	764.6
463.377	746.1
463.79	745.7
464.182	764.3
464.595	743.4
465.008	762.4
465.421	764.2
465.813	755.2
466.226	760.8
466.64	757.6
467.053	802.3
467.445	758.9
467.859	754.1
468.272	758
468.686	770
469.078	752.3
469.492	743.2
469.906	751
470.298	762.1
470.712	742.5
471.126	779.2
471.54	736.7
471.933	743.8
472.347	747.1
472.761	736.1
473.175	741.7
473.568	735.7
473.982	737.6
474.397	747.8
474.79	747.1
475.204	751.1
475.619	739.9
476.033	749.1
476.426	738.7
476.841	736.5
477.256	768.9
477.649	735.7
478.064	728.2
478.479	737.6
478.872	729.2
479.287	723.2
479.702	725.6
480.118	736.7
480.511	733.9
480.927	722.4
481.342	729.7
481.736	738.2
482.151	718.4
482.566	741.1
482.96	732.1
483.376	737.5
483.792	717
484.186	732.5
484.602	728.2
485.017	722.4
485.412	725.9
485.827	725.2
486.243	721.8
486.638	739.6
487.054	730.9
487.47	736.9
487.865	710.5
488.281	714.4
488.697	712.5
489.092	715.3
489.508	703.1
489.925	728.1
490.32	708.2
490.736	715
491.153	713.6
491.548	708.4
491.964	722.9
492.381	696.1
492.776	713.4
493.193	707
493.61	711.2
494.006	696.6
494.422	711
494.84	690
495.235	709
495.652	702.8
496.069	703.6
496.465	695.3
496.883	701.4
497.3	716.7
497.696	690.2
498.113	707.5
498.509	686.1
498.927	683
499.344	692.4
499.741	681
500.158	697.9
500.576	697.1
500.973	688.2
501.39	679
501.787	671.8
502.205	683.2
502.623	680.4
503.02	676.1
503.438	679
503.856	680.7
504.253	680.7
504.671	681.8
505.068	670.1
505.486	670.1
505.905	694.7
506.302	685.7
506.72	682
507.118	660.2
507.536	673.7
507.955	666.4
508.352	671.9
508.771	672.7
509.169	675.7
509.587	659.8
510.006	665
510.404	652.3
510.823	657.8
511.221	654.9
511.64	658
512.038	673.3
512.457	656.3
512.877	655.5
513.275	651.9
513.694	655.4
514.092	649
514.512	657.7
514.91	650.9
515.33	657.5
515.749	658.1
516.148	649.8
516.568	660.6
516.966	653
517.386	645.2
517.785	644.8
518.205	642.7
518.603	641.7
519.024	632.1
519.444	649.8
519.843	652.9
520.263	650.3
520.662	648
521.082	647.1
521.481	645.4
521.902	642.4
522.301	636.4
522.722	644.5
523.121	645.2
523.542	629.8
523.963	633.5
524.362	635
524.783	639.9
525.183	633.8
525.604	642.2
526.003	633.7
526.425	620.3
526.824	637.7
527.246	640.2
527.646	645.6
528.067	634.4
528.467	630.8
528.888	635.2
529.289	625.4
529.71	626.7
530.11	624.1
530.532	624.3
530.932	620
531.354	618.8
531.755	659.1
532.176	632.9
532.577	621.1
532.999	626.4
533.4	622.3
533.822	628.3
534.223	625.4
534.645	621
535.046	614.4
535.468	623.3
535.869	637.5
536.292	613.9
536.693	619.6
537.115	617.1
537.516	613.3
537.939	617.2
538.34	637.3
538.742	627.5
539.165	617.4
539.566	616.9
539.989	609.3
540.391	608.2
540.814	615.6
541.216	613.3
541.639	617.3
542.041	622.4
542.464	611.3
542.866	609.7
543.268	603.9
543.691	619.4
544.093	620.3
544.517	627
544.919	609.2
545.343	633.6
545.745	604.4
546.147	610.4
546.571	601.8
546.974	601.7
547.398	603.8
547.8	627.1
548.224	601.9
548.627	604.8
549.03	615.7
549.454	597
549.857	600.5
550.281	598.2
550.684	598.4
551.087	612.4
551.512	608.9
551.915	608.5
552.34	603.1
552.743	595.1
553.146	603
553.571	602.6
553.975	615
554.399	590.5
554.803	646.4
555.207	601.2
555.632	593.5
556.036	598.9
556.461	588.9
556.865	600.1
557.268	586.2
557.694	598
558.098	605.5
558.502	608.1
558.927	595.6
559.332	592.7
559.736	596.2
560.162	597.4
560.566	598.1
560.992	602.5
561.396	596
561.801	591.8
562.227	599.7
562.631	596.3
563.036	591.3
563.462	600.9
563.867	595.9
564.272	580.8
564.698	597.8
565.103	582.8
565.508	609.7
565.935	593.3
566.34	589.8
566.745	608.3
567.172	592.1
567.577	608.7
567.982	601.9
568.409	595.1
568.815	587.9
569.22	594
569.626	594.8
570.053	580.9
570.459	589.3
570.865	598.9
571.292	598
571.698	595.7
572.104	575
572.531	588
572.937	603.9
573.343	588.6
573.75	588
574.177	585.7
574.583	599.5
574.99	584.8
575.396	593.6
575.824	581
576.231	592.5
576.637	583.2
577.065	602.5
577.472	586.6
577.879	584.5
578.286	600.4
578.714	578.6
579.121	588.1
579.528	589.3
579.935	588.8
580.364	582.8
580.771	570.8
581.178	575.7
581.585	587.7
582.014	585.8
582.421	578.3
582.829	582.1
583.236	591.2
583.644	578.2
584.073	574.1
584.481	584.3
584.889	578.2
585.296	586.4
585.726	581
586.134	570
586.542	574.9
586.95	598.4
587.358	568.8
587.787	585.4
588.196	576.9
588.604	577.6
589.012	585.2
589.421	571.4
589.851	578.5
590.259	582.8
590.668	570.5
591.076	620
591.485	570.5
591.894	573.9
592.324	591.5
592.733	589.4
593.142	566.7
593.551	578.3
593.96	613
594.369	563.8
594.8	562.4
595.209	574.9
595.618	565.6
596.028	573.1
596.437	560.3
596.847	573.7
597.256	578
597.687	579.9
598.097	576.7
598.507	562
598.917	583.7
599.327	583.9
599.736	577.6
600.146	580.7
600.556	580.5
600.988	587.4
601.398	572.4
601.808	586.4
602.219	567.2
602.629	578.4
603.039	575.5
603.45	597.7
603.86	574.8
604.271	597.1
604.703	575.3
605.114	568
605.525	580.2
605.935	575
606.346	597.3
606.757	573.8
607.168	569
607.579	570.7
607.99	587.3
608.402	570.2
608.813	578.2
609.224	564.6
609.636	560.3
610.047	562.8
610.48	572.1
610.892	579.8
611.303	581.1
611.715	563.3
