#lambda/nm	C1
208.295	468.1
208.67	439
209.045	399.6
209.419	408.4
209.794	590
210.169	575.7
210.544	697.9
210.919	590.6
211.295	568
211.67	592
212.045	588
212.421	579.9
212.796	619.4
213.172	585
213.547	580.7
213.923	581.1
214.299	578
214.675	595
215.051	580.3
215.427	593.6
215.803	604.7
216.179	589.8
216.555	577.2
216.932	590.9
217.308	591.6
217.684	583.3
218.061	590.3
218.438	589.9
218.814	579.1
219.191	593.3
219.568	581.7
219.945	582.7
220.322	592.2
220.699	589.8
221.076	596.4
221.453	589.5
221.83	584.1
222.208	584.6
222.585	576.9
222.962	589.8
223.34	598.5
223.717	587.4
224.095	578.2
224.473	590.2
224.851	579.1
225.229	578.7
225.607	603.2
225.985	579.4
226.363	593.5
226.741	592
227.119	590.5
227.497	598.7
227.876	576.5
228.254	595.6
228.633	594.4
229.011	586.7
229.39	593
229.769	589.8
230.148	597.6
230.527	609.3
230.905	586.5
231.284	587.8
231.664	579.3
232.043	600.9
232.422	596.1
232.801	585.4
233.181	595.2
233.56	584.6
233.94	585
234.319	575.3
234.699	588.1
235.079	631.1
235.458	625.9
235.838	607.5
236.218	582.3
236.598	576.8
236.978	582
237.358	581.4
237.738	579.9
238.119	586.9
238.499	580.1
238.88	592.2
239.26	602.9
239.641	578.3
240.021	583.6
240.402	588.5
240.783	584.2
241.163	582.8
241.544	596.8
241.925	589.7
242.306	604.6
242.687	583.4
243.069	585.4
243.45	590.9
243.831	583.6
244.212	583.9
244.594	622.2
244.975	600.8
245.357	590.6
245.739	581.6
246.12	592.1
246.502	604.9
246.884	582
247.266	586.2
247.648	590.5
248.03	606.9
248.412	589.9
248.794	596.5
249.176	582.5
249.559	596.2
249.941	578.8
250.323	576.8
250.706	582.6
251.089	589.2
251.471	590.2
251.854	586.5
252.237	582.1
252.62	594.2
253.002	593.7
253.385	590.5
253.769	596.8
254.152	587.4
254.535	596.4
254.918	576.4
255.301	582
255.685	586
256.068	580.1
256.452	614.3
256.835	593.7
257.219	592.6
257.603	600
257.986	572.5
258.37	595.5
258.754	579.6
259.138	594.5
259.522	596.2
259.906	587.9
260.29	594.7
260.675	583.6
261.059	587.9
261.443	584.8
261.828	594.1
262.212	593.8
262.597	572.1
262.981	586.1
263.366	595.9
263.751	585.3
264.136	586.1
264.521	582.8
264.906	583.1
265.291	595.3
265.676	586.2
266.061	593.1
266.446	606.4
266.831	592.2
267.217	606
267.602	589.8
267.987	595
268.373	583.6
268.759	597.2
269.144	598.7
269.53	591.3
269.916	587.6
270.302	584
270.688	590.2
