#lambda/nm	C1
208.295	472.3
208.67	437.4
209.045	402.4
209.419	411.3
209.794	596
210.169	577.3
210.544	696.3
210.919	594
211.295	584.6
211.67	588.9
212.045	589.3
212.421	585.7
212.796	629.7
213.172	587.8
213.547	586.5
213.923	590.3
214.299	583.9
214.675	596.8
215.051	598
215.427	597.2
215.803	611.2
216.179	595.3
216.555	583.2
216.932	601.9
217.308	588.8
217.684	588.7
218.061	594.4
218.438	594.1
218.814	581.4
219.191	594.8
219.568	586
219.945	588
220.322	594
220.699	596.1
221.076	596.6
221.453	592.9
221.83	586.3
222.208	591
222.585	586.9
222.962	594.9
223.34	598.3
223.717	589.7
224.095	589.3
224.473	592.3
224.851	582.3
225.229	578.8
225.607	602.4
225.985	584
226.363	592.3
226.741	595.3
227.119	590.8
227.497	604.1
227.876	588
228.254	604.5
228.633	595.2
229.011	587.8
229.39	594.3
229.769	594.5
230.148	601
230.527	610.3
230.905	590.5
231.284	594.7
231.664	586.9
232.043	604.8
232.422	594.6
232.801	585
233.181	595
233.56	588.5
233.94	593.6
234.319	582.2
234.699	587.5
235.079	637.8
235.458	633.7
235.838	605.2
236.218	584.3
236.598	580.1
236.978	587.3
237.358	589.7
237.738	579.9
238.119	599.9
238.499	583
238.88	593.8
239.26	613.8
239.641	577.1
240.021	588.3
240.402	594.1
240.783	591.3
241.163	594.1
241.544	594
241.925	586.4
242.306	606.1
242.687	584.9
243.069	594.1
243.45	595
243.831	584.9
244.212	585.8
244.594	622.8
244.975	602.8
245.357	596
245.739	584.3
246.12	591
246.502	598.1
246.884	585.7
247.266	587.8
247.648	592.9
248.03	611
248.412	591
248.794	596
249.176	586
249.559	600.8
249.941	581.7
250.323	582.1
250.706	583.3
251.089	586.2
251.471	593
251.854	596.9
252.237	583.3
252.62	600.2
253.002	593.8
253.385	591.9
253.769	612.3
254.152	594
254.535	603
254.918	581.5
255.301	586
255.685	586.4
256.068	587.5
256.452	610.7
256.835	593.4
257.219	595
257.603	601.6
257.986	581.3
258.37	593.1
258.754	583.4
259.138	596.5
259.522	602.2
259.906	584.1
260.29	599.1
260.675	589.7
261.059	588.4
261.443	581.3
261.828	601.3
262.212	591.1
262.597	581.8
262.981	586.5
263.366	597.1
263.751	595.6
264.136	591.9
264.521	589.3
264.906	582.5
265.291	601.4
265.676	595.7
266.061	599.3
266.446	609.4
266.831	591.6
267.217	615.4
267.602	594.3
267.987	590
268.373	582.5
268.759	606.4
269.144	595.1
269.53	587.8
269.916	593.6
270.302	592.5
270.688	590.6
271.074	590.2
271.46	604.6
271.846	621.1
272.232	594.3
272.618	580.1
273.004	590.8
273.391	602.1
273.777	602.4
274.164	597.5
274.55	603.6
274.937	590.6
275.324	589.6
275.71	601.5
276.097	597.2
276.484	585.7
276.871	589.8
277.258	598
277.645	583
278.032	588.5
278.419	584
278.807	592.7
279.194	582.1
279.581	587.7
279.969	596.2
280.356	593.4
280.744	590.4
281.131	614.7
281.519	607.9
281.907	588.1
282.295	592.2
282.682	606.5
283.07	597.4
283.458	598.3
283.846	600.6
284.235	610.5
284.623	601.3
285.011	580.9
285.399	590.8
285.788	590.9
286.176	578.7
286.565	598
286.953	584.4
287.342	587.8
287.731	579.5
288.119	581.5
288.508	591.3
288.897	587
289.286	579.5
289.675	586
290.064	599.9
290.453	584
290.821	592.3
291.21	605.4
291.599	589.8
291.989	590.9
292.378	595.2
292.768	608.9
293.157	592.8
293.547	606.2
293.936	589.3
294.326	588.6
294.716	598.9
295.106	591.8
295.496	596.7
295.886	601.1
296.276	590
296.666	580.7
297.056	581.5
297.446	579
297.836	611.8
298.227	582.8
298.617	596.4
299.008	602.7
299.398	588
299.789	589.3
300.179	595.4
300.57	604.3
300.961	586.2
301.352	592
301.742	602.4
302.133	598.9
302.524	593.1
302.915	591.9
303.307	584.2
303.698	601.9
304.089	598.6
304.48	592.4
304.872	600.6
305.263	594.6
305.655	592.8
306.046	594.1
306.438	600.7
306.829	589.8
307.221	604.3
307.613	600.8
308.005	600.4
308.397	606.4
308.789	611.6
309.181	613.5
309.573	611.1
309.965	607.5
310.357	599.3
310.749	595.7
311.142	587.6
311.534	595.6
311.926	605.9
312.319	591.4
312.711	593.2
313.104	603.5
313.497	595.7
313.889	632.1
314.282	606.4
314.675	616.3
315.068	598.8
315.461	601.8
315.854	623.5
316.247	603.5
316.64	597.7
317.033	588.4
317.405	601.9
317.798	590.6
318.192	599.3
318.585	584.1
318.979	600.7
319.372	586.5
319.766	589.7
320.16	600.3
320.553	612.7
320.947	614.3
321.341	588.6
321.735	594.7
322.129	579.6
322.523	615.1
322.917	588.4
323.311	605.1
323.705	600.4
324.099	603.4
324.494	604
324.888	602.8
325.282	592.2
325.677	596.3
326.071	598.8
326.466	600.5
326.861	601.1
327.255	608.9
327.65	613.3
328.045	610.4
328.44	601.1
328.835	598.3
329.23	588.2
329.625	626.5
330.02	592
330.415	622.5
330.81	598.5
331.206	599.1
331.601	589.7
331.996	602.3
332.37	614.8
332.766	590.6
333.161	621.7
333.557	591.8
333.953	593.3
334.348	1038.2
334.744	592.8
335.14	590.7
335.536	589.9
335.932	603.9
336.328	589.9
336.724	605.2
337.12	589.4
337.516	596.3
337.913	592.3
338.309	608.4
338.705	590.2
339.102	597.6
339.498	591.9
339.895	606.9
340.291	592.7
340.688	598.9
341.085	586.1
341.481	590.7
341.878	592.5
342.275	612.6
342.672	588.9
343.069	590.4
343.466	571.9
343.842	609.1
344.239	584.5
344.636	590.8
345.033	582.3
345.431	583.1
345.828	589.2
346.225	585.9
346.623	592.4
347.02	594.2
347.418	600.8
347.816	603.4
348.213	581
348.611	590.2
349.009	583.6
349.407	604.1
349.805	578.1
350.203	577.2
350.601	597.8
350.999	582.3
351.397	583.6
351.795	592.2
352.193	599.9
352.57	599.2
352.969	597.6
353.367	583.4
353.766	579.1
354.164	588.4
354.563	601.5
354.961	590.6
355.36	588
355.759	588.7
356.158	579.6
356.557	580.6
356.956	586.5
357.355	575.3
357.754	590.5
358.153	596.4
358.552	613.7
358.951	586.6
359.35	605.2
359.75	582.3
360.149	580.4
360.527	577.7
360.926	579.5
361.326	593.4
361.726	589.3
362.125	584.6
362.525	598.3
362.925	582.7
363.325	581.5
