#lambda/nm	C1
208.295	473.5
208.67	441.6
209.045	405.4
209.419	409.2
209.794	594.1
210.169	578
210.544	698.9
210.919	593.5
211.295	585.6
211.67	596.4
212.045	589.1
212.421	585.8
212.796	625.7
213.172	584.6
213.547	581
213.923	586.5
214.299	585
214.675	602.7
215.051	597.3
215.427	594.2
215.803	610.8
216.179	597.1
216.555	578.2
216.932	599.1
217.308	589.9
217.684	591.1
218.061	599.3
218.438	590.9
218.814	583.5
219.191	595
219.568	580.7
219.945	584.2
220.322	591.6
220.699	602.1
221.076	599
221.453	595.3
221.83	581.8
222.208	589
222.585	586.5
222.962	590.6
223.34	596.7
223.717	588.8
224.095	584
224.473	594.6
224.851	588.7
225.229	582.6
225.607	609.8
225.985	581.1
226.363	593.6
226.741	588.4
227.119	590.9
227.497	600.9
227.876	583.1
228.254	595.9
228.633	595.9
229.011	587.5
229.39	596.9
229.769	593.3
230.148	605.9
230.527	611
230.905	590.9
231.284	599.4
231.664	584.2
232.043	600.4
232.422	595.6
232.801	587.4
233.181	593.7
233.56	590.4
233.94	598.2
234.319	578
234.699	594.6
235.079	631.8
235.458	628
235.838	604.1
236.218	585.6
236.598	580.6
236.978	585.1
237.358	587.1
237.738	586.5
238.119	594.5
238.499	584.7
238.88	589.6
239.26	611.1
239.641	575.4
240.021	585.8
240.402	593.9
240.783	584.9
241.163	592.6
241.544	595.6
241.925	597.6
242.306	603.5
242.687	589.9
243.069	592.5
243.45	599.3
243.831	584.6
244.212	594.3
244.594	629.5
244.975	602.5
245.357	597
245.739	582.1
246.12	592.5
246.502	607.3
246.884	598
247.266	585.9
247.648	593.9
248.03	613.1
248.412	593.8
248.794	599.7
249.176	590
249.559	601.8
249.941	588.6
250.323	582.2
250.706	586.3
251.089	592.9
251.471	592.8
251.854	589.4
252.237	585.7
252.62	599.2
253.002	588.7
253.385	591.9
253.769	605.6
254.152	596.2
254.535	599.9
254.918	586.4
255.301	591.1
255.685	587
256.068	582
256.452	619.2
256.835	598.9
257.219	595.1
257.603	600.4
257.986	586.6
258.37	593.6
258.754	585
259.138	598.4
259.522	602.8
259.906	586.8
260.29	589
260.675	589.2
261.059	592.3
261.443	592.3
261.828	595.9
262.212	594
262.597	582.4
262.981	586.4
263.366	594.6
263.751	589
264.136	587.5
264.521	585.2
264.906	585.6
265.291	607.9
265.676	595.6
266.061	599.8
266.446	613.2
266.831	594.8
267.217	611.1
267.602	595
267.987	598
268.373	586.6
268.759	595.7
269.144	597.8
269.53	591
269.916	589.4
270.302	587.7
270.688	597.4
271.074	594.3
271.46	605.3
271.846	624.1
272.232	591.7
272.618	587.2
273.004	596.7
273.391	599.5
273.777	600.6
274.164	594
274.55	603.7
274.937	598.7
275.324	586.1
275.71	592
276.097	592.9
276.484	584.8
276.871	591.1
277.258	593.1
277.645	579
278.032	587.8
278.419	584.7
278.807	593.2
279.194	588
279.581	583.8
279.969	600.4
280.356	597.3
280.744	593.7
281.131	618.8
281.519	602.6
281.907	585.2
282.295	586.9
282.682	597.9
283.07	593
283.458	601.2
283.846	605.4
284.235	610.5
284.623	605
285.011	583.1
285.399	589.8
285.788	592
286.176	585
286.565	606.9
286.953	589.2
287.342	586.6
287.731	584.4
288.119	590.4
288.508	588
288.897	592
289.286	579.7
289.675	595.6
290.064	594.8
290.453	587
290.821	590.9
291.21	608.1
291.599	588.8
291.989	593.3
292.378	600.9
292.768	612.6
293.157	595.4
293.547	600.1
293.936	595.9
294.326	589.7
294.716	597.5
295.106	586.4
295.496	603.1
295.886	607.4
296.276	590.5
296.666	583.4
297.056	587.5
297.446	579.9
297.836	608.2
298.227	589.1
298.617	590.3
299.008	607.9
299.398	591.2
299.789	588.8
300.179	591
300.57	609.6
300.961	587.7
301.352	584.2
301.742	599.9
302.133	595.3
302.524	594.1
302.915	594
303.307	580.8
303.698	600.1
304.089	597.6
304.48	590.4
304.872	594.6
305.263	593
305.655	585.4
306.046	596.6
306.438	601.4
306.829	589.6
307.221	609.1
307.613	598.9
308.005	610.7
308.397	605.1
308.789	608.6
309.181	618.2
309.573	616.7
309.965	604.9
310.357	593.4
310.749	596.3
311.142	582.8
311.534	586.1
311.926	595.8
312.319	591.9
312.711	590.9
313.104	603.9
313.497	589.7
313.889	631.1
314.282	612.7
314.675	619.9
315.068	593.6
315.461	599.9
315.854	621.2
316.247	602.3
316.64	590.1
317.033	592.3
317.405	598.5
317.798	591.6
318.192	595.5
318.585	585.5
318.979	592.8
319.372	584.9
319.766	598
320.16	603.1
320.553	609.5
320.947	613.1
321.341	591.7
321.735	596
322.129	583.8
322.523	616.2
322.917	585.3
323.311	604.2
323.705	603
324.099	601.5
324.494	611.5
324.888	604.3
325.282	595.4
325.677	597.3
326.071	603.8
326.466	608.2
326.861	598.7
327.255	608.3
327.65	609.6
328.045	608.7
328.44	602.7
328.835	598.2
329.23	591.9
329.625	626.8
330.02	586.1
330.415	613.9
330.81	596.4
331.206	593.7
331.601	587.6
331.996	601.8
332.37	603.4
332.766	585.8
333.161	618.7
333.557	590.1
333.953	592.9
334.348	927.5
334.744	593.7
335.14	588.3
335.536	589.2
335.932	606.3
336.328	595.8
336.724	602.6
337.12	595.4
337.516	600.2
337.913	596.3
338.309	610.6
338.705	591.3
339.102	607.7
339.498	589.2
339.895	606.2
340.291	590.5
340.688	600.2
341.085	587.1
341.481	595.3
341.878	589
342.275	611.7
342.672	579.9
343.069	589.3
343.466	582.7
343.842	599
344.239	585.1
344.636	594.3
345.033	587.1
345.431	583.1
345.828	597.3
346.225	589.7
346.623	600.1
347.02	592.9
347.418	594.8
347.816	606.8
348.213	585.8
348.611	595.3
349.009	589.3
349.407	605.5
349.805	581.4
350.203	575.2
350.601	604.8
350.999	582.8
351.397	591.7
351.795	589.8
352.193	595.4
352.57	595.3
352.969	604.2
353.367	586
353.766	584.7
354.164	591.9
354.563	600.9
354.961	592.1
355.36	591.9
355.759	591.3
356.158	583.1
356.557	578.8
356.956	577.6
357.355	574.6
357.754	593.2
358.153	595
358.552	617.2
358.951	587.2
359.35	605
359.75	585.4
360.149	579
360.527	578.9
360.926	580.4
361.326	596.7
361.726	582.5
362.125	583.4
362.525	594.5
362.925	587.9
363.325	586.9
363.724	595.6
364.124	582.2
364.524	574
364.924	578.8
365.324	595.4
365.725	577.5
366.125	591.2
366.525	589.5
366.904	576.4
367.304	569
367.705	599.1
368.105	595.1
368.506	587.7
368.906	581.8
369.307	585
369.708	587.1
370.108	572.5
370.509	591
370.91	580.3
371.311	589.9
371.712	584.4
372.113	583.1
372.514	572.9
372.894	583.3
373.295	581.2
373.696	594.8
374.097	586.1
374.499	618
374.9	587.7
375.301	578.2
375.703	580.3
376.105	578.3
376.506	589.9
376.908	588.5
377.309	585.9
377.711	590.7
378.113	581
378.493	586.7
378.895	582.5
379.297	591.1
379.699	569.5
380.102	589.1
380.504	586.7
380.906	586.1
381.308	610.4
381.71	589
382.113	594.7
382.515	586.4
382.918	585
383.299	589.7
383.701	594.3
384.104	589
384.507	565.6
384.909	585.6
385.312	572.4
385.715	576.6
386.118	582.6
386.521	573.8
386.924	596.7
387.327	578.6
387.709	574.1
388.112	570.7
388.515	583
388.918	584.7
389.322	584.5
389.725	579.3
390.129	606.3
390.532	591.9
390.936	581.2
391.339	577.5
391.743	585.2
392.125	574.1
392.529	596.2
392.933	600.3
393.337	582.1
393.74	582.6
394.144	585.3
394.548	578.7
394.953	581.3
395.357	591.6
395.761	579.4
396.144	585.2
396.548	583.6
396.952	587.4
397.357	580.9
397.761	582.1
398.166	584.6
398.57	581.3
398.975	569.9
399.379	586.2
399.763	632.4
400.168	584.9
400.572	590.7
400.977	580.8
401.382	599.6
401.787	591.5
402.192	596
402.597	604.2
403.002	568.3
403.386	600.5
403.791	604.7
404.197	576.6
404.602	585.8
405.007	586.3
405.413	581.2
405.818	578.9
406.224	576.4
406.608	586.1
407.014	579.3
407.42	602
407.825	583.3
408.231	594.7
408.637	590.9
409.043	600.7
409.449	576.7
409.834	583.6
410.24	586.4
410.646	592.8
411.052	590.6
411.458	583.8
411.865	598.5
412.271	593.6
412.677	583.5
413.062	592.7
413.469	581.5
413.875	615.6
414.282	598.9
414.689	588.9
415.095	590.1
415.502	577.8
415.888	584
416.294	573.3
416.701	629.8
417.108	582
417.515	589.9
417.923	582.3
418.33	601
418.715	597.2
419.123	580.4
419.53	586.2
419.937	586.4
420.345	603.7
420.752	585.5
421.16	603.4
421.546	583
421.953	593.7
422.361	581
422.769	583.2
423.177	577.6
423.585	608.1
423.992	607.3
424.379	597.5
424.787	601.6
425.195	604.3
425.603	589.9
426.011	602
426.419	598.3
426.806	586.4
427.214	591
427.623	596.5
428.031	602.4
428.44	595.9
428.848	603.6
429.235	603.6
429.644	593.2
430.053	592.3
430.461	604
430.87	613.5
431.279	597.8
431.666	584.2
432.075	591.1
432.484	593.6
432.893	583.9
433.302	612
433.711	631.4
434.099	597.9
434.508	584.9
434.918	575.2
435.327	593.4
435.737	591.9
436.125	587
436.534	590.9
436.944	591.5
437.353	588.1
437.763	608.7
438.173	580.1
438.561	596.6
438.971	571.6
439.381	584.7
439.791	588.7
440.201	563.9
440.589	582.2
440.999	587.4
441.409	587.7
441.819	573.4
442.23	591.6
442.619	591.2
443.029	584.9
443.439	583.6
443.85	597.1
444.26	599.4
444.649	596.2
445.06	584.5
445.471	578.4
445.881	585.3
446.292	601.9
446.682	605.3
447.092	574
447.503	632.5
447.914	581.3
448.325	586.9
448.715	582.3
449.126	576
449.537	584.3
449.948	588.2
450.338	587.6
450.75	590.7
451.161	588.1
451.572	589.1
451.984	578.7
452.374	570.2
452.786	578.3
453.197	588.3
453.609	590.8
453.999	567.4
454.411	574.9
454.823	595.9
455.235	586.4
455.647	570.7
456.037	585.7
456.449	565.3
456.862	585.1
457.274	580.7
457.665	567.3
458.077	585.4
458.489	595.4
458.902	579.5
459.293	580.7
459.705	578.4
460.118	569.2
460.53	584.7
460.921	581.9
461.334	584.5
461.747	577.4
462.16	594.7
462.551	594.4
462.964	585.8
463.377	570.1
463.79	577.8
464.182	592.7
464.595	578.4
465.008	588.5
465.421	581.4
465.813	572.6
466.226	585.1
466.64	577
467.053	631
467.445	589.8
467.859	582
468.272	578
468.686	588
469.078	581.5
469.492	566.6
469.906	581.5
470.298	589
470.712	574.4
471.126	612.5
471.54	566
471.933	574.1
472.347	573.1
472.761	576.9
473.175	573.6
473.568	576.1
473.982	568.9
474.397	579.4
474.79	579.2
475.204	578.2
475.619	584.7
476.033	585.9
476.426	576.9
476.841	572.7
477.256	601.7
477.649	573.8
478.064	569
478.479	567.9
478.872	573.2
479.287	562.2
479.702	571.3
480.118	573.2
480.511	576.5
480.927	567.2
481.342	573.3
481.736	579
482.151	567.7
482.566	591.7
482.96	578.6
483.376	586.8
483.792	570.2
484.186	582.4
484.602	574.2
485.017	579.3
485.412	574
485.827	584.4
486.243	574.3
486.638	598
487.054	588.5
487.47	592.3
487.865	573.9
488.281	576.3
488.697	567.1
489.092	576
489.508	563.7
489.925	579.2
490.32	566.2
490.736	577.4
491.153	579.5
491.548	576.4
491.964	581.2
492.381	558.5
492.776	578.9
493.193	575.4
493.61	580.6
494.006	576
494.422	584.9
494.84	563.1
495.235	583.1
495.652	574.6
496.069	582.6
496.465	570.3
496.883	570.3
497.3	601.4
497.696	572.5
498.113	582
498.509	563.8
498.927	561.1
499.344	573.1
499.741	566.6
500.158	579.4
500.576	591.5
500.973	573.5
501.39	567.6
501.787	569.5
502.205	573.7
502.623	568.4
503.02	562.5
503.438	568.4
503.856	567.4
504.253	579.5
504.671	575.1
505.068	569.1
505.486	569.6
505.905	600.4
506.302	574.3
506.72	588.5
507.118	565.6
507.536	573.7
507.955	573.7
508.352	580.9
508.771	580.6
509.169	580.6
509.587	571.4
510.006	573.7
510.404	562.1
510.823	570
511.221	569
511.64	572.9
512.038	579.8
512.457	570.8
512.877	573.9
513.275	567.8
513.694	573.7
514.092	569.5
514.512	582.2
514.91	572.3
515.33	574.4
515.749	581.1
516.148	584.6
516.568	581.7
516.966	573.9
517.386	574.4
517.785	573.1
518.205	567.7
518.603	567.7
519.024	567.4
519.444	580.6
519.843	578.1
520.263	584.5
520.662	584.7
521.082	568.3
521.481	579.9
521.902	575
522.301	573
522.722	578.6
523.121	576.1
523.542	566.9
523.963	573.1
524.362	576.2
524.783	583.1
525.183	574.7
525.604	580.8
526.003	565.1
526.425	567.7
526.824	576.2
527.246	583.9
527.646	583.7
528.067	575.2
528.467	579
528.888	583.8
529.289	570.7
529.71	574.3
530.11	570.9
530.532	565.6
530.932	566.2
531.354	565.4
531.755	605.2
532.176	581.9
532.577	571.1
532.999	573.6
533.4	569.2
533.822	588.2
534.223	578.9
534.645	569.2
535.046	572.7
535.468	573.7
535.869	588.8
536.292	574
536.693	568.6
537.115	575
537.516	567.3
537.939	576.3
538.34	589.3
538.742	580.5
539.165	575
539.566	569.7
539.989	567
540.391	564.6
540.814	572.4
541.216	573
541.639	571.6
542.041	581.9
542.464	568.8
542.866	568
543.268	557.1
543.691	570.6
544.093	579.2
544.517	592.6
544.919	566.4
545.343	595.3
545.745	566
546.147	572.2
546.571	563
546.974	564.8
547.398	572.8
547.8	585.5
548.224	561.2
548.627	563
549.03	577.8
549.454	565.5
549.857	565.4
550.281	566
550.684	566.6
551.087	585.5
551.512	577.9
551.915	575.4
552.34	570
552.743	564.4
553.146	571.1
553.571	572.6
553.975	587.6
554.399	560.8
554.803	616.7
555.207	558.6
555.632	560.1
556.036	571.3
556.461	558.5
556.865	568.1
557.268	563.5
557.694	568.2
558.098	569.9
558.502	572.2
558.927	565.4
559.332	567.9
559.736	573.5
560.162	577.3
560.566	567.6
560.992	576.2
561.396	568.1
561.801	561.5
562.227	568.4
562.631	571.8
563.036	568
563.462	579.3
563.867	566.5
564.272	556
564.698	574.3
565.103	555
565.508	586.8
565.935	569.2
566.34	572.4
566.745	581.2
567.172	566.6
567.577	587.8
567.982	579.2
568.409	571
568.815	556.6
569.22	569.1
569.626	575.6
570.053	554.3
570.459	576.3
570.865	580.2
571.292	575.4
571.698	574.2
572.104	557.8
572.531	567
572.937	573.1
573.343	568.9
573.75	568
574.177	569.9
574.583	579.3
574.99	564.8
575.396	581.5
575.824	567.5
576.231	572.5
576.637	563.7
577.065	594.4
577.472	565.3
577.879	572.7
578.286	581.5
578.714	558.6
579.121	571.1
579.528	572.4
579.935	580.8
580.364	564.1
580.771	555.5
581.178	557.1
581.585	572.1
582.014	571.2
582.421	566.4
582.829	564.2
583.236	577.5
583.644	558.6
584.073	568.1
584.481	565.2
584.889	564.7
585.296	574.3
585.726	567.3
586.134	561
586.542	569.3
586.95	579.3
587.358	562.5
587.787	566.7
588.196	560.3
588.604	566.7
589.012	570.1
589.421	559
589.851	562.6
590.259	567
590.668	564.2
591.076	604.5
591.485	561.1
591.894	559.8
592.324	581.3
592.733	582.1
593.142	556.8
593.551	565.5
593.96	603.9
594.369	560.4
594.8	563
595.209	564.5
595.618	549.8
596.028	554.3
596.437	556.5
596.847	570.4
597.256	574.2
597.687	569.3
598.097	571.2
598.507	555.8
598.917	575.7
599.327	578.1
599.736	566.6
600.146	577.2
600.556	572.2
600.988	582.2
601.398	568.1
601.808	580.3
602.219	556.1
602.629	566.6
603.039	566.2
603.45	593.2
603.86	569.9
604.271	581.1
604.703	571.5
605.114	564.2
605.525	575.8
605.935	574.4
606.346	589.3
606.757	580.4
607.168	568.8
607.579	560.4
607.99	579.6
608.402	572.3
608.813	573.6
609.224	563.1
609.636	558.4
610.047	559.1
610.48	567.5
610.892	572.5
611.303	579.7
611.715	564.8
612.127	562.5
612.539	571.5
612.95	568.8
613.362	554.5
613.774	560.1
614.186	564.3
614.599	559
615.011	576.2
615.423	561.4
615.835	563.1
616.248	557.7
616.66	570.1
617.073	563.8
617.485	565.7
617.898	570.8
618.311	568.2
618.723	562.3
619.136	599.7
619.549	577.9
619.962	585.6
620.375	565.1
620.788	574.1
621.201	565.3
621.614	568.8
622.028	565
622.441	569.1
622.854	583.1
623.268	562.2
623.681	571.3
624.095	569.3
624.509	573.3
624.922	572.1
625.336	557.2
625.728	573.2
626.142	581.7
626.556	581.1
626.97	572
627.384	565.6
627.799	565.1
628.213	581.2
628.627	561.2
629.041	564.8
629.456	565.8
629.87	566.6
630.285	572.7
630.699	574.7
631.093	566.8
631.507	570.1
631.922	569.7
632.337	581.6
632.752	559
633.167	567.7
633.582	570.6
633.997	566.3
634.412	562.3
634.806	565.5
635.221	555.5
635.637	577.2
636.052	554.5
636.468	566.6
636.883	586.1
637.299	564
637.715	554.8
638.109	564.2
638.525	555.7
638.941	572.4
639.357	569.2
639.773	580.9
640.189	559.5
640.584	562
641	569.9
641.416	553.1
641.832	563.3
642.249	565.1
642.665	568.4
643.06	569.5
643.477	574.5
643.894	558
644.31	563.3
644.727	566.9
645.123	562.1
645.54	562.4
645.957	565.6
646.374	571.2
646.77	565.4
647.187	592.2
647.604	566.8
648.021	550.5
648.439	556.6
648.835	565.1
649.252	566.5
649.67	559.6
650.088	561.7
650.484	567.4
650.902	571.5
651.32	567.8
651.738	559.4
652.134	566.7
652.552	581
652.971	568.7
653.389	562.8
653.786	576.9
654.204	565.6
654.622	551.7
655.019	565.9
655.438	566.9
655.857	564
656.275	564.3
656.673	555.9
