#lambda/nm	C1
208.295	474.1
208.67	439.5
209.045	404
209.419	408.1
209.794	589.4
210.169	578.2
210.544	694.8
210.919	594.1
211.295	580.1
211.67	586.4
212.045	590.1
212.421	585.5
212.796	623.4
213.172	583.5
213.547	581
213.923	582
214.299	577.9
214.675	603.6
215.051	593.9
215.427	591.3
215.803	607.9
216.179	595.4
216.555	582.9
216.932	600.1
217.308	589.8
217.684	590.2
218.061	594.1
218.438	588.3
218.814	587.4
219.191	599.8
219.568	577.4
219.945	585.1
220.322	587.2
220.699	588.8
221.076	597.4
221.453	587.4
221.83	575.4
222.208	582.8
222.585	576.6
222.962	586.7
223.34	584.8
223.717	585.3
224.095	588.8
224.473	580.4
224.851	583.4
225.229	576.6
225.607	600.1
225.985	574.9
226.363	584.1
226.741	587
227.119	585.8
227.497	596
227.876	572.1
228.254	591.7
228.633	599.8
229.011	585.8
229.39	590.6
229.769	592.1
230.148	594.8
230.527	610.3
230.905	586.5
231.284	590.1
231.664	579.5
232.043	602.1
232.422	593
232.801	580.6
233.181	598.6
233.56	586
233.94	588
234.319	576.7
234.699	580.5
235.079	625.6
235.458	624.4
235.838	609.9
236.218	588.6
236.598	580.7
236.978	585.8
237.358	579.4
237.738	582.9
238.119	590
238.499	582
238.88	591.7
239.26	604.5
239.641	578.4
240.021	583.4
240.402	586.9
240.783	584.5
241.163	588
241.544	591.9
241.925	587.2
242.306	604.7
242.687	582.7
243.069	591.2
243.45	596.6
243.831	574.9
244.212	584.6
244.594	625.5
244.975	594.1
245.357	590
245.739	585.9
246.12	594.3
246.502	606.1
246.884	582.5
247.266	582.3
247.648	595.9
248.03	611.8
248.412	596.6
248.794	590.7
249.176	585.3
249.559	600.7
249.941	584.8
250.323	576.3
250.706	583.1
251.089	590.3
251.471	590.8
251.854	598.5
252.237	587.4
252.62	598.6
253.002	589.3
253.385	595.3
253.769	604.2
254.152	588.9
254.535	591.2
254.918	581.7
255.301	586.1
255.685	594.7
256.068	579.5
256.452	609.3
