#lambda/nm	C1
208.295	472.5
208.67	440.9
209.045	397.5
209.419	409.6
209.794	599
210.169	575.4
210.544	697.4
210.919	588.4
211.295	570.2
211.67	592.7
212.045	583.8
212.421	584.1
212.796	622.9
213.172	583.3
213.547	581.7
213.923	583.4
214.299	584.4
214.675	591.6
215.051	594.5
215.427	593.1
215.803	601.6
216.179	596.7
216.555	582.4
216.932	597.1
217.308	590.5
217.684	588.7
218.061	597.9
218.438	587.3
218.814	580.1
219.191	599.1
219.568	581
219.945	583.3
220.322	597.7
220.699	592.8
221.076	597.1
221.453	592.7
221.83	584.4
222.208	585.4
222.585	584.8
222.962	588.2
223.34	595.5
223.717	588.2
224.095	587.9
224.473	593
224.851	581.8
225.229	574.1
225.607	599.4
225.985	579.4
226.363	580.5
226.741	589.4
227.119	581.7
227.497	600.2
227.876	579.9
228.254	595.1
228.633	590.3
229.011	586
229.39	584.9
229.769	596.1
230.148	593.6
230.527	613.3
230.905	590.5
231.284	592.6
231.664	583.2
232.043	602.7
232.422	593.2
232.801	583.2
233.181	593.7
233.56	585.5
233.94	586.1
234.319	578.2
234.699	587
235.079	633.8
235.458	629.1
235.838	611.6
236.218	577.5
236.598	574.8
236.978	575.6
237.358	583.3
237.738	582.7
238.119	592.1
238.499	577.4
238.88	588.9
239.26	604.4
239.641	577.8
240.021	587.2
240.402	589.9
240.783	581.9
241.163	586.8
241.544	592.2
241.925	589.6
242.306	605.3
242.687	584.6
243.069	591.8
243.45	593
243.831	586.5
244.212	588.8
244.594	619.7
244.975	603.3
245.357	589.8
245.739	582.3
246.12	589.1
246.502	601.5
246.884	590.8
247.266	584.1
247.648	589.2
248.03	610.6
248.412	590.6
248.794	599.5
249.176	584.5
249.559	594.4
249.941	583.3
250.323	582.1
250.706	584.5
251.089	589.3
251.471	590.1
251.854	585.6
252.237	583.6
252.62	598.5
253.002	589.2
253.385	581.3
253.769	598.3
254.152	592
254.535	593.1
254.918	582.8
255.301	590.4
255.685	579.2
256.068	583.1
256.452	611.2
256.835	594.8
257.219	600.7
257.603	598.8
257.986	586.4
258.37	598.4
258.754	578.3
259.138	593.7
259.522	594.4
259.906	585.7
260.29	592.9
260.675	582.9
261.059	587.6
261.443	584.2
261.828	603.2
262.212	593.5
262.597	577.7
262.981	588.6
263.366	599.1
263.751	591
264.136	589.4
264.521	583.8
264.906	577.8
265.291	599.8
265.676	584.9
266.061	595.9
266.446	610.7
266.831	591
267.217	609.1
267.602	595.7
267.987	590.7
268.373	589.2
268.759	595
269.144	595.4
269.53	593.4
269.916	588.2
270.302	588.3
270.688	595.5
271.074	593
271.46	598.2
271.846	625.8
272.232	590.5
272.618	579.7
273.004	590.8
273.391	599.6
273.777	597.7
274.164	596.4
274.55	602.3
274.937	585.9
275.324	587.7
275.71	590.7
276.097	601.6
276.484	584.1
276.871	588.6
277.258	590.9
277.645	578.3
278.032	588.9
278.419	587.2
278.807	591.6
279.194	581.9
279.581	580.6
279.969	596.2
280.356	592.3
280.744	590
281.131	611.1
281.519	598.6
281.907	582.7
282.295	583.9
282.682	600.2
283.07	587.8
283.458	601.7
283.846	601.8
284.235	608.6
284.623	599.8
285.011	582.6
285.399	586.9
285.788	590
286.176	577.6
286.565	606.7
286.953	587.5
287.342	590.3
287.731	580.8
288.119	575.1
288.508	583.3
288.897	589.7
289.286	579.2
289.675	587.3
290.064	595.1
290.453	585.3
290.821	585.2
291.21	605.1
291.599	590.7
291.989	593.8
292.378	597.3
292.768	609.8
293.157	591.6
293.547	594.6
293.936	588.9
294.326	581.3
294.716	595
295.106	584.9
295.496	596.5
295.886	602.8
296.276	591.6
296.666	581.9
297.056	587
297.446	574.4
297.836	600.2
298.227	591.4
298.617	586.7
299.008	598
299.398	583.8
299.789	586.6
300.179	593.3
300.57	605.9
300.961	579.9
301.352	585.3
301.742	599.6
302.133	590.9
302.524	593.1
302.915	587.4
303.307	585.1
303.698	599.5
304.089	597.2
304.48	590.3
304.872	586.9
305.263	588.6
305.655	581.7
306.046	590.8
306.438	592.9
306.829	580.3
307.221	607.4
307.613	595
308.005	599.3
308.397	605.3
308.789	610.2
309.181	613.9
309.573	610.7
309.965	605.6
310.357	592.1
310.749	595.1
311.142	581.8
311.534	584.7
311.926	598.9
312.319	592.3
312.711	582.5
313.104	603.6
313.497	586
313.889	624.5
314.282	606.9
314.675	617.2
315.068	592.6
315.461	596.7
315.854	620.6
316.247	595.5
316.64	593.8
317.033	597.3
317.405	597.6
317.798	591.8
318.192	598.8
318.585	588.2
318.979	592.6
319.372	585.9
319.766	586.1
320.16	599.4
320.553	607.8
320.947	610.8
321.341	582.7
321.735	589.2
322.129	579.1
322.523	615.6
322.917	585.3
323.311	605.5
323.705	591.1
324.099	592.1
324.494	603.4
324.888	595.9
325.282	591.7
325.677	594.5
326.071	599.9
326.466	606
326.861	593.3
327.255	604
327.65	604.1
328.045	607.4
328.44	598.5
328.835	590.6
329.23	587.2
329.625	614.4
