#lambda/nm	C1
208.295	468.8
208.67	440.3
209.045	401
209.419	402.1
209.794	565.8
210.169	547.4
210.544	658
210.919	564.5
211.295	555
211.67	562.6
212.045	556.2
212.421	554.1
212.796	593.2
213.172	554.9
213.547	554.8
213.923	557.7
214.299	554.6
214.675	566.8
215.051	561.1
215.427	562
215.803	580.2
216.179	565.2
216.555	554.2
216.932	566.4
217.308	557.9
217.684	557
218.061	568.6
218.438	568
218.814	557.2
219.191	567.4
219.568	552.6
219.945	558.1
220.322	565.9
220.699	559.5
221.076	565.1
221.453	563.8
221.83	549.7
222.208	560
222.585	556
222.962	559.2
223.34	561.1
223.717	557.3
224.095	561.3
224.473	564.8
224.851	554.6
225.229	552.6
225.607	574.3
225.985	551.8
226.363	556.7
226.741	559.3
227.119	563.2
227.497	576.4
227.876	549.6
228.254	567.6
228.633	572.2
229.011	559
229.39	565.5
229.769	565.8
230.148	565.6
230.527	579.3
230.905	565.1
231.284	562.3
231.664	560.2
232.043	573.3
232.422	565.9
232.801	562.6
233.181	569.8
233.56	559.1
233.94	556.7
234.319	555.4
234.699	558.1
235.079	597
235.458	599
235.838	577
236.218	552.7
236.598	551.8
236.978	560.6
237.358	555.1
237.738	558.1
238.119	567.2
238.499	545.7
238.88	560.2
239.26	568.5
239.641	546.1
240.021	559.4
240.402	561
240.783	554.3
241.163	560.7
241.544	559.9
241.925	556.5
242.306	578.2
242.687	556.6
243.069	565.7
243.45	562.8
243.831	554.5
244.212	552.1
244.594	593
244.975	565.8
245.357	565.4
245.739	553
246.12	566.3
246.502	573
246.884	559
247.266	557.6
247.648	563.9
248.03	584.8
248.412	564.1
248.794	561.2
249.176	557.2
249.559	568
249.941	553.8
250.323	552.4
250.706	551.2
251.089	559.3
251.471	565.6
251.854	562.7
252.237	561.6
252.62	568.9
253.002	560.6
253.385	559.9
253.769	575.8
254.152	563.4
254.535	566.3
254.918	557.8
255.301	565.5
255.685	558.5
256.068	548.9
256.452	574
256.835	565
257.219	564.5
257.603	569.8
257.986	552
258.37	565.1
258.754	556.8
259.138	561.7
259.522	567.1
259.906	561.9
260.29	564.4
260.675	559.8
261.059	558.8
261.443	552.5
261.828	566
262.212	564.6
262.597	551.4
262.981	553.4
263.366	563.1
263.751	556.1
264.136	553.2
264.521	552.4
264.906	555.7
265.291	569.5
265.676	558.6
266.061	567.1
266.446	577.2
266.831	561.3
267.217	578.8
267.602	560.1
267.987	563.3
268.373	557.2
268.759	570.1
269.144	564.8
269.53	563.6
269.916	557.5
270.302	550.9
270.688	558.7
271.074	558.8
271.46	573.1
271.846	590.7
272.232	563.9
272.618	555.7
273.004	557.5
273.391	562.5
273.777	570.2
274.164	564
274.55	571.9
274.937	560.2
275.324	555
275.71	560.4
276.097	567.2
276.484	557.3
276.871	555.2
277.258	566.4
277.645	550.2
278.032	559.3
278.419	557.3
278.807	565.5
279.194	553.3
279.581	557.7
279.969	559.1
280.356	558.5
280.744	561.7
281.131	581
281.519	572.4
281.907	553
282.295	558.3
282.682	573.4
283.07	565.4
283.458	570.2
283.846	569.1
284.235	574.5
284.623	574.2
285.011	549
285.399	558
285.788	561.1
286.176	550.1
286.565	572
286.953	548.8
287.342	557.7
287.731	553.8
288.119	556.1
288.508	558
288.897	555.5
289.286	550
289.675	563.4
290.064	571.6
290.453	557.3
290.821	557.3
291.21	573.6
291.599	560.1
291.989	559
292.378	567.2
292.768	577.5
293.157	567.6
293.547	566.4
293.936	561.2
294.326	557.3
294.716	563.4
295.106	553.5
295.496	568.9
295.886	570.9
296.276	564.2
296.666	557
297.056	559
297.446	554.3
297.836	576.2
298.227	561
298.617	560
299.008	573.2
299.398	561
299.789	550.9
300.179	565.6
300.57	574.9
300.961	560
301.352	555.3
301.742	565.8
302.133	567.9
302.524	554.5
302.915	554.4
303.307	554.1
303.698	573.6
304.089	564.3
304.48	556.1
304.872	564.9
305.263	560
305.655	563.3
306.046	561.2
306.438	570.6
306.829	552.2
307.221	577.5
307.613	565.8
308.005	572.1
308.397	569.6
308.789	582.3
309.181	586.7
309.573	576.4
309.965	577.9
310.357	559.3
310.749	565.5
311.142	550.5
311.534	561.2
311.926	571.3
312.319	560.4
312.711	557.9
313.104	573
313.497	560.8
313.889	596.8
314.282	578.7
314.675	583.1
315.068	563.4
315.461	570.4
315.854	590.9
316.247	575.2
316.64	561.7
317.033	569.7
317.405	569.6
317.798	559.4
318.192	559.8
318.585	556.1
318.979	566.4
319.372	556.1
319.766	558.9
320.16	572.8
320.553	579.1
320.947	584.1
321.341	558.5
321.735	563.4
322.129	553.6
322.523	580.6
322.917	565.8
323.311	569
323.705	563.3
324.099	564.9
324.494	573
324.888	567.9
325.282	561.4
325.677	568.5
326.071	565
326.466	573.9
326.861	560.7
327.255	579.8
327.65	573.1
328.045	579
328.44	571.1
328.835	564.7
329.23	558.8
329.625	582.8
330.02	562
330.415	580.7
330.81	565.4
331.206	563.8
331.601	557.3
331.996	574.9
332.37	573
332.766	554.6
333.161	584.4
333.557	559.3
333.953	562
334.348	836.7
334.744	565.4
335.14	561.4
335.536	557.8
335.932	572.5
336.328	561.9
336.724	568.8
337.12	562.9
337.516	567.9
337.913	563.4
338.309	580.9
338.705	561.4
339.102	570.5
339.498	561.4
339.895	573.6
340.291	558.9
340.688	568.2
341.085	555.7
341.481	562.5
341.878	563.3
342.275	585.2
342.672	553.8
343.069	558
343.466	546.4
343.842	566.5
344.239	555
344.636	564.1
345.033	551.7
345.431	551.5
345.828	570.2
346.225	558.7
346.623	569.4
347.02	563.6
347.418	571.3
347.816	578.2
348.213	554.6
348.611	564.1
349.009	557.5
349.407	570.4
349.805	553.3
350.203	551.3
350.601	569.1
350.999	553.6
351.397	548.1
351.795	553
352.193	572.6
352.57	561.5
352.969	569.1
353.367	552.4
353.766	553.2
354.164	557.4
354.563	568.5
354.961	553.6
355.36	552.7
355.759	559.7
356.158	547.4
356.557	548.6
356.956	548.3
357.355	550.4
357.754	565.2
358.153	560.8
358.552	581.6
358.951	552.3
359.35	564.6
359.75	552.5
360.149	546.5
360.527	545.6
360.926	548.8
361.326	554
361.726	558.3
362.125	549
362.525	562.8
362.925	552.7
363.325	550.6
363.724	555.1
364.124	556.5
364.524	548.4
364.924	556.1
365.324	568.5
365.725	539.6
366.125	562.2
366.525	558
366.904	553.3
367.304	542.8
367.705	570.8
368.105	568.1
368.506	552.4
368.906	559.1
369.307	553.6
369.708	560.9
370.108	543.4
370.509	559.1
370.91	551.6
371.311	550.6
371.712	557.1
372.113	555.8
372.514	544.3
372.894	554.1
373.295	553.8
373.696	565.5
