#lambda/nm	C1
208.295	475
208.67	444.1
209.045	402
209.419	408.1
209.794	574.9
210.169	554.4
210.544	666
210.919	568.9
211.295	561.5
211.67	567.6
212.045	563
212.421	558.5
212.796	596
213.172	563
213.547	561.1
213.923	561.2
214.299	557.1
214.675	578.5
215.051	574.2
215.427	574.7
215.803	582
216.179	574.1
216.555	558.5
216.932	575.2
217.308	564.6
217.684	563.8
218.061	571.6
218.438	569.9
218.814	561.7
219.191	573.8
219.568	554.8
219.945	561.3
220.322	572.9
220.699	561
221.076	576.1
221.453	570.4
221.83	563
222.208	559.6
222.585	559.6
222.962	566.7
223.34	569.1
223.717	565.2
224.095	563.5
224.473	564.5
224.851	559.2
225.229	557.9
225.607	581.4
225.985	556.3
226.363	568
226.741	569.9
227.119	565
227.497	575.6
227.876	554.5
228.254	574.3
228.633	571.4
229.011	567.9
229.39	571.2
229.769	573.1
230.148	570.4
230.527	587
230.905	564.8
231.284	566.7
231.664	560.8
232.043	578.3
232.422	569.8
232.801	560.4
233.181	569.9
233.56	565.4
233.94	564.3
234.319	553.1
234.699	562.3
235.079	599.6
235.458	596.6
235.838	582.1
236.218	559.1
236.598	556.7
236.978	557.2
237.358	567
237.738	564.8
238.119	573.6
238.499	555.3
238.88	570.5
239.26	580.8
239.641	560.2
240.021	561
240.402	574.8
240.783	558.4
241.163	570
241.544	571.2
241.925	565.3
242.306	579.7
242.687	568.3
243.069	571.7
243.45	574.6
243.831	558.2
244.212	559.7
244.594	596.5
244.975	572.9
245.357	566.4
245.739	559.2
246.12	565.1
246.502	577.3
246.884	558
247.266	567.8
247.648	564.6
248.03	590.3
248.412	570.7
248.794	573
249.176	557.3
249.559	578.2
249.941	557.5
250.323	562.4
250.706	562.6
251.089	561.2
251.471	567
251.854	567.1
252.237	568.8
252.62	574.4
253.002	565.8
253.385	573.1
253.769	582.3
254.152	563.9
254.535	573.3
254.918	558.8
255.301	566
255.685	557.6
256.068	558.2
256.452	583.6
256.835	570.2
257.219	577.4
257.603	578.9
257.986	555.8
258.37	571
258.754	556.3
259.138	574.8
259.522	573.8
259.906	563.2
260.29	566.7
260.675	561.2
261.059	566.1
261.443	560.9
261.828	570
262.212	569.8
262.597	558.1
262.981	563
263.366	574.8
263.751	564.7
264.136	561.7
264.521	559.3
264.906	563.4
265.291	574.8
265.676	569.4
266.061	573.9
266.446	587.7
266.831	562.9
267.217	586.9
267.602	568.3
267.987	567
268.373	562.9
268.759	577.1
269.144	568.8
269.53	573.4
269.916	561.8
270.302	566.2
270.688	571.9
271.074	564.5
271.46	575.3
271.846	596.5
272.232	566.6
272.618	566.8
273.004	561.9
273.391	576.1
273.777	575.5
274.164	569.2
274.55	582.1
274.937	570.1
275.324	566.4
275.71	572
276.097	576.2
276.484	558.9
276.871	564.3
277.258	572.9
277.645	560.1
278.032	567.4
278.419	569.6
278.807	575.5
279.194	559.1
279.581	568.3
279.969	573.8
280.356	569
280.744	567
281.131	593.5
281.519	577
281.907	568.5
282.295	565.8
282.682	583.2
283.07	570.4
283.458	572.7
283.846	576.5
284.235	577.4
284.623	579.9
285.011	556.1
285.399	568.3
285.788	565.2
286.176	557.9
286.565	586
286.953	565.3
287.342	567.2
287.731	560.3
288.119	564.5
288.508	559.8
288.897	568.4
289.286	557.6
289.675	564.1
290.064	576.1
290.453	565.9
290.821	564.9
291.21	583
291.599	560.1
291.989	563.8
292.378	572.4
