#lambda/nm	C1
208.295	472.3
208.67	439.1
209.045	402.7
209.419	404.7
209.794	586
210.169	563.3
210.544	674.9
210.919	577.9
211.295	558.8
211.67	574.1
212.045	568.4
212.421	568.8
212.796	606.9
213.172	561.9
213.547	570
213.923	570.7
214.299	565.2
214.675	578.7
215.051	574.4
215.427	577
215.803	587.8
216.179	581.1
216.555	567.3
216.932	584.6
217.308	572.7
217.684	572.8
218.061	576.4
218.438	572
218.814	573.3
219.191	583.3
219.568	568.1
219.945	565.9
220.322	574.9
220.699	578.4
221.076	579.2
221.453	574.7
221.83	569.2
222.208	572
222.585	563.8
222.962	573.3
223.34	579.5
223.717	575.7
224.095	571
224.473	576.5
224.851	568.7
225.229	561.9
225.607	585.8
225.985	560.4
226.363	575.7
226.741	580.9
227.119	571.6
227.497	582.8
227.876	561.5
228.254	581.3
228.633	573.2
229.011	573.7
229.39	575.6
229.769	577.9
230.148	578
230.527	590.9
230.905	570.7
231.284	576
231.664	567
232.043	582.8
232.422	579.3
232.801	569.5
233.181	572.8
233.56	570.3
233.94	577.9
234.319	563.1
234.699	574.8
235.079	610.9
235.458	609
235.838	584.1
236.218	566.2
236.598	560.3
236.978	565.7
237.358	569.7
237.738	571.9
238.119	575.8
238.499	562
238.88	573.4
239.26	590.2
239.641	568.8
240.021	567.3
240.402	571.7
240.783	570.3
241.163	573.3
241.544	578.3
241.925	571.1
242.306	588.4
242.687	566.6
243.069	573.4
243.45	579.3
243.831	569.8
244.212	570.7
244.594	608.6
244.975	584.3
245.357	571.5
245.739	572
246.12	572.1
246.502	580.7
246.884	568.5
247.266	574.8
247.648	567.4
248.03	593.2
248.412	578.4
248.794	576.5
249.176	566.8
249.559	576.3
249.941	571.4
250.323	563.6
250.706	567.9
251.089	577.9
251.471	577
251.854	569.9
252.237	570.6
252.62	582
253.002	571.1
253.385	575.9
253.769	585.7
254.152	574.8
254.535	583.9
254.918	569.7
255.301	571.9
255.685	570.9
256.068	569.4
256.452	594
256.835	583.2
257.219	579.1
257.603	584.5
257.986	567.7
258.37	578.1
258.754	573.1
259.138	582.1
259.522	576.6
259.906	569.8
260.29	573.9
260.675	571.8
261.059	574.8
261.443	563.4
261.828	578.2
262.212	576.3
262.597	565.5
262.981	565.8
263.366	578.2
263.751	575
264.136	569.9
264.521	576.6
264.906	569.2
265.291	581.4
265.676	570
266.061	576.8
266.446	587.1
266.831	575.4
267.217	594.8
267.602	574.3
267.987	579.9
268.373	576.3
268.759	586.9
269.144	580.4
269.53	574.4
269.916	572.5
270.302	575.4
270.688	581.8
271.074	579.2
271.46	587.5
271.846	603.2
272.232	574
272.618	569.8
273.004	573.5
273.391	582.9
273.777	587.1
274.164	573.8
