#lambda/nm	C1
208.295	474.8
208.67	442.3
209.045	402.4
209.419	405.8
209.794	578.9
210.169	553.6
210.544	683.7
210.919	576.6
211.295	565.1
211.67	581.9
212.045	568.7
212.421	573.3
212.796	603.8
213.172	572.8
213.547	571
213.923	564.3
214.299	566
214.675	577.8
215.051	580.1
215.427	576.5
215.803	593
216.179	578.5
216.555	568.6
216.932	578.6
217.308	570.1
217.684	570.5
218.061	577.1
218.438	580.3
218.814	565.7
219.191	582
219.568	563.8
219.945	569
220.322	577.2
220.699	573.2
221.076	581.4
221.453	577.9
221.83	566
222.208	566.7
222.585	569.9
222.962	570.4
223.34	578.5
223.717	572.2
224.095	575.1
224.473	576.5
224.851	566.7
225.229	564.4
225.607	586.1
225.985	561
226.363	571.6
226.741	575.5
227.119	575.9
227.497	580.2
227.876	562.1
228.254	576.8
228.633	572.1
229.011	570.9
229.39	578.2
229.769	573.8
230.148	579.5
230.527	587.1
230.905	571.4
231.284	575.2
231.664	570.9
232.043	587.2
232.422	577.8
232.801	573.2
233.181	578.7
233.56	570.7
233.94	576.8
234.319	564.4
234.699	563.7
235.079	607.1
235.458	609.3
235.838	589.4
236.218	566.3
236.598	559.3
236.978	564.8
237.358	569.9
237.738	569.9
238.119	579.5
238.499	562.8
238.88	576.9
239.26	590.4
239.641	558.9
240.021	576.1
240.402	566.4
240.783	569.7
241.163	573.6
241.544	575.2
241.925	571
242.306	590.4
242.687	570.8
243.069	574.6
243.45	579.5
243.831	564
244.212	571.1
244.594	604.6
244.975	584
245.357	576.3
245.739	566.7
246.12	581.5
246.502	585.1
246.884	576.6
247.266	567.1
247.648	578.1
248.03	597.5
248.412	569.7
248.794	574.3
249.176	568.3
249.559	582.5
249.941	568.8
250.323	560.6
250.706	563
251.089	574.6
251.471	572.3
251.854	574.3
252.237	572.7
252.62	579.1
253.002	573.5
253.385	573.8
253.769	586.8
254.152	569.9
254.535	579.9
254.918	561.6
255.301	561.3
255.685	572.6
256.068	565.3
256.452	595.1
256.835	580.2
257.219	575.3
257.603	587.2
257.986	569
258.37	578.8
258.754	559.4
259.138	577.5
259.522	583.5
259.906	565.6
260.29	575.4
260.675	567.1
261.059	569.6
261.443	567.4
261.828	575.8
262.212	581
262.597	559.5
262.981	569.4
263.366	575.6
263.751	573.7
264.136	569.3
264.521	573.1
264.906	566.2
265.291	585.4
265.676	572
266.061	580.1
266.446	586.3
266.831	570.5
267.217	586.3
267.602	580.3
267.987	574
268.373	573.6
