#lambda/nm	C1
208.295	472.4
208.67	436.9
209.045	405.1
209.419	407.7
209.794	575.4
210.169	552.8
210.544	663.5
210.919	566.4
211.295	553.5
211.67	568.4
212.045	560.5
212.421	561.4
212.796	596.3
213.172	566.8
213.547	557.9
213.923	558.7
214.299	554.8
214.675	565.8
215.051	565.1
215.427	568.9
215.803	580.1
216.179	572.8
216.555	556.2
216.932	574.1
217.308	565.4
217.684	564.9
218.061	570.5
218.438	569.4
218.814	562.1
219.191	571
219.568	559.2
219.945	566
220.322	572.2
220.699	571
221.076	569.2
221.453	561.7
221.83	558.1
222.208	557.1
222.585	559.5
222.962	566
223.34	565.4
223.717	558.7
224.095	557.4
224.473	565.1
224.851	555.9
225.229	551.7
225.607	573.9
225.985	550.9
226.363	556.9
226.741	561.6
227.119	561.6
227.497	577.6
227.876	547.6
228.254	564.9
228.633	565.1
229.011	559.3
229.39	563
229.769	565.5
230.148	570.4
230.527	582.2
230.905	559.3
231.284	566.9
231.664	562.3
232.043	576.5
232.422	565
232.801	555.5
233.181	567.9
233.56	563.8
233.94	567.9
234.319	551.6
234.699	563.7
235.079	601.9
235.458	598.1
235.838	579.6
236.218	560.4
236.598	555
236.978	556.5
237.358	560.7
237.738	563.9
238.119	566
238.499	555.7
238.88	563.7
239.26	576.2
239.641	557.4
240.021	559.7
240.402	565.7
240.783	559.3
241.163	559.2
241.544	569.9
241.925	563.7
242.306	576.9
242.687	563.2
243.069	565.3
243.45	573.5
243.831	560.6
244.212	560.9
244.594	598.6
244.975	573.3
245.357	570
245.739	558.3
246.12	563.3
246.502	578.1
246.884	561.6
247.266	560.4
247.648	567.5
248.03	584.4
248.412	564.3
248.794	565.5
249.176	560.8
249.559	575.3
249.941	561.5
250.323	558.1
250.706	549.7
251.089	559.4
251.471	569.7
251.854	565.9
252.237	560.5
252.62	573
253.002	563.5
253.385	563.6
253.769	578.1
254.152	566
254.535	569.9
254.918	564.5
255.301	564.6
255.685	559.7
256.068	560.5
256.452	588.1
256.835	571.3
257.219	574.8
257.603	582.3
257.986	555.6
258.37	564.2
258.754	555.2
259.138	572.5
259.522	579.4
259.906	562.1
260.29	566.3
260.675	557.3
261.059	564.7
261.443	563.7
261.828	570.9
262.212	570.6
262.597	553.8
262.981	559.9
263.366	571.8
263.751	563
264.136	559.4
264.521	558.1
264.906	559.5
265.291	570.2
265.676	562.6
266.061	569.1
266.446	580.1
266.831	561.8
267.217	586
267.602	571.8
267.987	573.7
268.373	562
268.759	568.6
269.144	569.3
269.53	568.7
269.916	563
270.302	562.1
270.688	568.7
271.074	570.7
271.46	574.9
271.846	594
272.232	559
272.618	559.3
273.004	563.4
273.391	572.5
273.777	575.8
274.164	571.6
274.55	573.9
274.937	570.1
275.324	568
275.71	573
276.097	574.7
276.484	561.6
276.871	571.3
277.258	568.3
277.645	552.3
278.032	562.6
278.419	563.5
278.807	568.8
279.194	562.4
279.581	558.2
279.969	573.1
280.356	566.1
280.744	571.1
281.131	587.3
281.519	574.6
281.907	560.2
282.295	563.8
282.682	575.7
283.07	564.5
283.458	575.3
283.846	571.6
284.235	569.2
284.623	571.3
285.011	554
285.399	561.6
285.788	564.3
286.176	560.1
286.565	572.4
286.953	556.5
287.342	557.9
287.731	558.6
288.119	553.7
288.508	562.3
288.897	567.1
289.286	551
289.675	567
290.064	571.9
290.453	562.2
290.821	563.1
291.21	578.3
291.599	559.2
291.989	565
292.378	571
292.768	584.1
293.157	569.6
293.547	571.2
293.936	568.5
294.326	561.6
294.716	565.5
295.106	564.8
295.496	569.9
295.886	575.2
296.276	566.1
296.666	560.8
297.056	555.2
297.446	553.8
297.836	577.7
298.227	562.4
298.617	566.6
299.008	572.5
299.398	566
299.789	559
300.179	569.6
300.57	575.9
300.961	560.1
301.352	564.8
301.742	570.3
302.133	564.9
302.524	557
302.915	569.3
303.307	558.5
303.698	572.9
304.089	568.6
304.48	562.6
304.872	574
305.263	567.4
305.655	562.2
306.046	566.8
306.438	572.5
306.829	569.5
307.221	581.7
307.613	574.3
308.005	577.6
308.397	581
308.789	583.6
309.181	590.1
309.573	584.4
309.965	571.3
310.357	560.2
310.749	568.9
311.142	564.2
311.534	560.4
311.926	573.9
312.319	569.5
312.711	559.9
313.104	578.9
313.497	564.7
313.889	603.4
314.282	582.8
314.675	590.7
315.068	571
315.461	574.2
315.854	595.3
316.247	576.4
316.64	564.5
317.033	565.7
317.405	570
317.798	567.2
318.192	572.4
318.585	558
318.979	569.3
319.372	561
319.766	564
320.16	571.6
320.553	578.7
320.947	582.3
321.341	565
321.735	561.2
322.129	553.5
322.523	584.2
322.917	558.3
323.311	565.8
323.705	569.7
324.099	561.5
324.494	579.7
324.888	569.7
325.282	565.5
325.677	571.5
326.071	576.3
326.466	572.8
326.861	567.9
327.255	576.7
327.65	577.3
328.045	578.5
328.44	567.4
328.835	562.4
329.23	559.8
329.625	587.6
330.02	561.8
330.415	583.5
330.81	564.6
331.206	570.9
331.601	566.1
331.996	578.4
332.37	570.1
332.766	555.4
333.161	585.6
333.557	563.3
333.953	560.9
334.348	961.8
334.744	562.1
335.14	558.9
335.536	565.5
335.932	577.1
336.328	566
336.724	572.1
337.12	569.2
337.516	570
337.913	568
338.309	582
338.705	566.8
339.102	577
339.498	562.8
339.895	579.3
340.291	560
340.688	574.3
341.085	558.3
341.481	560.3
341.878	563.4
342.275	580.8
342.672	561.5
343.069	558.5
343.466	558.1
343.842	573
344.239	557.8
344.636	557.4
345.033	558.9
345.431	558.9
345.828	562.9
346.225	562.4
346.623	574.6
347.02	570.9
347.418	568.9
347.816	577.4
348.213	557.8
348.611	573
349.009	558.7
349.407	568.2
349.805	553
350.203	557.3
350.601	574.1
350.999	560.8
351.397	553.1
351.795	564.1
352.193	573.4
352.57	571.3
352.969	570.1
353.367	560.8
353.766	557.6
354.164	563.1
354.563	570.4
354.961	562.2
355.36	560.7
355.759	556.7
356.158	553.4
356.557	560.2
356.956	558.5
357.355	552.9
357.754	564.8
358.153	568.9
358.552	581
358.951	561.2
359.35	572.3
359.75	556
360.149	555
360.527	551.2
360.926	551.4
361.326	565.6
361.726	565.2
362.125	555.5
362.525	573
362.925	559.6
363.325	560.7
363.724	563.2
364.124	556.9
364.524	555.7
364.924	558.3
365.324	571.7
365.725	546.8
366.125	564.1
366.525	565.2
366.904	553.1
367.304	545.7
367.705	571.4
368.105	574
368.506	561.6
368.906	565.5
369.307	559.7
369.708	562.9
370.108	551.2
370.509	561.9
370.91	551.3
371.311	560.1
371.712	562.4
372.113	553.1
372.514	554.4
372.894	556
373.295	552.8
373.696	563
374.097	569.5
374.499	583.9
374.9	564.4
375.301	554.1
375.703	560
376.105	553.6
376.506	563.8
376.908	559.4
377.309	555.3
377.711	560.9
378.113	553.6
378.493	557.2
378.895	555.7
379.297	571.9
379.699	550
380.102	565
380.504	558.5
380.906	554.6
381.308	579.4
381.71	562.4
382.113	564.1
382.515	558.3
382.918	563.9
383.299	553
383.701	565.9
384.104	556.9
384.507	539.1
384.909	552.5
385.312	548.6
385.715	544.7
386.118	552.1
386.521	548.9
386.924	563.5
387.327	550.7
387.709	547.1
388.112	540.9
388.515	552.9
388.918	555.2
389.322	558.6
389.725	554.7
390.129	577.3
390.532	557.5
390.936	556.4
391.339	552.8
391.743	559.9
392.125	554.3
392.529	568.9
392.933	563.3
393.337	553
393.74	553.7
394.144	556.5
394.548	548.5
394.953	555.1
395.357	564.4
395.761	557.9
396.144	560
396.548	554.5
396.952	557.1
397.357	558.5
397.761	555.7
398.166	551.6
398.57	552.1
398.975	543.6
399.379	558
399.763	602.6
400.168	560.9
400.572	554.9
400.977	560.7
401.382	577.5
401.787	565.3
402.192	572.1
402.597	571.7
403.002	549
403.386	568.1
403.791	577.2
404.197	547.5
404.602	561.2
405.007	556.5
405.413	556.7
405.818	553.9
406.224	550.1
406.608	562.6
407.014	549.6
407.42	571.9
407.825	552.4
408.231	565.4
408.637	564.9
409.043	573.9
409.449	553.9
409.834	552.8
410.24	561.7
410.646	565.9
411.052	563.3
411.458	560.7
411.865	563.9
412.271	568.1
412.677	556.3
413.062	563.2
413.469	554.2
413.875	582.8
414.282	575
414.689	560.6
415.095	564.5
415.502	557.8
415.888	560.4
416.294	539.8
416.701	598
417.108	551.4
417.515	566.4
417.923	552.4
418.33	574.5
418.715	565.5
419.123	552.4
419.53	552.8
419.937	559.6
420.345	568.3
420.752	549.1
421.16	570.3
421.546	556.8
421.953	563
422.361	545.6
422.769	553.2
423.177	551.1
423.585	578.8
423.992	576.5
424.379	567.6
424.787	568
425.195	573
425.603	561.2
426.011	569.3
426.419	575.4
426.806	554.6
427.214	565
427.623	568.4
428.031	571.1
428.44	562.4
428.848	572.9
429.235	569.5
429.644	559.4
430.053	557.3
430.461	575.4
430.87	585
431.279	572.7
431.666	554.4
432.075	562.2
432.484	563.7
432.893	561.4
433.302	576.3
433.711	595.3
434.099	565.1
434.508	552.4
434.918	548.2
435.327	559.3
435.737	560.9
436.125	558.7
436.534	558.7
436.944	560.8
437.353	562.7
437.763	575.8
438.173	545
438.561	565.5
438.971	541.8
439.381	552.7
439.791	558.5
440.201	537.8
440.589	556.2
440.999	560.5
441.409	557.2
441.819	538.7
442.23	565.2
442.619	559.8
443.029	557.7
443.439	553.3
443.85	570.5
444.26	569.4
444.649	564.2
445.06	556.2
445.471	553
445.881	557.1
446.292	568.1
446.682	575.8
447.092	549.3
447.503	601.9
447.914	563.2
448.325	555.8
448.715	556.9
449.126	549.2
449.537	555.7
449.948	556.8
450.338	553
450.75	565.3
451.161	557.5
451.572	558.6
451.984	553.3
452.374	544.4
452.786	556.1
453.197	562
453.609	559.1
453.999	540.7
454.411	550.3
454.823	565.5
455.235	558.6
455.647	556.3
456.037	559.6
456.449	543.9
456.862	558.6
457.274	556.6
457.665	553.3
458.077	559.1
458.489	562.4
458.902	553.6
459.293	559.5
459.705	556.6
460.118	550.9
460.53	554.9
460.921	561.7
461.334	557.6
461.747	557.5
462.16	567.4
462.551	566.5
462.964	559
463.377	542.7
463.79	552.6
464.182	561.8
464.595	544.8
465.008	557.5
465.421	555.5
465.813	548.5
466.226	559.1
466.64	549.2
467.053	595.6
467.445	557.8
467.859	551.4
468.272	558.5
468.686	563.6
469.078	558.8
469.492	544.2
469.906	553.7
470.298	565.6
470.712	544.3
471.126	583.7
471.54	542.4
471.933	545
472.347	545.7
472.761	547.9
473.175	548.4
473.568	552.4
473.982	548
474.397	550.7
474.79	549.5
475.204	559.2
475.619	551.5
476.033	554.1
476.426	554.9
476.841	544.5
477.256	572.8
477.649	548.3
478.064	542.4
478.479	544.2
478.872	549.1
479.287	536.4
479.702	542.9
480.118	551.2
480.511	544.5
480.927	537.3
481.342	547.1
481.736	548.5
482.151	545.4
482.566	559.4
482.96	553.7
483.376	558.3
483.792	548.2
484.186	556.3
484.602	544.5
485.017	554.9
485.412	549.9
485.827	555.1
486.243	547.2
486.638	572
487.054	560.6
487.47	569.4
487.865	547
488.281	544.2
488.697	541.5
