#lambda/nm	C1
208.295	471.8
208.67	441.1
209.045	400.7
209.419	408.9
209.794	582.9
210.169	566.1
210.544	675.5
210.919	578.9
211.295	561.7
211.67	575.5
212.045	576.6
212.421	573.6
212.796	606.9
213.172	566.2
213.547	571
213.923	574.5
214.299	569.6
214.675	580.6
215.051	571.3
215.427	576.4
215.803	587.3
216.179	578.8
216.555	567.8
216.932	582
217.308	571.6
217.684	571.7
218.061	579.9
218.438	583
218.814	567.3
219.191	581.7
219.568	568.4
219.945	572.4
220.322	583.3
220.699	574.8
221.076	581.5
221.453	572.6
221.83	561.6
222.208	566.6
222.585	561.8
222.962	576.4
223.34	578.5
223.717	575.5
224.095	571.3
224.473	573.9
224.851	570.4
225.229	560.8
225.607	586.1
225.985	565.9
226.363	576.4
226.741	575
227.119	576.4
227.497	580.6
227.876	565.3
228.254	582.4
228.633	582.2
229.011	571.6
229.39	581.3
229.769	574.4
230.148	576.3
230.527	593.1
230.905	575.8
231.284	578.9
231.664	571.6
232.043	586.7
232.422	582.8
232.801	567.6
233.181	583
233.56	570.9
233.94	577.7
234.319	565.2
234.699	573.3
235.079	607.9
235.458	609
235.838	593.3
236.218	568.5
236.598	560.6
236.978	572.2
237.358	569.6
237.738	573
238.119	581.8
238.499	563
238.88	575.6
239.26	589.4
239.641	568.4
240.021	573
240.402	570.9
240.783	572.8
241.163	572.7
241.544	580.2
241.925	579.1
242.306	584.7
242.687	569.6
243.069	578.6
243.45	582.6
243.831	569.5
244.212	566.8
244.594	604.7
244.975	580
245.357	583.3
245.739	568.3
246.12	577.3
246.502	588
246.884	569.9
247.266	574.4
247.648	577.5
248.03	588.6
248.412	575.2
248.794	580.6
249.176	571.8
249.559	584.3
249.941	566.3
250.323	569
250.706	566.2
251.089	574.9
251.471	581.2
251.854	570.8
252.237	573.7
252.62	581.1
253.002	571.9
253.385	574.4
253.769	591.9
254.152	575.4
254.535	586.1
254.918	573
255.301	576.4
255.685	575.6
256.068	568.1
256.452	598.2
256.835	582.5
257.219	582.2
257.603	589.7
257.986	573.6
258.37	582.3
258.754	568.6
259.138	576.7
259.522	583.5
259.906	572.6
260.29	577.1
260.675	577.2
261.059	576.3
261.443	570.2
261.828	578.2
262.212	580.9
262.597	569.3
262.981	573.7
263.366	588.6
263.751	577.7
264.136	575.4
264.521	573.9
264.906	570.2
265.291	576.5
265.676	571.3
266.061	580.8
266.446	584.3
266.831	576
267.217	590.5
267.602	575.6
267.987	575.7
268.373	570.6
268.759	580.4
269.144	577.8
269.53	580.4
269.916	573.6
270.302	568.1
270.688	582.1
271.074	577
271.46	588
271.846	605.3
272.232	573.7
272.618	577
273.004	578.1
273.391	582.6
273.777	582.6
274.164	579.4
274.55	589.4
274.937	577.1
275.324	572.6
275.71	577.1
276.097	586.6
276.484	570.9
276.871	580.4
277.258	581.5
277.645	569.6
278.032	577.8
278.419	578.6
278.807	580.1
279.194	572.5
279.581	573.3
279.969	580.3
280.356	577.4
280.744	580.4
281.131	600.6
281.519	584.4
281.907	569.5
282.295	572.4
282.682	590.3
283.07	577
283.458	580.2
283.846	584.9
284.235	587.7
284.623	581.8
285.011	565
285.399	576.4
285.788	577.3
286.176	567.4
286.565	588.5
286.953	571.6
287.342	575.3
287.731	572.9
288.119	569
288.508	578.2
288.897	580.7
289.286	565.8
289.675	576.9
290.064	583.4
290.453	569.7
290.821	576.1
291.21	583.4
291.599	566.3
291.989	579.1
292.378	579.5
292.768	595.2
293.157	584.8
293.547	580.9
293.936	576.7
294.326	572.2
294.716	576.2
295.106	572.1
295.496	583.5
295.886	584.3
296.276	578.9
296.666	571.4
297.056	570.4
297.446	565.1
297.836	593.6
298.227	568.2
298.617	579.5
299.008	594.9
299.398	572.9
299.789	572.2
300.179	586.6
300.57	592.8
300.961	571.3
301.352	567.4
301.742	582.6
302.133	576.1
302.524	578.9
302.915	576.9
303.307	572.2
303.698	586.4
304.089	577.2
304.48	576.1
304.872	586.1
305.263	573.2
305.655	572.6
306.046	577
306.438	584.5
306.829	574.6
307.221	600.1
307.613	586.3
308.005	587.7
308.397	589
308.789	602.6
309.181	603.4
309.573	595.6
309.965	591
310.357	575.2
310.749	576.2
311.142	568.7
311.534	571.6
311.926	576.1
312.319	582
312.711	566.6
313.104	586.8
313.497	571.6
313.889	614.6
314.282	590.1
314.675	600.2
315.068	577.1
315.461	583.6
315.854	604.4
316.247	580.2
316.64	576
317.033	578.4
317.405	586.1
317.798	576.8
318.192	577.8
318.585	570.2
318.979	581.1
319.372	562.5
319.766	573.7
320.16	584.8
320.553	587.1
320.947	595.6
321.341	567.1
321.735	575.1
322.129	562.9
322.523	599.4
322.917	567.6
323.311	583.2
323.705	579.7
324.099	578.8
324.494	595.9
324.888	585.9
325.282	576.2
325.677	583.8
326.071	585.3
326.466	586.4
326.861	576.8
327.255	590.6
327.65	587
328.045	596.7
328.44	583.8
328.835	576.3
329.23	571.2
329.625	600.6
330.02	572.1
330.415	601.7
330.81	578.8
331.206	584.9
331.601	571.5
331.996	584.4
332.37	593.2
332.766	568.1
333.161	598.5
333.557	578.6
333.953	575.6
334.348	953.9
334.744	575.7
335.14	573.1
335.536	573.6
335.932	587.3
336.328	577.4
336.724	586.6
337.12	574.7
337.516	580.2
337.913	576.9
338.309	588
338.705	578.5
339.102	578.8
339.498	569.2
339.895	589.5
340.291	569.7
340.688	586.3
341.085	571.6
341.481	569.7
341.878	573.2
342.275	592.7
342.672	570.5
343.069	569.3
343.466	565
343.842	587.3
344.239	572.7
344.636	578
345.033	568.2
345.431	566.7
345.828	572.7
346.225	569.1
346.623	580
347.02	575.7
347.418	582.7
347.816	588.4
348.213	564.1
348.611	577.6
349.009	570.9
349.407	584.2
349.805	564.9
350.203	568
350.601	586.1
350.999	577
351.397	562.2
351.795	573.7
352.193	581.8
352.57	578.4
352.969	589.2
353.367	569.1
353.766	566
354.164	573
354.563	582.7
354.961	571.4
355.36	572.3
355.759	570.4
356.158	572.7
356.557	571.9
356.956	568.9
357.355	561.3
357.754	582.5
358.153	582.3
358.552	599.5
358.951	568.5
359.35	581.1
359.75	567.1
360.149	562.4
360.527	560.2
360.926	564.5
361.326	568.6
361.726	576.6
362.125	569.3
362.525	575.8
362.925	567.5
363.325	571.1
363.724	571.1
364.124	564.4
364.524	563.8
364.924	573.7
365.324	582.3
365.725	557.6
366.125	578.8
366.525	567.9
366.904	567.9
367.304	553.9
367.705	591.7
368.105	581.3
368.506	569.4
368.906	568.8
369.307	560.9
369.708	576.7
370.108	561.6
370.509	577.2
370.91	561.6
371.311	573
371.712	567.8
372.113	570.3
372.514	556.3
372.894	565.9
373.295	563.7
373.696	582.2
374.097	584
374.499	598
374.9	568.8
375.301	565.2
375.703	571.9
376.105	561.4
376.506	575.9
376.908	576.1
377.309	574.1
377.711	573.1
378.113	568
378.493	570.3
378.895	566.9
379.297	580
379.699	557.9
380.102	575.1
380.504	571.2
380.906	565
381.308	596.9
381.71	564.2
382.113	580.3
382.515	570.6
382.918	570.7
383.299	563
383.701	574.5
384.104	569.8
384.507	550.3
384.909	566.6
385.312	556.9
385.715	562.8
386.118	562.8
386.521	559.2
386.924	578.9
387.327	565.9
387.709	557
388.112	556.3
388.515	567.9
388.918	571
389.322	573.4
389.725	561.4
390.129	584.4
390.532	572
390.936	568.1
391.339	562.5
391.743	571.5
392.125	559.6
392.529	579.7
392.933	573.3
393.337	573.2
393.74	562.8
394.144	569.2
394.548	560.3
394.953	562.3
395.357	572.8
395.761	564.8
396.144	573.1
396.548	568.9
396.952	571.3
397.357	571.2
397.761	563.1
398.166	563.8
398.57	564.5
398.975	562.2
399.379	574.7
399.763	615.2
400.168	570.6
400.572	563.4
400.977	560.4
401.382	584.7
401.787	577.5
402.192	582.6
402.597	582.5
403.002	554.5
403.386	584.5
403.791	583
404.197	562.9
404.602	569.7
405.007	572.2
405.413	567.6
405.818	558.8
406.224	561.9
406.608	568.1
407.014	561.6
407.42	584.6
407.825	559.6
408.231	578.7
408.637	570.2
409.043	578.6
409.449	564.6
409.834	560.5
410.24	561.6
410.646	579.2
411.052	578.3
411.458	567.8
411.865	580.3
412.271	577.7
412.677	567.4
413.062	577.1
413.469	558.6
413.875	591.6
414.282	581.7
414.689	567.9
415.095	579.9
415.502	562.2
415.888	566.3
416.294	557.7
416.701	607.6
417.108	568
417.515	576.1
417.923	566.4
418.33	590.3
418.715	582.7
419.123	568.8
419.53	566.7
419.937	571.6
420.345	580.2
420.752	564.3
421.16	580.2
421.546	573.4
421.953	578.3
422.361	567.1
422.769	570.5
423.177	559.8
423.585	597.6
423.992	590
424.379	583.3
424.787	580.9
425.195	590
425.603	569.4
426.011	584.5
426.419	587.8
426.806	578.4
427.214	580.4
427.623	583.4
428.031	588.1
428.44	580.5
428.848	583.6
429.235	592.7
429.644	583.6
430.053	581.3
430.461	597.3
430.87	610.1
431.279	597.3
431.666	590.9
