#lambda/nm	C1
208.295	474.8
208.67	442.7
209.045	401.9
209.419	411.2
209.794	573.1
210.169	552.4
210.544	666.4
210.919	565.8
211.295	562.5
211.67	566.4
212.045	558.3
212.421	565.2
212.796	603.1
213.172	561.9
213.547	563.8
213.923	561.5
214.299	558.7
214.675	578.8
215.051	567
215.427	567.4
215.803	577.5
216.179	570.8
216.555	562.1
216.932	572.7
217.308	564.5
217.684	564
218.061	568.9
218.438	566.9
218.814	560.2
219.191	569.9
219.568	558.9
219.945	565.5
220.322	576.5
220.699	569.4
221.076	569.2
221.453	567
221.83	555.6
222.208	559.8
222.585	560.1
222.962	567
223.34	563.7
223.717	561.3
224.095	561.5
224.473	569.6
224.851	563.4
225.229	559.4
225.607	578
225.985	552.3
226.363	566.6
226.741	566.6
227.119	562.1
227.497	576.4
227.876	554.7
228.254	570
228.633	572.9
229.011	563.7
229.39	567.9
229.769	571.8
230.148	570.9
230.527	582.3
230.905	568.9
231.284	568.2
231.664	560.3
232.043	575.2
232.422	571.5
232.801	559.9
233.181	569.7
233.56	565.4
233.94	567.8
234.319	553
234.699	564.4
235.079	603.5
235.458	602
235.838	578.9
236.218	556.2
236.598	555.1
236.978	558.6
237.358	558.9
237.738	556
238.119	572.4
238.499	551.9
238.88	562.5
239.26	578.8
239.641	550.4
240.021	563.9
240.402	565
240.783	564.4
241.163	560.9
241.544	567.9
241.925	566.1
242.306	583.6
242.687	560.2
243.069	563.8
243.45	574.3
243.831	561.4
244.212	562.7
244.594	594.6
244.975	575.2
245.357	568.6
245.739	563.2
246.12	568.7
246.502	579
246.884	564.1
247.266	558.4
247.648	567.1
248.03	587.5
248.412	565.2
248.794	567.1
249.176	564.4
249.559	575.2
249.941	562.4
250.323	554.4
250.706	562.1
251.089	564.6
251.471	567.9
251.854	567.2
252.237	563.2
252.62	571.7
253.002	565
253.385	570.4
253.769	581.6
254.152	565.1
254.535	575.5
254.918	562.1
255.301	562.4
255.685	565.9
256.068	557.3
256.452	588.2
256.835	572.9
257.219	568.3
257.603	579.1
257.986	554.5
258.37	568.3
258.754	555
259.138	570.4
259.522	576.3
259.906	559.9
260.29	566.3
260.675	561.2
261.059	565.9
261.443	557.4
261.828	566.7
262.212	572.8
262.597	556.3
262.981	560.6
263.366	575.1
263.751	571.8
264.136	557.9
264.521	557.1
264.906	560.8
265.291	572.9
265.676	565.7
266.061	571.6
266.446	579.4
266.831	565.7
267.217	586.5
267.602	570.1
267.987	572.6
268.373	560.1
268.759	568.5
269.144	569.4
269.53	563.4
269.916	563.8
270.302	556.8
270.688	568.4
271.074	562.2
271.46	577.1
271.846	594.3
272.232	561.5
272.618	562.4
273.004	564.6
273.391	569.6
273.777	580.2
274.164	572.8
274.55	583.4
274.937	571.5
275.324	562
275.71	573.8
276.097	572.5
276.484	561
276.871	569.4
277.258	572.2
277.645	553.5
