#lambda/nm	C1
208.295	468.9
208.67	438.3
209.045	398.4
209.419	405.1
209.794	581.9
210.169	557.5
210.544	671.2
210.919	575.1
211.295	563
211.67	572.2
212.045	568
212.421	564.6
212.796	604.2
213.172	568.6
213.547	565
213.923	567.9
214.299	564.7
214.675	573.6
215.051	570.6
215.427	570.8
215.803	587.4
216.179	572.6
216.555	560.6
216.932	576.4
217.308	566.9
217.684	573.5
218.061	576
218.438	573.2
218.814	566.2
219.191	577.6
219.568	562.3
219.945	569.3
220.322	578.9
220.699	570
221.076	577.7
221.453	574.6
221.83	564.3
222.208	568.1
222.585	572
222.962	574.7
223.34	573.1
223.717	567.2
224.095	573.9
224.473	574
224.851	568.4
225.229	564.7
225.607	588.9
225.985	563.2
226.363	573.3
226.741	576.9
227.119	576.1
227.497	581.7
227.876	558.1
228.254	576.8
228.633	575
229.011	568.6
229.39	572.2
229.769	573.6
230.148	586.9
230.527	590.6
230.905	573.9
231.284	578.2
231.664	566.7
232.043	584.6
232.422	579.3
232.801	571.3
233.181	575.7
233.56	567.4
233.94	568.5
234.319	562.4
234.699	572.3
235.079	601.6
235.458	607.6
235.838	589.4
236.218	567.7
236.598	566.7
236.978	568.1
237.358	566.5
237.738	567.7
238.119	577.6
238.499	567.4
238.88	568.2
239.26	585.6
239.641	564
240.021	570.7
240.402	573.2
240.783	570.5
241.163	572.8
241.544	580.2
241.925	576.5
242.306	588.5
242.687	567.8
243.069	576.3
243.45	584.7
243.831	565.1
244.212	566.1
244.594	605.1
244.975	579.3
245.357	576.7
245.739	570.3
246.12	571
246.502	585.1
246.884	565.3
247.266	565.6
247.648	574.7
248.03	589.6
248.412	578.7
248.794	573.7
249.176	569.4
249.559	579.1
249.941	566.4
250.323	562.6
250.706	561.5
251.089	576.5
251.471	574.7
251.854	572.8
252.237	566.1
252.62	581.6
253.002	571.4
253.385	564.9
253.769	588.4
254.152	573.8
254.535	576.9
254.918	568.4
255.301	571.9
255.685	566.5
256.068	564.2
256.452	591
256.835	580.4
257.219	578.1
257.603	577.9
257.986	564.3
258.37	576
258.754	558.3
259.138	572.4
259.522	581.3
259.906	568.9
260.29	577.6
260.675	568.9
261.059	571.1
