#lambda/nm	C1
208.295	471.7
208.67	439.4
209.045	399.9
209.419	408
209.794	553.9
210.169	536.3
210.544	644.1
210.919	550.8
211.295	545.6
211.67	552.1
212.045	539.4
212.421	544
212.796	583.9
213.172	546.7
213.547	549.6
213.923	545.4
214.299	545.6
214.675	554.6
215.051	553.7
215.427	550.6
215.803	565.8
216.179	554.9
216.555	540.2
216.932	558.5
217.308	549.2
217.684	547.9
218.061	559.3
218.438	551.5
218.814	547.8
219.191	552.9
219.568	546.3
219.945	553.9
220.322	557.6
220.699	551.7
221.076	559
221.453	550.9
221.83	543.9
222.208	554.6
222.585	548.8
222.962	554
223.34	559.8
223.717	557.7
224.095	553.7
224.473	549.3
224.851	550.9
225.229	547.7
225.607	563.4
225.985	542.7
226.363	555.7
226.741	557.4
227.119	552.9
227.497	563.2
227.876	543.3
228.254	564.2
228.633	560.4
229.011	554.9
229.39	562.8
229.769	559.4
230.148	560.7
230.527	572.1
230.905	557.5
231.284	555.9
231.664	549.9
232.043	568.2
232.422	561.1
232.801	548.6
233.181	566
233.56	557.6
233.94	557.3
234.319	546.2
234.699	554.2
235.079	589.1
235.458	587.4
235.838	573.8
236.218	552.6
236.598	545
236.978	550.1
237.358	553.4
237.738	555.7
238.119	567.4
238.499	551.2
238.88	564.8
239.26	576.2
239.641	549.8
240.021	558.1
240.402	558.6
240.783	557.6
241.163	557.9
241.544	557.5
241.925	562.9
242.306	573.2
242.687	549.2
243.069	560.4
243.45	563.9
243.831	556.2
244.212	552.7
244.594	585.1
244.975	564
245.357	557.7
245.739	549.4
246.12	554.5
246.502	564.6
246.884	558.8
247.266	549.5
247.648	553.7
248.03	570.4
248.412	554
248.794	557.6
249.176	551.6
249.559	555
249.941	543.5
250.323	538.5
250.706	541.6
251.089	553.9
251.471	552.3
251.854	555.3
252.237	550
252.62	556.3
253.002	549.7
253.385	554.3
253.769	565.5
254.152	554.6
254.535	556.2
254.918	547.8
255.301	545.1
255.685	549.4
256.068	548.6
256.452	571.8
256.835	561
257.219	556.1
257.603	559.2
257.986	538.5
258.37	545.5
258.754	541.1
259.138	553.3
259.522	551.2
259.906	544.8
260.29	549.4
260.675	547
261.059	546.8
261.443	542.8
261.828	552.3
262.212	555.6
262.597	541.1
262.981	547
263.366	556.4
263.751	553.6
264.136	547.7
264.521	549.9
264.906	541.9
265.291	553.8
265.676	548
266.061	553.6
266.446	564.3
266.831	555.5
267.217	569.2
267.602	551.6
267.987	548.5
268.373	546.4
268.759	560.3
269.144	553.5
269.53	548.9
269.916	553
270.302	549.2
270.688	553.8
271.074	554.9
271.46	557.8
271.846	574.2
272.232	554.9
272.618	547.3
273.004	545.5
273.391	556.9
273.777	559.4
274.164	558.2
274.55	561.3
274.937	553.2
275.324	546.4
275.71	555.4
276.097	559.1
276.484	541.2
276.871	555
277.258	556.5
277.645	541.3
278.032	550
278.419	551.7
278.807	557.5
279.194	540
279.581	549.5
279.969	553.3
280.356	552.3
280.744	552.3
281.131	570.9
281.519	559.7
281.907	547.5
282.295	543
282.682	556.9
283.07	555.2
283.458	557.7
283.846	561.5
284.235	564.7
284.623	561.5
285.011	543.8
285.399	555.3
285.788	552.8
286.176	542.7
286.565	562.8
286.953	550.5
287.342	551.9
287.731	547.8
288.119	545.8
288.508	545.7
288.897	555.7
289.286	544.4
289.675	553.1
290.064	559.5
290.453	546.8
290.821	548.8
291.21	564.3
291.599	548.3
291.989	558.3
292.378	560
292.768	562.1
293.157	551.9
293.547	562.7
293.936	548.5
294.326	546.1
294.716	554.5
295.106	547.3
295.496	556.4
295.886	560.1
296.276	552
296.666	549.8
297.056	547.4
297.446	540.8
297.836	566.7
298.227	548.3
298.617	555
299.008	563.8
299.398	549.6
299.789	551.3
300.179	558.1
300.57	565.6
300.961	547.1
301.352	548.3
301.742	558.1
302.133	557.2
302.524	552.8
302.915	550.4
303.307	546
303.698	558.9
304.089	559.9
304.48	551.1
304.872	559.3
305.263	548.9
305.655	546.4
306.046	559.7
306.438	554.3
306.829	549.5
307.221	560.4
307.613	555.5
308.005	562
308.397	557.6
308.789	569.1
309.181	568.1
309.573	563.2
309.965	567
310.357	545.1
310.749	559.3
311.142	545
311.534	548.1
311.926	556.3
312.319	547.2
312.711	549.8
313.104	563.5
313.497	550.4
313.889	580.6
314.282	562.5
314.675	578.5
315.068	553.8
315.461	559.8
315.854	579.7
316.247	561
316.64	555.5
317.033	554.2
317.405	558.8
317.798	559.2
318.192	558.4
318.585	551.2
318.979	557.9
319.372	552
319.766	554
320.16	564.5
320.553	568.5
320.947	572.6
321.341	549
321.735	554.9
322.129	545.2
322.523	576.1
322.917	546.2
323.311	561.9
323.705	550.4
324.099	554.4
324.494	565.8
324.888	558.8
325.282	549
325.677	555.7
326.071	564.6
326.466	562
326.861	559.6
327.255	565.5
327.65	566.3
328.045	571.3
328.44	557
328.835	557.2
329.23	546.8
329.625	577.1
330.02	547.6
330.415	571.6
330.81	557.7
331.206	558.8
331.601	552.1
331.996	558.6
332.37	567.1
332.766	547.2
333.161	573.2
333.557	551.1
333.953	553.9
334.348	921.5
334.744	557.4
335.14	555.9
335.536	555.4
335.932	562.5
336.328	554.1
336.724	562.2
337.12	553.6
337.516	559.1
337.913	556.5
338.309	565.1
338.705	554.2
339.102	565.7
339.498	555.8
339.895	560.6
340.291	550.4
340.688	560.2
341.085	550.7
341.481	551.3
341.878	553
342.275	572.4
342.672	541.5
343.069	550.9
343.466	534.7
343.842	555
344.239	539.6
344.636	554.6
345.033	543.9
345.431	541.7
345.828	554.1
346.225	546.3
346.623	560.7
347.02	547.1
347.418	557.7
347.816	561.9
348.213	541.9
348.611	552.3
349.009	546.7
349.407	556.3
349.805	543.7
350.203	541
350.601	556.7
350.999	551.6
351.397	548.1
351.795	553.8
352.193	557.5
352.57	559
352.969	560
353.367	546.6
353.766	549.3
354.164	547.2
354.563	560.4
354.961	554.1
355.36	549.4
355.759	545.8
356.158	547.6
356.557	545.4
356.956	541
357.355	534.9
357.754	552.8
358.153	554.3
358.552	569.2
358.951	550.8
359.35	566
359.75	547.4
360.149	544.7
360.527	537.5
360.926	542.9
361.326	549.7
361.726	551.7
362.125	544.4
362.525	552
362.925	547.2
363.325	553.9
363.724	552.3
364.124	544.8
364.524	545.4
364.924	547.8
365.324	561.1
365.725	545.4
366.125	568
366.525	574.1
366.904	597.8
367.304	617.1
367.705	682
368.105	706.9
368.506	720.8
368.906	741.4
369.307	754.3
369.708	762
370.108	750.5
370.509	757.6
370.91	710.3
371.311	697.8
371.712	664.3
372.113	633.5
372.514	606
372.894	598.5
373.295	567.3
373.696	577.1
374.097	572.2
374.499	581.9
374.9	557.3
375.301	554.1
375.703	556
376.105	542.5
376.506	552
376.908	556
377.309	553.6
377.711	550.6
378.113	553.7
378.493	554.6
378.895	557.3
379.297	568
379.699	547.1
380.102	561
380.504	557.6
380.906	549.2
381.308	583.7
381.71	560.9
382.113	566.8
382.515	555.7
382.918	563.4
383.299	557.3
383.701	568
384.104	565.2
384.507	550.3
384.909	561.1
385.312	554.6
385.715	558.4
386.118	558.9
386.521	556
386.924	568.3
387.327	552.1
387.709	553.1
388.112	550.3
388.515	555.1
388.918	561.7
389.322	562.2
389.725	558.8
390.129	580.6
390.532	565.1
390.936	556.4
391.339	551.3
391.743	559.3
392.125	550.1
392.529	566.2
392.933	570.7
393.337	560.8
393.74	556
394.144	562.7
394.548	553.8
394.953	553.8
395.357	561.5
395.761	555.5
396.144	558.5
396.548	558
396.952	562.2
397.357	557.8
397.761	554.9
398.166	554.5
398.57	555.9
398.975	550.7
399.379	565.2
399.763	608.2
400.168	560.7
400.572	561.8
400.977	560.3
401.382	582.7
401.787	575
402.192	584.6
402.597	579.1
403.002	563.6
403.386	586.3
403.791	587
404.197	578
404.602	591.9
405.007	618.8
405.413	684.2
405.818	802
406.224	1009.8
406.608	1308.1
407.014	1577
407.42	1811.9
407.825	1969.9
408.231	2115.7
408.637	2203.1
409.043	2261.6
409.449	2254.7
409.834	2143.5
410.24	1942
410.646	1714.9
411.052	1504.2
411.458	1313.4
411.865	1173.1
412.271	1066.2
412.677	972.4
413.062	906.9
413.469	822.8
413.875	817.7
414.282	773
414.689	764.1
415.095	750.2
415.502	742
415.888	746.2
416.294	744.9
416.701	792.3
417.108	761.2
417.515	792.4
417.923	787.7
418.33	826.5
418.715	821.9
419.123	821.3
419.53	837.1
419.937	860.1
420.345	870
420.752	871.7
421.16	896.9
421.546	898.1
421.953	909.9
422.361	906.8
422.769	932.5
423.177	926.5
423.585	966.7
423.992	980.6
424.379	981
424.787	994.1
425.195	1019.2
425.603	1016.6
426.011	1035.6
426.419	1053.8
426.806	1060.9
427.214	1072.5
427.623	1105.4
428.031	1128.3
428.44	1141.2
428.848	1151.1
429.235	1173
429.644	1187.7
430.053	1206.5
430.461	1237.1
430.87	1279.1
431.279	1283.9
431.666	1276
432.075	1312.2
432.484	1335.8
432.893	1351.6
433.302	1377.4
433.711	1417.9
434.099	1418.3
434.508	1438.8
434.918	1461.2
435.327	1515.4
435.737	1589.1
436.125	1781
436.534	2143.5
436.944	2897
437.353	4021.6
437.763	5227.5
438.173	6230.8
438.561	7051.3
438.971	7681.8
439.381	8149.9
439.791	8443.1
440.201	8450.6
440.589	8178.4
440.999	7386.3
441.409	6375.9
441.819	5387.6
442.23	4581.8
442.619	3879.9
443.029	3322
443.439	2887.3
443.85	2568.6
444.26	2323.3
444.649	2131
445.06	1993.3
445.471	1948.6
445.881	1930.4
446.292	1949.1
446.682	1974.9
447.092	1928.4
447.503	1985.4
447.914	1966.9
448.325	1983.2
