#lambda/nm	C1
208.295	476.9
208.67	441.7
209.045	403.6
209.419	407.5
209.794	553.7
210.169	536.5
210.544	641.3
210.919	555.9
211.295	537.4
211.67	552.3
212.045	547
212.421	547.4
212.796	576
213.172	543.2
213.547	539.2
213.923	543
214.299	539
214.675	553.5
215.051	551.8
215.427	550.1
215.803	570.4
216.179	557.2
216.555	540.7
216.932	559.3
217.308	548.4
217.684	548.7
218.061	552.9
218.438	554.3
218.814	544.3
219.191	555
219.568	541.8
219.945	548.4
220.322	555.9
220.699	551
221.076	556.1
221.453	552
221.83	542.9
222.208	543.8
222.585	545.6
222.962	551.9
223.34	555.3
223.717	546.7
224.095	548.6
224.473	556
224.851	545
225.229	544
225.607	557.9
225.985	543.8
226.363	547.8
226.741	550.4
227.119	552.6
227.497	560.4
227.876	540.1
228.254	553.1
228.633	555.7
229.011	554.3
229.39	553.9
229.769	553.4
230.148	557.3
230.527	569.9
230.905	555.6
231.284	559.7
231.664	547
232.043	563.9
232.422	558.7
232.801	551.8
233.181	557.8
233.56	555.8
233.94	552.5
234.319	542.4
234.699	554
235.079	588.4
235.458	580.3
235.838	569.2
236.218	546.4
236.598	545.8
236.978	546.9
237.358	550.8
237.738	549
238.119	560.1
238.499	549.9
238.88	554.9
239.26	564.7
239.641	544.7
240.021	550.4
240.402	556.2
240.783	555.9
241.163	552.3
241.544	557.9
241.925	549.9
242.306	566.5
242.687	548.7
243.069	557.7
243.45	557.4
243.831	549.3
244.212	553.3
244.594	586.6
244.975	565.5
245.357	554.7
245.739	545.4
246.12	554.5
246.502	561
246.884	552.5
247.266	543.9
247.648	551.1
248.03	572.1
248.412	554.8
248.794	558.5
249.176	546.3
249.559	557.1
249.941	551.4
250.323	544.5
250.706	551.5
251.089	549.1
251.471	555.9
251.854	548.7
252.237	548.4
252.62	557.5
253.002	548.3
253.385	550.9
253.769	565.9
254.152	552.3
254.535	556.8
254.918	545.2
255.301	548.4
255.685	543.7
256.068	548.3
256.452	571.5
256.835	548.7
257.219	549.7
257.603	561.9
257.986	539.3
258.37	551.6
258.754	538.4
259.138	552.6
259.522	557.1
259.906	543.3
260.29	550.5
260.675	544.6
261.059	552.5
261.443	541.2
261.828	550.3
262.212	556
262.597	539.7
262.981	545.2
263.366	555.1
263.751	553.3
264.136	543.6
264.521	549.6
264.906	546.5
265.291	558.7
265.676	546.6
266.061	554
266.446	561.2
266.831	548.7
267.217	562.7
267.602	545.4
267.987	555.3
268.373	548
268.759	557
269.144	560
269.53	550
269.916	546
270.302	550.3
270.688	551.4
