#lambda/nm	C1
208.295	474.2
208.67	439.8
209.045	400.2
209.419	410.4
209.794	554.4
210.169	533.6
210.544	640.2
210.919	552.1
211.295	538.7
211.67	551.2
212.045	541.9
212.421	549.4
212.796	578.8
213.172	534.5
213.547	548.1
213.923	542.8
214.299	543.2
214.675	549.7
215.051	557.7
215.427	546.1
215.803	558.4
216.179	550.1
216.555	543.5
216.932	551
217.308	548.2
217.684	546.5
218.061	554.5
218.438	551.7
218.814	542.8
219.191	554.3
219.568	539.9
219.945	541.5
220.322	550.3
220.699	552.1
221.076	555.2
221.453	549.9
221.83	539.1
222.208	543.3
222.585	539.3
222.962	552.8
223.34	551.1
223.717	540.4
224.095	547.8
224.473	550
224.851	543.9
225.229	532.1
225.607	556.1
225.985	539.8
226.363	551.3
226.741	553
227.119	546.9
227.497	556
227.876	539.7
228.254	553.8
228.633	553.5
229.011	547.9
229.39	552.3
229.769	552.3
230.148	549.6
230.527	563.2
230.905	547.1
231.284	547.3
231.664	542.8
232.043	560.3
232.422	549.4
232.801	541.8
233.181	555
233.56	545.5
233.94	539.7
234.319	537.3
234.699	544.3
235.079	582.1
235.458	582.2
235.838	566.7
236.218	540.8
236.598	537.5
236.978	539.4
237.358	544.7
237.738	538.6
238.119	546.3
238.499	540.1
238.88	547
239.26	562.2
239.641	534.3
240.021	537.9
240.402	544
240.783	544.5
241.163	543.2
241.544	547.7
241.925	545.8
242.306	559.6
242.687	541.7
243.069	548.5
243.45	554.8
243.831	541.8
244.212	544.3
244.594	579.7
244.975	555
245.357	544.3
245.739	538.3
246.12	545.5
246.502	557.8
246.884	545
247.266	543.6
247.648	548.8
248.03	569.4
248.412	551.5
248.794	551.4
249.176	539
249.559	555
249.941	540
250.323	539.3
250.706	541.9
251.089	545.8
251.471	546.6
251.854	544.1
252.237	548.3
252.62	555.5
253.002	546.3
253.385	548.5
253.769	557.8
254.152	550
254.535	552.1
254.918	541.9
255.301	539
255.685	542.8
256.068	539.2
256.452	564.1
256.835	548.1
257.219	547.1
257.603	553.8
257.986	539.1
258.37	554
258.754	539.5
259.138	549.6
259.522	548.3
259.906	538.5
260.29	555.2
260.675	540.4
261.059	549.1
261.443	543.4
261.828	548.9
262.212	551.5
262.597	541
262.981	545.5
263.366	554.2
263.751	550.5
264.136	546.4
264.521	545.6
264.906	543.9
265.291	556.5
265.676	541.5
266.061	551
266.446	559.6
266.831	551.5
267.217	556.5
267.602	549.5
267.987	554.5
268.373	544.7
268.759	554.4
269.144	552.7
269.53	544.9
269.916	540.7
270.302	543.1
270.688	544.9
271.074	553.9
271.46	554.7
271.846	575.6
272.232	543.9
272.618	542.2
273.004	547.1
273.391	553.5
273.777	548.2
274.164	544.5
274.55	563.5
274.937	547.3
275.324	546.2
275.71	554.1
276.097	557.2
276.484	544.5
276.871	547.6
277.258	549
277.645	541.8
278.032	545.8
278.419	545.6
278.807	549.8
279.194	541.7
279.581	542.4
279.969	553.5
280.356	547.7
280.744	552.6
281.131	572.1
281.519	553.9
281.907	545.8
282.295	542.5
282.682	557.2
283.07	547.2
283.458	555.7
283.846	560.1
284.235	554.7
284.623	552
285.011	541.7
285.399	547.7
285.788	542.4
286.176	532
286.565	554.2
286.953	538.9
287.342	542
287.731	539.2
288.119	541.2
288.508	541.6
288.897	542.2
289.286	535.3
289.675	546
290.064	552.3
290.453	542.6
290.821	544.5
291.21	562.1
291.599	546.1
291.989	544.8
292.378	558.9
292.768	562.1
293.157	553.9
293.547	554.4
293.936	540.6
294.326	545.8
294.716	548.7
295.106	546.3
295.496	549.6
295.886	552
296.276	547.9
296.666	545.4
297.056	539.2
297.446	539.9
297.836	560.6
298.227	544.2
298.617	546.7
299.008	556.6
299.398	547.2
299.789	544.4
300.179	546.7
300.57	557.5
300.961	540.4
301.352	538.5
301.742	556
302.133	545.8
302.524	544.2
302.915	552.1
303.307	541.6
303.698	559.3
304.089	550.9
304.48	543.8
304.872	552.5
305.263	547.4
305.655	543.6
306.046	550.7
306.438	546
306.829	538.8
307.221	558
307.613	550.4
308.005	551.1
308.397	558.1
308.789	565.3
309.181	567.7
309.573	561.7
309.965	557.4
310.357	545.9
310.749	551.7
311.142	540.4
311.534	545.7
311.926	557
312.319	542.1
312.711	535.6
313.104	558.4
313.497	548.7
313.889	582.6
314.282	563.6
314.675	566.8
315.068	552.3
315.461	555.8
315.854	571.8
316.247	556.6
316.64	541.9
317.033	547.1
317.405	555
317.798	542.2
318.192	553.7
318.585	537.8
318.979	548
319.372	538.8
319.766	546.5
320.16	561.1
320.553	562.8
320.947	565.9
321.341	552.6
321.735	548.4
322.129	533.1
322.523	565.5
322.917	541.8
323.311	557.5
323.705	550.6
324.099	552
324.494	560.5
324.888	561.7
325.282	546.1
325.677	550.8
326.071	553.2
326.466	553.1
326.861	547.8
327.255	559.7
327.65	563.8
328.045	553.9
328.44	549.1
328.835	548.6
329.23	544.3
329.625	566.9
330.02	548.6
330.415	564.8
330.81	552.2
331.206	548.9
331.601	545.2
331.996	552.1
332.37	555.4
332.766	541.7
333.161	566.4
333.557	545.8
333.953	547.2
334.348	870.7
334.744	548.1
335.14	539.2
335.536	545.8
335.932	562.3
336.328	549.4
336.724	554.9
337.12	546.6
337.516	549.8
337.913	547.1
338.309	564.5
338.705	550
339.102	552.8
339.498	548.4
339.895	561.6
340.291	544.3
340.688	551.9
341.085	539.2
341.481	545.4
341.878	547.4
342.275	563.9
342.672	537.2
343.069	540.1
343.466	539.6
343.842	551.7
344.239	545.3
344.636	554.2
345.033	540
345.431	538.1
345.828	550.6
346.225	540.7
346.623	553.9
347.02	544.8
347.418	551.9
347.816	557.8
348.213	539.7
348.611	552.4
349.009	539.8
349.407	556
349.805	535.2
350.203	536.1
350.601	554.1
350.999	547.7
351.397	536.7
351.795	539.4
352.193	553.6
352.57	549.8
352.969	552.3
353.367	534.6
353.766	538.5
354.164	542
354.563	549.2
354.961	544
355.36	547.5
355.759	539.3
356.158	531.4
356.557	537.2
356.956	534.1
357.355	533.2
357.754	545.2
358.153	549.7
358.552	564.9
358.951	543.5
359.35	553.2
359.75	540.5
360.149	540.2
360.527	534.8
360.926	537.7
361.326	538.7
361.726	539.7
362.125	540.8
362.525	548.5
362.925	541.9
363.325	545.3
363.724	541.4
364.124	539
364.524	535.3
364.924	538.1
365.324	552.5
365.725	528.7
366.125	546.8
366.525	540.5
366.904	532.7
367.304	521.9
367.705	558.4
368.105	551.2
368.506	540.9
368.906	544.7
369.307	539.9
369.708	547.7
370.108	532.9
370.509	552.7
370.91	537.2
371.311	537.9
371.712	541.8
372.113	534.4
372.514	535
372.894	537.4
373.295	534.8
373.696	549
374.097	542.2
374.499	565.1
374.9	539.6
375.301	531.4
375.703	542.5
376.105	535.2
376.506	549
376.908	544.9
377.309	540.2
377.711	544.5
378.113	539.9
378.493	540.3
378.895	536.2
379.297	551.2
379.699	535.2
380.102	547.2
380.504	543.6
380.906	537.9
381.308	562.7
381.71	543.8
382.113	547.5
382.515	535.4
382.918	538.4
383.299	542
383.701	543.6
384.104	543.1
384.507	527.5
384.909	536.1
385.312	528.7
385.715	528.1
386.118	538.8
386.521	530.5
386.924	544.3
387.327	535.1
387.709	528.3
388.112	527.5
388.515	537
388.918	537.9
389.322	546.1
389.725	533.5
390.129	555
390.532	543.2
390.936	532.5
391.339	527.7
391.743	537.7
392.125	533.7
392.529	545.9
392.933	546.5
393.337	536.2
393.74	542.5
394.144	539.6
394.548	530
394.953	540.9
395.357	544.2
395.761	534.7
396.144	543.8
396.548	542.9
396.952	538.7
397.357	539.8
397.761	536.2
398.166	536.6
398.57	538.9
398.975	533
399.379	541.1
399.763	584
400.168	542.4
400.572	544.8
400.977	535.7
401.382	559.5
401.787	546.5
402.192	551.7
402.597	553.2
403.002	526.5
403.386	548.1
403.791	554
404.197	539.4
404.602	539.9
405.007	538.7
405.413	533.4
405.818	532.5
406.224	533.8
406.608	539.9
407.014	532.3
407.42	557.3
407.825	541.4
408.231	552
408.637	544.1
409.043	553.1
409.449	535.6
409.834	533.7
410.24	537.2
410.646	553.6
411.052	550
411.458	542.7
411.865	546.1
412.271	544.2
412.677	543
413.062	539.6
413.469	528.8
413.875	557.4
414.282	545.2
414.689	543.4
415.095	545.2
415.502	533.9
415.888	541.5
416.294	534.6
416.701	580.3
417.108	533.4
417.515	554.2
417.923	536
418.33	563.6
418.715	546.9
419.123	539.7
419.53	537
419.937	545.4
420.345	558.9
420.752	541.5
421.16	550
421.546	537
421.953	542.1
422.361	534.7
422.769	543.4
423.177	538.4
423.585	563.4
423.992	560.7
424.379	552.3
424.787	554.3
425.195	561.4
425.603	543.7
426.011	550.1
426.419	553
426.806	546.4
427.214	542.5
427.623	552.4
428.031	558.8
428.44	551.1
428.848	555.5
429.235	552.5
429.644	544
430.053	542.8
430.461	555
430.87	559.8
431.279	551.1
431.666	539.7
432.075	551.8
432.484	549.8
432.893	542.4
433.302	564.1
433.711	578.1
434.099	551.4
434.508	544.3
434.918	542.4
435.327	554.2
435.737	551.3
436.125	556.7
436.534	551.4
436.944	557.2
437.353	557.5
437.763	576.2
438.173	551.1
438.561	569.4
438.971	549.4
439.381	556.4
439.791	565.7
440.201	554.2
440.589	566.8
440.999	567.3
441.409	563.2
441.819	555.4
442.23	568.6
442.619	565.6
443.029	557.8
443.439	563.7
443.85	570
444.26	573.6
444.649	567.3
445.06	560.8
445.471	554.4
445.881	561.2
446.292	573.7
446.682	583.9
447.092	549.1
447.503	600.4
447.914	565.4
448.325	566.3
448.715	561.8
449.126	555.5
449.537	559.7
449.948	562.9
450.338	564.3
450.75	567.3
451.161	570.1
451.572	566.9
451.984	558.1
452.374	550.1
452.786	567.8
453.197	568.5
453.609	575
453.999	560.8
454.411	562.3
454.823	577.2
455.235	566.2
455.647	561.9
456.037	566.1
456.449	560
456.862	566.5
457.274	566.3
