#lambda/nm	C1
208.295	474.8
208.67	440.9
209.045	403.2
209.419	408.3
209.794	554
210.169	537.2
210.544	646.2
210.919	551.7
211.295	541.9
211.67	550.5
212.045	543.6
212.421	545.3
212.796	576.4
213.172	546
213.547	545.7
213.923	545.2
214.299	545.2
214.675	551.5
215.051	548.5
215.427	556.5
215.803	567.8
216.179	552.1
216.555	545.4
216.932	552.1
217.308	546.5
217.684	551.7
218.061	552.6
218.438	551
218.814	539.8
219.191	553.2
219.568	542.6
219.945	540.6
220.322	551.3
220.699	551.2
221.076	554.7
221.453	545.2
221.83	538.7
222.208	543.3
222.585	543.5
222.962	552.2
223.34	546.7
223.717	539.1
224.095	540.8
224.473	547
224.851	537.3
225.229	538.8
225.607	559.2
225.985	536.1
226.363	551.3
226.741	547.3
227.119	544.4
227.497	564.4
227.876	536.4
228.254	549.1
228.633	555.4
229.011	555.4
229.39	553.9
229.769	556
230.148	552.5
230.527	567.8
230.905	546.9
231.284	544
231.664	543.9
232.043	558.8
232.422	552.9
232.801	544.3
233.181	552.2
233.56	545.8
233.94	550.6
234.319	538.7
234.699	542.7
235.079	582.6
235.458	578.9
235.838	560.7
236.218	535.8
236.598	544.2
236.978	540
237.358	537.1
237.738	536.2
238.119	551
238.499	537.7
238.88	543.4
239.26	555.7
239.641	536.5
240.021	539.9
240.402	542.1
240.783	546.8
241.163	546.4
241.544	549.1
241.925	547.1
242.306	563.6
242.687	543.2
243.069	542.3
243.45	552.5
243.831	543.4
244.212	549.4
244.594	570.5
244.975	550.1
245.357	550.9
245.739	543.1
246.12	552.4
246.502	561.6
246.884	544.4
247.266	544.6
247.648	552.8
248.03	568.2
248.412	552
248.794	554.7
249.176	545.2
249.559	555.1
249.941	544.5
250.323	541.5
250.706	544.2
251.089	550.6
251.471	551
251.854	543.9
252.237	546.6
252.62	553.4
253.002	546.7
253.385	545.2
253.769	561.6
254.152	549.2
254.535	553.1
254.918	545.1
255.301	546.2
255.685	547.5
256.068	539.3
256.452	565.6
256.835	553.7
257.219	559.6
257.603	555
257.986	541.5
258.37	554.4
258.754	536.2
259.138	553.3
259.522	558
259.906	543.8
260.29	548.6
260.675	541.7
261.059	549.6
261.443	534
261.828	554.6
262.212	549.5
262.597	539.6
262.981	545.7
263.366	552.3
263.751	552
264.136	542.4
264.521	542.8
264.906	539.4
265.291	557.3
265.676	546
266.061	551.6
266.446	559.8
266.831	552.3
267.217	565
267.602	549.8
267.987	546.6
268.373	544.7
268.759	555.8
269.144	552.5
269.53	542
269.916	545.2
270.302	542.4
270.688	553.5
271.074	546.5
271.46	553.4
271.846	571
272.232	547.3
272.618	541
273.004	538.4
273.391	551.6
273.777	555.1
274.164	551.9
274.55	561.2
274.937	551.8
275.324	543.4
275.71	547.2
276.097	549.3
276.484	542.4
276.871	550.4
277.258	550.2
277.645	529.7
278.032	548.6
278.419	535
278.807	552.7
279.194	537.5
279.581	541.4
279.969	557.2
280.356	552.2
280.744	550.9
281.131	572
281.519	557.1
281.907	545.5
282.295	545.1
282.682	555.9
283.07	553.3
283.458	548.8
283.846	561.6
284.235	557.9
284.623	556.4
285.011	538.9
285.399	549.1
285.788	543.5
286.176	539
286.565	559.3
286.953	546.2
287.342	549
287.731	538
288.119	544.8
288.508	544.3
288.897	551.8
289.286	532.6
289.675	553.4
290.064	554.8
290.453	542
290.821	551.6
291.21	558.9
291.599	543.8
291.989	549.1
292.378	558.7
292.768	568
293.157	546.8
293.547	552.9
293.936	548.9
294.326	547.3
294.716	553.7
295.106	544.5
295.496	552.5
295.886	553.3
296.276	544.4
296.666	537.2
297.056	545.3
297.446	538.7
297.836	561.1
298.227	544
298.617	546.8
299.008	556.4
299.398	544.1
299.789	547.7
300.179	551.3
300.57	560.6
300.961	542.7
301.352	549.5
301.742	558.5
302.133	546
302.524	542.8
302.915	547.5
303.307	547
303.698	555.5
304.089	554.6
304.48	546.9
304.872	556.9
305.263	544.3
305.655	538.4
306.046	554.4
306.438	553.6
306.829	537.5
307.221	561
307.613	552.8
308.005	557.4
308.397	558.9
308.789	562.8
309.181	571.3
309.573	562.1
309.965	563.8
310.357	551
310.749	553
311.142	542.4
311.534	546.3
311.926	557.7
312.319	548.8
312.711	540.2
313.104	558.6
313.497	547.2
313.889	586
314.282	563.5
314.675	573.1
315.068	550.5
315.461	550.4
315.854	572.2
316.247	551.8
316.64	540.2
317.033	547.7
317.405	551.7
317.798	547.8
318.192	548.4
318.585	539.9
318.979	554.5
319.372	538
319.766	544.2
320.16	552.6
320.553	560.9
320.947	564.4
321.341	546.7
321.735	542.5
322.129	537.8
322.523	574.3
322.917	541.6
323.311	554.7
323.705	556.9
324.099	552.9
324.494	558.6
324.888	555.5
325.282	549.2
325.677	553.9
326.071	553.5
326.466	558.7
326.861	553.9
327.255	562.7
327.65	558.9
328.045	562.8
328.44	551.2
328.835	551.2
329.23	541.6
329.625	569.4
330.02	541.2
330.415	568.7
330.81	549.6
331.206	549
331.601	542.1
331.996	552.7
332.37	560
332.766	541.9
333.161	564.8
333.557	542.9
333.953	543
334.348	869.6
334.744	546.7
335.14	544.6
335.536	542.8
335.932	556.2
336.328	550
336.724	556.4
337.12	548.5
337.516	550.7
337.913	550
338.309	559.6
338.705	546.8
339.102	555.3
339.498	545
339.895	560.8
340.291	544.3
340.688	558.3
341.085	541.8
341.481	545.5
341.878	544.8
342.275	565.1
342.672	539.2
343.069	542.1
343.466	536
343.842	553
344.239	540.7
344.636	541.8
345.033	542
345.431	540.4
345.828	551.5
346.225	544.9
346.623	553.2
347.02	545.5
347.418	553.6
347.816	557.5
348.213	540.5
