
0.000000	1.557012
1024.000000	3.235395
2048.000000	7.403203
3072.000000	10.844192
4096.000000	14.562266
5120.000000	17.824609
6144.000000	21.396849
7168.000000	25.005651
8192.000000	28.191120
9216.000000	31.478151
10240.000000	35.223933
11264.000000	38.471484
12288.000000	41.629974
13312.000000	44.521692
14336.000000	48.490391
15360.000000	51.690442
16384.000000	55.057578
17408.000000	58.400026
18432.000000	61.815183
19456.000000	64.775026
20480.000000	68.231328
21504.000000	71.280234
22528.000000	74.726224
23552.000000	77.687213
24576.000000	80.800599
25600.000000	84.026067
26624.000000	86.599453
27648.000000	90.009713
28672.000000	93.332683
29696.000000	95.933255
30720.000000	98.962787
31744.000000	101.698880
32768.000000	105.182995
33792.000000	107.844713
34816.000000	110.569349
35840.000000	113.735755
36864.000000	116.532578
37888.000000	119.121588
38912.000000	122.032058
39936.000000	124.778776
40960.000000	127.150391
41984.000000	130.064817
43008.000000	132.455078
44032.000000	135.035963
45056.000000	137.516224
46080.000000	140.104609
47104.000000	142.316537
48128.000000	144.908776
49152.000000	147.485391
50176.000000	149.689297
51200.000000	152.305808
52224.000000	154.857630
53248.000000	156.812266
54272.000000	159.081797
55296.000000	161.108620
56320.000000	163.763463
57344.000000	165.601537
58368.000000	168.160026
59392.000000	169.561328
60416.000000	171.757838
61440.000000	173.854349
62464.000000	175.811692
63488.000000	177.737474
64512.000000	179.914505
65536.000000	182.147683
66560.000000	184.365234
67584.000000	185.834453
68608.000000	187.822005
69632.000000	189.374766
70656.000000	191.235755
71680.000000	192.876745
72704.000000	194.625442
73728.000000	196.090495
74752.000000	197.990442
75776.000000	199.350391
76800.000000	200.980651
77824.000000	202.429453
78848.000000	203.807005
79872.000000	205.434453
80896.000000	206.975442
81920.000000	208.356016
82944.000000	209.721484
83968.000000	211.208516
84992.000000	212.737734
86016.000000	213.933724
87040.000000	215.280547
88064.000000	216.422370
89088.000000	217.562422
90112.000000	218.940287
91136.000000	219.976588
92160.000000	221.312266
93184.000000	222.391692
94208.000000	223.284141
95232.000000	224.490859
96256.000000	225.613724
97280.000000	226.681172
98304.000000	227.659662
99328.000000	229.006797
100352.000000	229.442891
101376.000000	230.564297
102400.000000	231.446120
103424.000000	232.449713
104448.000000	233.160287
105472.000000	234.235234
106496.000000	235.036224
107520.000000	235.872734
108544.000000	236.529245
109568.000000	237.386797
110592.000000	238.190912
111616.000000	239.039401
112640.000000	239.629766
113664.000000	240.755547
114688.000000	241.038620
115712.000000	241.812838
116736.000000	242.536224
117760.000000	243.347422
118784.000000	243.729453
119808.000000	244.500963
120832.000000	245.100703
121856.000000	245.755338
122880.000000	246.141953
123904.000000	246.671797
124928.000000	247.223308
125952.000000	247.785234
126976.000000	248.225495
128000.000000	248.813984
129024.000000	249.189141
130048.000000	249.663776
131072.000000	250.024453
132096.000000	250.678567
133120.000000	250.964766
134144.000000	251.348776
135168.000000	251.717683
136192.000000	252.224817
137216.000000	252.469766
138240.000000	252.936276
139264.000000	253.239662
140288.000000	253.711901
141312.000000	253.826433
142336.000000	254.403359
143360.000000	254.640391
144384.000000	255.103359
145408.000000	255.093828
146432.000000	255.330026
147456.000000	255.573620
148480.000000	255.910755
149504.000000	256.023412
150528.000000	256.500755
151552.000000	256.528828
152576.000000	256.795963
153600.000000	257.156537
154624.000000	257.370755
155648.000000	257.521537
156672.000000	257.959922
157696.000000	258.108308
158720.000000	258.265026
159744.000000	258.473412
160768.000000	258.759192
161792.000000	258.833099
162816.000000	259.080442
163840.000000	259.232474
164864.000000	259.514505
165888.000000	259.449141
166912.000000	259.963776
167936.000000	259.904349
168960.000000	260.057734
169984.000000	260.300183
171008.000000	260.654922
172032.000000	260.476953
173056.000000	260.817942
174080.000000	260.808412
175104.000000	261.113359
176128.000000	261.148933
177152.000000	261.391588
178176.000000	261.392787
179200.000000	261.572005
180224.000000	261.547995
181248.000000	261.932213
182272.000000	261.825391
183296.000000	262.009401
184320.000000	261.985912
185344.000000	262.296484
186368.000000	262.350391
187392.000000	262.505234
188416.000000	262.464870
189440.000000	262.803255
190464.000000	262.688724
191488.000000	262.887526
192512.000000	262.852787
193536.000000	262.965755
194560.000000	263.022162
195584.000000	263.220338
196608.000000	263.252891
197632.000000	263.392942
198656.000000	263.303412
199680.000000	263.455234
200704.000000	263.469349
201728.000000	263.591901
202752.000000	263.458203
203776.000000	263.673151
204800.000000	263.724558
205824.000000	263.811484
206848.000000	263.653308
207872.000000	263.919609
208896.000000	263.893516
209920.000000	263.948359
210944.000000	263.727058
211968.000000	264.093359
212992.000000	263.849766
214016.000000	263.995338
215040.000000	263.901328
216064.000000	264.208047
217088.000000	264.099453
218112.000000	264.139922
219136.000000	264.058516
220160.000000	264.281692
221184.000000	264.114870
222208.000000	264.270859
223232.000000	264.251433
224256.000000	264.317213
225280.000000	264.397578
226304.000000	264.530026
227328.000000	264.470599
228352.000000	264.523672
229376.000000	264.487578
230400.000000	264.671276
231424.000000	264.590808
232448.000000	264.705651
233472.000000	264.582891
234496.000000	264.640859
235520.000000	264.667162
236544.000000	264.869922
237568.000000	264.775391
238592.000000	265.026901
239616.000000	264.873308
240640.000000	265.034401
241664.000000	264.942683
242688.000000	264.943255
243712.000000	265.137787
244736.000000	265.040547
245760.000000	265.150703
246784.000000	265.093880
247808.000000	265.209870
248832.000000	265.017213
249856.000000	265.106328
250880.000000	265.243359
251904.000000	265.200599
252928.000000	265.375234
253952.000000	265.281224
254976.000000	265.408567
256000.000000	265.340808
257024.000000	265.498359
258048.000000	265.334870
259072.000000	265.630338
260096.000000	265.393308
