#lambda/nm	C1
208.295	469.6
208.67	441.5
209.045	403.9
209.419	407.1
209.794	560.9
210.169	541.3
210.544	644.9
210.919	556.1
211.295	541.3
211.67	551.3
212.045	545.7
212.421	546.6
212.796	579.5
213.172	551
213.547	542.4
213.923	545.4
214.299	542.4
214.675	556.9
215.051	553.7
215.427	556.1
215.803	566.7
216.179	556.2
216.555	542.5
216.932	557.5
217.308	554.9
217.684	549.6
218.061	560.1
218.438	555.1
218.814	549.9
219.191	554.5
219.568	545.6
219.945	549.6
220.322	554
220.699	555.1
221.076	560.5
221.453	557.3
221.83	542
222.208	543.6
222.585	545.8
222.962	551.9
223.34	555.5
223.717	554.9
224.095	547.9
224.473	552.5
224.851	544.4
225.229	543.4
225.607	567.8
225.985	538.5
226.363	558.4
226.741	555.3
227.119	556.8
227.497	566.4
227.876	540.7
228.254	554.1
228.633	559.4
229.011	553.5
229.39	559.1
229.769	549.8
230.148	555.3
230.527	570.2
230.905	552.2
231.284	552.8
231.664	548.7
232.043	558.7
232.422	557.9
232.801	542.7
233.181	552.8
233.56	549.3
233.94	553.5
234.319	540.7
234.699	545.3
235.079	586.3
235.458	580.4
235.838	567.1
236.218	544.2
236.598	545.3
236.978	545.7
237.358	548.7
237.738	540.9
238.119	555.9
238.499	543.4
238.88	550.5
239.26	568.2
239.641	541.8
240.021	546
240.402	550.9
240.783	548.8
241.163	552.8
241.544	552.3
241.925	550.3
242.306	565.6
242.687	546.5
243.069	554.1
243.45	559.8
243.831	548.6
244.212	547.8
244.594	575.4
244.975	556.7
245.357	550.6
245.739	544.5
246.12	549.8
246.502	563
246.884	553
247.266	546.7
247.648	549.6
248.03	572.1
248.412	554.7
248.794	552.9
249.176	549.3
249.559	558.7
249.941	542.8
250.323	546.5
250.706	547.1
251.089	546.9
251.471	554.3
251.854	551.1
252.237	549.4
252.62	555.2
253.002	553.8
253.385	559.7
253.769	567.9
254.152	551
254.535	554.2
254.918	543.3
255.301	548.5
255.685	545.5
256.068	538.6
256.452	575.4
256.835	557
257.219	554.3
257.603	562.6
257.986	546.7
258.37	558.5
258.754	543.4
259.138	550.7
259.522	556.5
259.906	549.1
260.29	553.9
260.675	552.3
261.059	555.7
261.443	539.7
261.828	554.2
262.212	555.6
262.597	538.6
262.981	547.5
263.366	559.2
263.751	560.5
264.136	554.4
264.521	551.4
264.906	547.4
265.291	563.1
265.676	549.2
266.061	560.6
266.446	568.1
266.831	554.1
267.217	571.1
267.602	555.6
267.987	558.3
268.373	548.3
268.759	564
269.144	556.4
269.53	548.7
269.916	550.4
270.302	551.3
270.688	563.2
271.074	552.7
271.46	557.3
271.846	576.6
272.232	549.1
272.618	542.2
273.004	547.1
273.391	558.1
273.777	556.5
274.164	563.6
274.55	563.5
274.937	548.7
275.324	549.1
275.71	561.9
276.097	561.9
276.484	544.5
276.871	550.2
277.258	555
277.645	546.4
278.032	556.2
278.419	549.3
278.807	553.9
279.194	548.4
279.581	550.3
