#lambda/nm	C1
208.295	472.8
208.67	437.5
209.045	403.4
209.419	404.2
209.794	561
210.169	540.4
210.544	647.3
210.919	554.2
211.295	545.6
211.67	551.9
212.045	544.5
212.421	548.1
212.796	579.8
213.172	545.5
213.547	548.1
213.923	547.6
214.299	546.2
214.675	558.2
215.051	546.4
215.427	553.7
215.803	571.6
216.179	555.9
216.555	547.4
216.932	558.1
217.308	549.5
217.684	554.8
218.061	558.1
218.438	552.4
218.814	548.6
219.191	557.4
219.568	548.8
219.945	549.2
220.322	554
220.699	553.2
221.076	550.8
221.453	555.7
221.83	543.3
222.208	547.4
222.585	552.4
222.962	552.2
223.34	556.3
223.717	554.9
224.095	553.3
224.473	558.8
224.851	549.1
225.229	541.7
225.607	567.5
225.985	544.9
226.363	559.7
226.741	552.6
227.119	554.8
227.497	563.1
227.876	541.8
228.254	556.8
228.633	557.8
229.011	555
229.39	556.8
229.769	555.8
230.148	559.1
230.527	571.8
230.905	551.5
231.284	554.6
231.664	551.8
232.043	556.9
232.422	562.6
232.801	550.1
233.181	552.9
233.56	549.4
233.94	554
234.319	541
234.699	551.9
235.079	588.5
235.458	586.1
235.838	571.7
236.218	546.5
236.598	545.5
236.978	549
237.358	543.7
237.738	543.4
238.119	552
238.499	542.4
238.88	549.3
239.26	564.1
239.641	545
240.021	548.4
240.402	551.2
240.783	545.9
241.163	549.6
241.544	556.3
241.925	550.1
242.306	566.8
242.687	550.4
243.069	555.9
243.45	561.2
243.831	549.5
244.212	554.1
244.594	584.3
244.975	561.6
245.357	554.5
245.739	552.7
246.12	550
246.502	565.8
246.884	551.1
247.266	549.1
247.648	554.5
248.03	569.3
248.412	555.8
248.794	557.5
249.176	549.4
249.559	558.8
249.941	546.1
250.323	548.1
250.706	549.2
251.089	553.8
251.471	550.4
251.854	557.1
252.237	555.1
252.62	558.9
253.002	554.3
253.385	553.4
253.769	563.4
254.152	554.1
254.535	560.3
254.918	543.7
255.301	551.4
255.685	544.6
256.068	543.9
256.452	571.3
256.835	555.4
257.219	560.3
257.603	563.9
257.986	541.5
258.37	562.3
258.754	540
259.138	554.3
259.522	561.6
259.906	546.9
260.29	553.8
260.675	550.3
261.059	551.4
261.443	544.9
261.828	555.4
262.212	556.7
262.597	541.5
262.981	549.7
263.366	557
263.751	555.8
264.136	551.5
264.521	546.1
264.906	543.8
265.291	567.4
265.676	550.1
266.061	559.6
266.446	564.7
266.831	552.5
267.217	566.9
267.602	557
267.987	555.4
268.373	546
268.759	555.6
269.144	556.4
269.53	547
269.916	550.9
270.302	548.9
270.688	557.3
271.074	557.2
271.46	560
271.846	581.8
272.232	552.8
272.618	548.2
273.004	550.5
273.391	563.4
273.777	565.1
274.164	558
274.55	565.8
274.937	555.7
275.324	553.1
275.71	557.8
276.097	559.2
276.484	541.5
276.871	557.3
277.258	558.9
277.645	543.3
278.032	548.7
278.419	546.3
278.807	552
279.194	542.7
279.581	544.2
279.969	557.2
280.356	550.4
280.744	558.5
281.131	570.3
281.519	565.8
281.907	547.3
282.295	548.5
282.682	562.4
283.07	553
283.458	555.8
283.846	566.5
284.235	560.4
284.623	561.6
285.011	547.8
285.399	554.9
285.788	556
286.176	543
286.565	559.4
286.953	547.7
287.342	546.3
287.731	547.6
288.119	543.9
288.508	551
288.897	554.1
289.286	546
289.675	551
290.064	558.4
290.453	547.6
290.821	554.7
291.21	562.8
291.599	551.6
291.989	552.5
292.378	566.7
292.768	574.1
293.157	557
293.547	562.7
293.936	549.9
294.326	544
294.716	556.5
295.106	552.5
295.496	562.7
295.886	562.2
